#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.235015E-03   0.298726E+06   0.298721E+06   0.397201E+06   0.397098E+06   0.341405E+06   0.299377E+06   0.298725E+06   0.304918E+06  -0.603756E+00   0.297428E+06   0.297428E+06   0.712965E+01
   0.259732E-03   0.298716E+06   0.298711E+06   0.396945E+06   0.396819E+06   0.341218E+06   0.299364E+06   0.298715E+06   0.304902E+06  -0.603722E+00   0.297418E+06   0.297417E+06   0.787909E+01
   0.287048E-03   0.298704E+06   0.298698E+06   0.396633E+06   0.396478E+06   0.340991E+06   0.299349E+06   0.298703E+06   0.304882E+06  -0.603681E+00   0.297406E+06   0.297405E+06   0.870721E+01
   0.317237E-03   0.298690E+06   0.298682E+06   0.396251E+06   0.396063E+06   0.340714E+06   0.299330E+06   0.298689E+06   0.304858E+06  -0.603631E+00   0.297391E+06   0.297389E+06   0.962224E+01
   0.350602E-03   0.298672E+06   0.298662E+06   0.395786E+06   0.395556E+06   0.340375E+06   0.299307E+06   0.298671E+06   0.304829E+06  -0.603570E+00   0.297373E+06   0.297371E+06   0.106332E+02
   0.387475E-03   0.298651E+06   0.298639E+06   0.395218E+06   0.394938E+06   0.339962E+06   0.299279E+06   0.298649E+06   0.304793E+06  -0.603495E+00   0.297351E+06   0.297348E+06   0.117502E+02
   0.428226E-03   0.298624E+06   0.298610E+06   0.394525E+06   0.394184E+06   0.339458E+06   0.299245E+06   0.298622E+06   0.304749E+06  -0.603403E+00   0.297323E+06   0.297320E+06   0.129843E+02
   0.473263E-03   0.298592E+06   0.298574E+06   0.393680E+06   0.393265E+06   0.338844E+06   0.299204E+06   0.298590E+06   0.304696E+06  -0.603292E+00   0.297290E+06   0.297286E+06   0.143475E+02
   0.523036E-03   0.298553E+06   0.298531E+06   0.392651E+06   0.392145E+06   0.338095E+06   0.299153E+06   0.298550E+06   0.304631E+06  -0.603156E+00   0.297250E+06   0.297245E+06   0.158532E+02
   0.578045E-03   0.298505E+06   0.298478E+06   0.391397E+06   0.390781E+06   0.337182E+06   0.299091E+06   0.298501E+06   0.304552E+06  -0.602990E+00   0.297200E+06   0.297194E+06   0.175162E+02
   0.638838E-03   0.298447E+06   0.298414E+06   0.389870E+06   0.389120E+06   0.336071E+06   0.299016E+06   0.298442E+06   0.304455E+06  -0.602788E+00   0.297139E+06   0.297132E+06   0.193525E+02
   0.706025E-03   0.298376E+06   0.298335E+06   0.388011E+06   0.387101E+06   0.334719E+06   0.298924E+06   0.298369E+06   0.304337E+06  -0.602541E+00   0.297066E+06   0.297057E+06   0.213800E+02
   0.780278E-03   0.298289E+06   0.298239E+06   0.385752E+06   0.384648E+06   0.333075E+06   0.298812E+06   0.298281E+06   0.304193E+06  -0.602241E+00   0.296976E+06   0.296965E+06   0.236179E+02
   0.862341E-03   0.298183E+06   0.298122E+06   0.383009E+06   0.381671E+06   0.331077E+06   0.298675E+06   0.298173E+06   0.304019E+06  -0.601875E+00   0.296866E+06   0.296853E+06   0.260875E+02
   0.953034E-03   0.298053E+06   0.297980E+06   0.379681E+06   0.378063E+06   0.328653E+06   0.298509E+06   0.298042E+06   0.303806E+06  -0.601429E+00   0.296732E+06   0.296716E+06   0.288120E+02
   0.105327E-02   0.297896E+06   0.297806E+06   0.375650E+06   0.373698E+06   0.325716E+06   0.298307E+06   0.297882E+06   0.303547E+06  -0.600887E+00   0.296568E+06   0.296549E+06   0.318163E+02
   0.116404E-02   0.297704E+06   0.297594E+06   0.370778E+06   0.368429E+06   0.322165E+06   0.298060E+06   0.297687E+06   0.303233E+06  -0.600228E+00   0.296369E+06   0.296346E+06   0.351276E+02
   0.128646E-02   0.297470E+06   0.297336E+06   0.364903E+06   0.362085E+06   0.317879E+06   0.297761E+06   0.297449E+06   0.302852E+06  -0.599429E+00   0.296127E+06   0.296098E+06   0.387752E+02
   0.142176E-02   0.297186E+06   0.297023E+06   0.357837E+06   0.354471E+06   0.312722E+06   0.297398E+06   0.297160E+06   0.302390E+06  -0.598460E+00   0.295832E+06   0.295797E+06   0.427904E+02
   0.157129E-02   0.296841E+06   0.296641E+06   0.349369E+06   0.345369E+06   0.306535E+06   0.296958E+06   0.296809E+06   0.301832E+06  -0.597287E+00   0.295474E+06   0.295430E+06   0.472066E+02
   0.173654E-02   0.296421E+06   0.296178E+06   0.339265E+06   0.334541E+06   0.299145E+06   0.296425E+06   0.296383E+06   0.301158E+06  -0.595870E+00   0.295038E+06   0.294985E+06   0.520585E+02
   0.191918E-02   0.295913E+06   0.295616E+06   0.327272E+06   0.321736E+06   0.290377E+06   0.295783E+06   0.295866E+06   0.300348E+06  -0.594166E+00   0.294512E+06   0.294448E+06   0.573829E+02
   0.212102E-02   0.295297E+06   0.294935E+06   0.313129E+06   0.306704E+06   0.280006E+06   0.295008E+06   0.295241E+06   0.299377E+06  -0.592117E+00   0.293873E+06   0.293794E+06   0.632168E+02
   0.234409E-02   0.294554E+06   0.294111E+06   0.296584E+06   0.289218E+06   0.267848E+06   0.294078E+06   0.294485E+06   0.298216E+06  -0.589663E+00   0.293098E+06   0.293003E+06   0.695980E+02
   0.259062E-02   0.293657E+06   0.293118E+06   0.277421E+06   0.269105E+06   0.253727E+06   0.292965E+06   0.293573E+06   0.296835E+06  -0.586739E+00   0.292164E+06   0.292048E+06   0.765630E+02
   0.286307E-02   0.292579E+06   0.291922E+06   0.255499E+06   0.246290E+06   0.237514E+06   0.291638E+06   0.292477E+06   0.295202E+06  -0.583271E+00   0.291039E+06   0.290898E+06   0.841466E+02
   0.316418E-02   0.291288E+06   0.290487E+06   0.230806E+06   0.220860E+06   0.219165E+06   0.290064E+06   0.291163E+06   0.293284E+06  -0.579185E+00   0.289689E+06   0.289518E+06   0.923801E+02
   0.349696E-02   0.289747E+06   0.288771E+06   0.203526E+06   0.193129E+06   0.198764E+06   0.288209E+06   0.289595E+06   0.291048E+06  -0.574406E+00   0.288075E+06   0.287867E+06   0.101290E+03
   0.386474E-02   0.287917E+06   0.286729E+06   0.174120E+06   0.163717E+06   0.176580E+06   0.286035E+06   0.287732E+06   0.288464E+06  -0.568863E+00   0.286153E+06   0.285902E+06   0.110895E+03
   0.427120E-02   0.285756E+06   0.284310E+06   0.143405E+06   0.133609E+06   0.153121E+06   0.283509E+06   0.285530E+06   0.285510E+06  -0.562499E+00   0.283877E+06   0.283574E+06   0.121206E+03
   0.472041E-02   0.283219E+06   0.281461E+06   0.112605E+06   0.104172E+06   0.129173E+06   0.280598E+06   0.282945E+06   0.282169E+06  -0.555277E+00   0.281200E+06   0.280834E+06   0.132226E+03
   0.521686E-02   0.280265E+06   0.278130E+06   0.833446E+05   0.770803E+05   0.105799E+06   0.277274E+06   0.279931E+06   0.278436E+06  -0.547187E+00   0.278073E+06   0.277633E+06   0.143947E+03
   0.576552E-02   0.276853E+06   0.274263E+06   0.575203E+05   0.541075E+05   0.842616E+05   0.273515E+06   0.276448E+06   0.274318E+06  -0.538248E+00   0.274454E+06   0.273925E+06   0.156353E+03
   0.637188E-02   0.272949E+06   0.269813E+06   0.370057E+05   0.367417E+05   0.658422E+05   0.269306E+06   0.272460E+06   0.269822E+06  -0.528509E+00   0.270305E+06   0.269673E+06   0.169423E+03
   0.704202E-02   0.268529E+06   0.264735E+06   0.231608E+05   0.256702E+05   0.515334E+05   0.264634E+06   0.267937E+06   0.264957E+06  -0.518038E+00   0.265603E+06   0.264847E+06   0.183130E+03
   0.778264E-02   0.263575E+06   0.258996E+06   0.162237E+05   0.202893E+05   0.416655E+05   0.259485E+06   0.262861E+06   0.259711E+06  -0.506890E+00   0.260337E+06   0.259436E+06   0.197448E+03
   0.860115E-02   0.258082E+06   0.252566E+06   0.148192E+05   0.185631E+05   0.356084E+05   0.253838E+06   0.257221E+06   0.254045E+06  -0.495080E+00   0.254510E+06   0.253440E+06   0.212342E+03
   0.950573E-02   0.252047E+06   0.245420E+06   0.160042E+05   0.176107E+05   0.317981E+05   0.247667E+06   0.251013E+06   0.247890E+06  -0.482550E+00   0.248139E+06   0.246871E+06   0.227755E+03
   0.105055E-01   0.245472E+06   0.237535E+06   0.162679E+05   0.151143E+05   0.283132E+05   0.240937E+06   0.244233E+06   0.241164E+06  -0.469165E+00   0.241240E+06   0.239741E+06   0.243584E+03
   0.116103E-01   0.238351E+06   0.228879E+06   0.134325E+05   0.108616E+05   0.239162E+05   0.233622E+06   0.236873E+06   0.233810E+06  -0.454755E+00   0.233820E+06   0.232054E+06   0.259645E+03
   0.128314E-01   0.230676E+06   0.219421E+06   0.833896E+04   0.689601E+04   0.188955E+05   0.225714E+06   0.228919E+06   0.225830E+06  -0.439193E+00   0.225869E+06   0.223797E+06   0.275639E+03
   0.141809E-01   0.222434E+06   0.209128E+06   0.432291E+04   0.525888E+04   0.146928E+05   0.217218E+06   0.220357E+06   0.217278E+06  -0.422458E+00   0.217362E+06   0.214943E+06   0.291140E+03
   0.156723E-01   0.213618E+06   0.197985E+06   0.369706E+04   0.522173E+04   0.121775E+05   0.208141E+06   0.211178E+06   0.208192E+06  -0.404618E+00   0.208275E+06   0.205469E+06   0.305598E+03
   0.173206E-01   0.204231E+06   0.185999E+06   0.459069E+04   0.429308E+04   0.104633E+05   0.198471E+06   0.201385E+06   0.198535E+06  -0.385715E+00   0.198606E+06   0.195375E+06   0.318339E+03
   0.191422E-01   0.194288E+06   0.173217E+06   0.359878E+04   0.257339E+04   0.836894E+04   0.188212E+06   0.190999E+06   0.188262E+06  -0.365723E+00   0.188377E+06   0.184693E+06   0.328528E+03
   0.211554E-01   0.183817E+06   0.159729E+06   0.167620E+04   0.215674E+04   0.640089E+04   0.177407E+06   0.180057E+06   0.177430E+06  -0.344660E+00   0.177626E+06   0.173472E+06   0.335137E+03
   0.233803E-01   0.172867E+06   0.145698E+06   0.170026E+04   0.195744E+04   0.521152E+04   0.166132E+06   0.168626E+06   0.166156E+06  -0.322695E+00   0.166407E+06   0.161791E+06   0.336982E+03
   0.258393E-01   0.161525E+06   0.131377E+06   0.174722E+04   0.111374E+04   0.410319E+04   0.154489E+06   0.156819E+06   0.154513E+06  -0.300055E+00   0.154824E+06   0.149785E+06   0.332812E+03
   0.285568E-01   0.149917E+06   0.117131E+06   0.116485E+04   0.110432E+04   0.314949E+04   0.142638E+06   0.144800E+06   0.142654E+06  -0.277017E+00   0.143033E+06   0.137655E+06   0.321411E+03
   0.315601E-01   0.138219E+06   0.103438E+06   0.157071E+04   0.653561E+03   0.244983E+04   0.130801E+06   0.132790E+06   0.130823E+06  -0.254013E+00   0.131241E+06   0.125661E+06   0.301783E+03
   0.348794E-01   0.126657E+06   0.908710E+05   0.715214E+03   0.621715E+03   0.187419E+04   0.119252E+06   0.121071E+06   0.119262E+06  -0.231558E+00   0.119713E+06   0.114125E+06   0.273465E+03
   0.385477E-01   0.115498E+06   0.800429E+05   0.359849E+03   0.346419E+03   0.140631E+04   0.108307E+06   0.109964E+06   0.108312E+06  -0.210279E+00   0.108753E+06   0.103404E+06   0.236857E+03
   0.426017E-01   0.105019E+06   0.714885E+05   0.377360E+03   0.324416E+03   0.109843E+04   0.982792E+05   0.997854E+05   0.982845E+05  -0.190805E+00   0.986702E+05   0.938376E+05   0.193616E+03
   0.470822E-01   0.954597E+05   0.654913E+05   0.138961E+03   0.252209E+03   0.817769E+03   0.894089E+05   0.907819E+05   0.894108E+05  -0.173572E+00   0.897078E+05   0.856548E+05   0.146925E+03
   0.520339E-01   0.869490E+05   0.618743E+05   0.283401E+03   0.160595E+03   0.608284E+03   0.817771E+05   0.830351E+05   0.817811E+05  -0.158752E+00   0.819565E+05   0.788638E+05   0.101445E+03
   0.575064E-01   0.794349E+05   0.598370E+05   0.953542E+02   0.111130E+03   0.475806E+03   0.752175E+05   0.763759E+05   0.752188E+05  -0.146010E+00   0.752725E+05   0.731598E+05   0.627041E+02
   0.635544E-01   0.726501E+05   0.579792E+05  -0.227411E+02   0.833864E+02   0.372112E+03   0.692920E+05   0.703602E+05   0.692917E+05  -0.134502E+00   0.692501E+05   0.679189E+05   0.357509E+02
   0.702384E-01   0.661697E+05   0.546787E+05   0.966636E+02   0.657046E+02   0.276033E+03   0.633978E+05   0.643761E+05   0.633991E+05  -0.123063E+00   0.633186E+05   0.623659E+05   0.231530E+02
   0.776255E-01   0.595997E+05   0.488732E+05   0.218752E+02   0.571127E+02   0.201824E+03   0.570444E+05   0.579254E+05   0.570447E+05  -0.110727E+00   0.569991E+05   0.559473E+05   0.231245E+02
   0.857894E-01   0.528514E+05   0.409699E+05   0.104514E+02   0.412042E+02   0.144542E+03   0.502207E+05   0.509968E+05   0.502208E+05  -0.974810E-01   0.502568E+05   0.487922E+05   0.291381E+02
   0.948120E-01   0.463167E+05   0.331318E+05   0.573338E+02   0.236373E+02   0.104955E+03   0.435848E+05   0.442587E+05   0.435856E+05  -0.846013E-01   0.436924E+05   0.418878E+05   0.324848E+02
   0.104783E+00   0.406793E+05   0.280812E+05   0.177280E+02   0.194070E+02   0.756671E+02   0.381232E+05   0.387129E+05   0.381234E+05  -0.739980E-01   0.382341E+05   0.365390E+05   0.276113E+02
   0.115804E+00   0.362980E+05   0.266020E+05   0.173484E+02   0.164030E+02   0.547076E+02   0.342545E+05   0.347846E+05   0.342548E+05  -0.664883E-01   0.342987E+05   0.331626E+05   0.167446E+02
   0.127983E+00   0.326826E+05   0.260921E+05   0.933338E+01   0.123013E+02   0.422676E+02   0.311714E+05   0.316539E+05   0.311716E+05  -0.605035E-01   0.311505E+05   0.305370E+05   0.818178E+01
   0.141443E+00   0.289265E+05   0.231265E+05  -0.681026E+01   0.827781E+01   0.306970E+02   0.275940E+05   0.280212E+05   0.275939E+05  -0.535593E-01   0.275819E+05   0.269867E+05   0.718158E+01
   0.156318E+00   0.249588E+05   0.183068E+05   0.155194E+02   0.442230E+01   0.211283E+02   0.235557E+05   0.239205E+05   0.235559E+05  -0.457217E-01   0.235941E+05   0.227440E+05   0.928220E+01
   0.172759E+00   0.216974E+05   0.156089E+05   0.801333E+01   0.375556E+01   0.152125E+02   0.204306E+05   0.207470E+05   0.204307E+05  -0.396554E-01   0.204674E+05   0.197088E+05   0.749407E+01
   0.190928E+00   0.192981E+05   0.150743E+05   0.182588E+01   0.297109E+01   0.116940E+02   0.183545E+05   0.186388E+05   0.183545E+05  -0.356255E-01   0.183520E+05   0.179178E+05   0.388147E+01
   0.211008E+00   0.168249E+05   0.129659E+05   0.231696E+01   0.160208E+01   0.831202E+01   0.159751E+05   0.162226E+05   0.159751E+05  -0.310071E-01   0.159810E+05   0.155430E+05   0.354298E+01
   0.233200E+00   0.144468E+05   0.105775E+05   0.284146E+01   0.163720E+01   0.565125E+01   0.136317E+05   0.138429E+05   0.136317E+05  -0.264586E-01   0.136512E+05   0.131772E+05   0.346865E+01
   0.257726E+00   0.126855E+05   0.979544E+04   0.277899E+01   0.119789E+01   0.393694E+01   0.120478E+05   0.122344E+05   0.120478E+05  -0.233843E-01   0.120497E+05   0.117374E+05   0.206875E+01
   0.284831E+00   0.109385E+05   0.823048E+04   0.152302E+01   0.570917E+00   0.293362E+01   0.103553E+05   0.105158E+05   0.103554E+05  -0.200993E-01   0.103641E+05   0.100450E+05   0.191216E+01
   0.314787E+00   0.946054E+04   0.717124E+04   0.446824E+00   0.499078E+00   0.197349E+01   0.896430E+04   0.910321E+04   0.896431E+04  -0.173993E-01   0.896955E+04   0.871009E+04   0.140685E+01
   0.347893E+00   0.816914E+04   0.618450E+04   0.460163E+00   0.280499E+00   0.146542E+01   0.773943E+04   0.785936E+04   0.773943E+04  -0.150219E-01   0.774459E+04   0.751549E+04   0.112402E+01
   0.384481E+00   0.703673E+04   0.534237E+04   0.333580E+00   0.182809E+00   0.102008E+01   0.666891E+04   0.677226E+04   0.666892E+04  -0.129440E-01   0.667264E+04   0.648039E+04   0.853447E+00
   0.424918E+00   0.604549E+04   0.456660E+04   0.270879E+00   0.215695E+00   0.723304E+00   0.572592E+04   0.581465E+04   0.572592E+04  -0.111137E-01   0.572986E+04   0.555937E+04   0.684794E+00
   0.469607E+00   0.519545E+04   0.394307E+04   0.114834E+00   0.105534E+00   0.492704E+00   0.492366E+04   0.499996E+04   0.492366E+04  -0.955658E-02   0.492648E+04   0.478374E+04   0.518805E+00
   0.518996E+00   0.445170E+04   0.337461E+04   0.889727E-01   0.727363E-01   0.356790E+00   0.421821E+04   0.428358E+04   0.421821E+04  -0.818733E-02   0.422071E+04   0.409783E+04   0.404105E+00
   0.573579E+00   0.380966E+04   0.288610E+04   0.758051E-01   0.693554E-01   0.246099E+00   0.360956E+04   0.366550E+04   0.360956E+04  -0.700597E-02   0.361174E+04   0.350622E+04   0.313996E+00
   0.633902E+00   0.325614E+04   0.246724E+04   0.518055E-01   0.554430E-01   0.176502E+00   0.308519E+04   0.313301E+04   0.308519E+04  -0.598820E-02   0.308703E+04   0.299694E+04   0.242571E+00
   0.700571E+00   0.277927E+04   0.210624E+04   0.334668E-01   0.280531E-01   0.120299E+00   0.263340E+04   0.267421E+04   0.263340E+04  -0.511130E-02   0.263496E+04   0.255815E+04   0.187135E+00
   0.774251E+00   0.236919E+04   0.179563E+04   0.236299E-01   0.161331E-01   0.848683E-01   0.224487E+04   0.227966E+04   0.224487E+04  -0.435718E-02   0.224619E+04   0.218076E+04   0.144240E+00
   0.855679E+00   0.201709E+04   0.152886E+04   0.160045E-01   0.179418E-01   0.603304E-01   0.191126E+04   0.194089E+04   0.191126E+04  -0.370966E-02   0.191238E+04   0.185670E+04   0.111061E+00
   0.945672E+00   0.171531E+04   0.130017E+04   0.111799E-01   0.493647E-02   0.413855E-01   0.162532E+04   0.165051E+04   0.162532E+04  -0.315466E-02   0.162626E+04   0.157893E+04   0.854248E-01
   0.104513E+01   0.145706E+04   0.110446E+04   0.777849E-02   0.322815E-02   0.290221E-01   0.138063E+04   0.140202E+04   0.138063E+04  -0.267972E-02   0.138142E+04   0.134123E+04   0.656368E-01
   0.115505E+01   0.123637E+04   0.937198E+03   0.540327E-02   0.263844E-02   0.193440E-01   0.117152E+04   0.118967E+04   0.117152E+04  -0.227385E-02   0.117219E+04   0.113809E+04   0.503800E-01
   0.127652E+01   0.104805E+04   0.794469E+03   0.375001E-02   0.479657E-02   0.141472E-01   0.993077E+03   0.100847E+04   0.993077E+03  -0.192751E-02   0.993645E+03   0.964752E+03   0.386319E-01
   0.141078E+01   0.887551E+03   0.672819E+03   0.260012E-02   0.244664E-02   0.916335E-02   0.840999E+03   0.854034E+03   0.840999E+03  -0.163233E-02   0.841479E+03   0.817016E+03   0.295955E-01
   0.155915E+01   0.750938E+03   0.569271E+03   0.180110E-02   0.190007E-02   0.676766E-02   0.711554E+03   0.722582E+03   0.711554E+03  -0.138109E-02   0.711958E+03   0.691265E+03   0.226525E-01
   0.172313E+01   0.634791E+03   0.481232E+03   0.124650E-02   0.308241E-03   0.489535E-02   0.601500E+03   0.610822E+03   0.601500E+03  -0.116748E-02   0.601841E+03   0.584351E+03   0.173235E-01
   0.190435E+01   0.536151E+03   0.406460E+03   0.861970E-03   0.645096E-03   0.331589E-02   0.508034E+03   0.515908E+03   0.508034E+03  -0.986067E-03   0.508321E+03   0.493552E+03   0.132372E-01
   0.210463E+01   0.452475E+03   0.343030E+03   0.595598E-03   0.542882E-03   0.259437E-02   0.428747E+03   0.435392E+03   0.428747E+03  -0.832174E-03   0.428988E+03   0.416526E+03   0.101069E-01
   0.232598E+01   0.381562E+03   0.289274E+03   0.411210E-03   0.568418E-03   0.145976E-02   0.361553E+03   0.367157E+03   0.361553E+03  -0.701756E-03   0.361757E+03   0.351248E+03   0.771110E-02
