#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.287791E-04   0.120147E+08   0.120147E+08   0.159837E+08   0.159836E+08   0.120170E+08   0.120147E+08   0.120147E+08   0.120203E+08  -0.573991E+00   0.105468E+08   0.105468E+08   0.314575E-01
   0.318059E-04   0.120147E+08   0.120147E+08   0.159757E+08   0.159756E+08   0.120169E+08   0.120147E+08   0.120147E+08   0.120202E+08  -0.573990E+00   0.105468E+08   0.105468E+08   0.347650E-01
   0.351509E-04   0.120147E+08   0.120147E+08   0.159660E+08   0.159659E+08   0.120168E+08   0.120147E+08   0.120147E+08   0.120202E+08  -0.573988E+00   0.105467E+08   0.105467E+08   0.384200E-01
   0.388478E-04   0.120146E+08   0.120146E+08   0.159541E+08   0.159540E+08   0.120167E+08   0.120146E+08   0.120146E+08   0.120202E+08  -0.573986E+00   0.105467E+08   0.105467E+08   0.424589E-01
   0.429334E-04   0.120146E+08   0.120146E+08   0.159396E+08   0.159394E+08   0.120165E+08   0.120146E+08   0.120146E+08   0.120201E+08  -0.573984E+00   0.105467E+08   0.105467E+08   0.469220E-01
   0.474488E-04   0.120145E+08   0.120145E+08   0.159220E+08   0.159217E+08   0.120163E+08   0.120146E+08   0.120145E+08   0.120201E+08  -0.573981E+00   0.105466E+08   0.105466E+08   0.518536E-01
   0.524390E-04   0.120145E+08   0.120145E+08   0.159004E+08   0.159001E+08   0.120160E+08   0.120145E+08   0.120145E+08   0.120200E+08  -0.573978E+00   0.105466E+08   0.105466E+08   0.573028E-01
   0.579541E-04   0.120144E+08   0.120144E+08   0.158741E+08   0.158737E+08   0.120157E+08   0.120144E+08   0.120144E+08   0.120199E+08  -0.573974E+00   0.105465E+08   0.105465E+08   0.633236E-01
   0.640491E-04   0.120143E+08   0.120143E+08   0.158420E+08   0.158416E+08   0.120153E+08   0.120143E+08   0.120143E+08   0.120198E+08  -0.573969E+00   0.105464E+08   0.105464E+08   0.699756E-01
   0.707853E-04   0.120142E+08   0.120142E+08   0.158029E+08   0.158024E+08   0.120149E+08   0.120142E+08   0.120142E+08   0.120197E+08  -0.573963E+00   0.105464E+08   0.105464E+08   0.773245E-01
   0.782298E-04   0.120141E+08   0.120141E+08   0.157553E+08   0.157546E+08   0.120143E+08   0.120141E+08   0.120141E+08   0.120196E+08  -0.573956E+00   0.105462E+08   0.105462E+08   0.854425E-01
   0.864573E-04   0.120139E+08   0.120139E+08   0.156973E+08   0.156965E+08   0.120136E+08   0.120139E+08   0.120139E+08   0.120194E+08  -0.573947E+00   0.105461E+08   0.105461E+08   0.944094E-01
   0.955501E-04   0.120138E+08   0.120138E+08   0.156267E+08   0.156257E+08   0.120128E+08   0.120137E+08   0.120138E+08   0.120192E+08  -0.573936E+00   0.105459E+08   0.105459E+08   0.104313E+00
   0.105599E-03   0.120135E+08   0.120135E+08   0.155409E+08   0.155398E+08   0.120118E+08   0.120135E+08   0.120135E+08   0.120189E+08  -0.573923E+00   0.105457E+08   0.105457E+08   0.115249E+00
   0.116705E-03   0.120132E+08   0.120132E+08   0.154368E+08   0.154353E+08   0.120105E+08   0.120132E+08   0.120132E+08   0.120186E+08  -0.573907E+00   0.105455E+08   0.105455E+08   0.127323E+00
   0.128979E-03   0.120129E+08   0.120129E+08   0.153104E+08   0.153087E+08   0.120090E+08   0.120129E+08   0.120129E+08   0.120182E+08  -0.573887E+00   0.105452E+08   0.105452E+08   0.140650E+00
   0.142544E-03   0.120125E+08   0.120125E+08   0.151574E+08   0.151553E+08   0.120071E+08   0.120124E+08   0.120125E+08   0.120177E+08  -0.573863E+00   0.105448E+08   0.105448E+08   0.155358E+00
   0.157535E-03   0.120120E+08   0.120120E+08   0.149725E+08   0.149700E+08   0.120049E+08   0.120119E+08   0.120120E+08   0.120171E+08  -0.573833E+00   0.105443E+08   0.105443E+08   0.171583E+00
   0.174104E-03   0.120114E+08   0.120114E+08   0.147495E+08   0.147465E+08   0.120021E+08   0.120113E+08   0.120114E+08   0.120164E+08  -0.573797E+00   0.105438E+08   0.105438E+08   0.189475E+00
   0.192414E-03   0.120106E+08   0.120106E+08   0.144814E+08   0.144778E+08   0.119987E+08   0.120105E+08   0.120106E+08   0.120155E+08  -0.573754E+00   0.105431E+08   0.105431E+08   0.209196E+00
   0.212651E-03   0.120097E+08   0.120097E+08   0.141601E+08   0.141559E+08   0.119946E+08   0.120095E+08   0.120097E+08   0.120144E+08  -0.573700E+00   0.105423E+08   0.105423E+08   0.230922E+00
   0.235015E-03   0.120086E+08   0.120086E+08   0.137769E+08   0.137719E+08   0.119895E+08   0.120084E+08   0.120086E+08   0.120131E+08  -0.573636E+00   0.105413E+08   0.105413E+08   0.254839E+00
   0.259732E-03   0.120072E+08   0.120072E+08   0.133221E+08   0.133163E+08   0.119834E+08   0.120069E+08   0.120072E+08   0.120115E+08  -0.573557E+00   0.105400E+08   0.105400E+08   0.281148E+00
   0.287048E-03   0.120055E+08   0.120055E+08   0.127860E+08   0.127793E+08   0.119759E+08   0.120052E+08   0.120055E+08   0.120096E+08  -0.573462E+00   0.105386E+08   0.105385E+08   0.310060E+00
   0.317237E-03   0.120035E+08   0.120035E+08   0.121590E+08   0.121514E+08   0.119669E+08   0.120031E+08   0.120035E+08   0.120073E+08  -0.573347E+00   0.105367E+08   0.105367E+08   0.341796E+00
   0.350602E-03   0.120011E+08   0.120011E+08   0.114330E+08   0.114245E+08   0.119558E+08   0.120006E+08   0.120011E+08   0.120045E+08  -0.573208E+00   0.105345E+08   0.105345E+08   0.376588E+00
   0.387475E-03   0.119981E+08   0.119981E+08   0.106027E+08   0.105934E+08   0.119424E+08   0.119975E+08   0.119981E+08   0.120011E+08  -0.573040E+00   0.105318E+08   0.105318E+08   0.414670E+00
   0.428226E-03   0.119945E+08   0.119945E+08   0.966763E+07   0.965772E+07   0.119261E+08   0.119937E+08   0.119945E+08   0.119971E+08  -0.572837E+00   0.105286E+08   0.105286E+08   0.456281E+00
   0.473263E-03   0.119901E+08   0.119901E+08   0.863446E+07   0.862434E+07   0.119063E+08   0.119892E+08   0.119901E+08   0.119922E+08  -0.572594E+00   0.105246E+08   0.105246E+08   0.501659E+00
   0.523036E-03   0.119848E+08   0.119848E+08   0.752007E+07   0.751027E+07   0.118823E+08   0.119837E+08   0.119848E+08   0.119863E+08  -0.572303E+00   0.105199E+08   0.105199E+08   0.551040E+00
   0.578045E-03   0.119785E+08   0.119785E+08   0.635414E+07   0.634534E+07   0.118534E+08   0.119771E+08   0.119785E+08   0.119793E+08  -0.571955E+00   0.105141E+08   0.105141E+08   0.604652E+00
   0.638838E-03   0.119709E+08   0.119708E+08   0.518079E+07   0.517380E+07   0.118185E+08   0.119691E+08   0.119709E+08   0.119709E+08  -0.571542E+00   0.105072E+08   0.105072E+08   0.662723E+00
   0.706025E-03   0.119617E+08   0.119617E+08   0.405783E+07   0.405342E+07   0.117766E+08   0.119596E+08   0.119617E+08   0.119610E+08  -0.571052E+00   0.104989E+08   0.104989E+08   0.725482E+00
   0.780278E-03   0.119508E+08   0.119507E+08   0.305170E+07   0.305038E+07   0.117263E+08   0.119483E+08   0.119508E+08   0.119493E+08  -0.570475E+00   0.104890E+08   0.104889E+08   0.793173E+00
   0.862341E-03   0.119378E+08   0.119377E+08   0.222641E+07   0.222815E+07   0.116663E+08   0.119347E+08   0.119378E+08   0.119355E+08  -0.569795E+00   0.104771E+08   0.104771E+08   0.866071E+00
   0.953034E-03   0.119223E+08   0.119222E+08   0.162640E+07   0.163035E+07   0.115951E+08   0.119186E+08   0.119223E+08   0.119192E+08  -0.569000E+00   0.104630E+08   0.104630E+08   0.944506E+00
   0.105327E-02   0.119041E+08   0.119040E+08   0.125673E+07   0.126120E+07   0.115109E+08   0.118996E+08   0.119041E+08   0.119001E+08  -0.568069E+00   0.104464E+08   0.104464E+08   0.102888E+01
   0.116404E-02   0.118826E+08   0.118824E+08   0.106976E+07   0.107265E+07   0.114120E+08   0.118773E+08   0.118826E+08   0.118776E+08  -0.566983E+00   0.104269E+08   0.104268E+08   0.111970E+01
   0.128646E-02   0.118574E+08   0.118572E+08   0.972177E+06   0.972051E+06   0.112967E+08   0.118510E+08   0.118573E+08   0.118514E+08  -0.565718E+00   0.104039E+08   0.104039E+08   0.121752E+01
   0.142176E-02   0.118279E+08   0.118276E+08   0.862989E+06   0.860306E+06   0.111633E+08   0.118203E+08   0.118278E+08   0.118206E+08  -0.564245E+00   0.103771E+08   0.103771E+08   0.132297E+01
   0.157129E-02   0.117935E+08   0.117932E+08   0.692606E+06   0.689931E+06   0.110105E+08   0.117846E+08   0.117934E+08   0.117849E+08  -0.562532E+00   0.103460E+08   0.103460E+08   0.143665E+01
   0.173654E-02   0.117536E+08   0.117532E+08   0.499436E+06   0.499449E+06   0.108373E+08   0.117432E+08   0.117535E+08   0.117434E+08  -0.560548E+00   0.103099E+08   0.103099E+08   0.155917E+01
   0.191918E-02   0.117075E+08   0.117071E+08   0.368557E+06   0.370839E+06   0.106486E+08   0.116956E+08   0.117075E+08   0.116957E+08  -0.558267E+00   0.102683E+08   0.102683E+08   0.169112E+01
   0.212102E-02   0.116544E+08   0.116539E+08   0.324238E+06   0.325163E+06   0.104358E+08   0.116407E+08   0.116544E+08   0.116408E+08  -0.555641E+00   0.102205E+08   0.102205E+08   0.183318E+01
   0.234409E-02   0.115936E+08   0.115930E+08   0.289563E+06   0.287822E+06   0.102022E+08   0.115778E+08   0.115935E+08   0.115779E+08  -0.552638E+00   0.101657E+08   0.101657E+08   0.198610E+01
   0.259062E-02   0.115242E+08   0.115234E+08   0.212928E+06   0.212442E+06   0.995139E+07   0.115064E+08   0.115241E+08   0.115064E+08  -0.549223E+00   0.101034E+08   0.101034E+08   0.215068E+01
   0.286307E-02   0.114455E+08   0.114445E+08   0.159779E+06   0.161319E+06   0.968425E+07   0.114255E+08   0.114453E+08   0.114256E+08  -0.545361E+00   0.100329E+08   0.100329E+08   0.232769E+01
   0.316418E-02   0.113567E+08   0.113555E+08   0.148165E+06   0.147087E+06   0.940089E+07   0.113345E+08   0.113565E+08   0.113345E+08  -0.541014E+00   0.995350E+07   0.995348E+07   0.251796E+01
   0.349696E-02   0.112570E+08   0.112557E+08   0.110073E+06   0.108692E+06   0.910118E+07   0.112326E+08   0.112568E+08   0.112326E+08  -0.536146E+00   0.986460E+07   0.986456E+07   0.272239E+01
   0.386474E-02   0.111458E+08   0.111441E+08   0.913535E+05   0.890438E+05   0.878424E+07   0.111190E+08   0.111455E+08   0.111190E+08  -0.530722E+00   0.976551E+07   0.976547E+07   0.294182E+01
   0.427120E-02   0.110222E+08   0.110202E+08   0.774933E+05   0.730173E+05   0.844818E+07   0.109929E+08   0.110219E+08   0.109930E+08  -0.524706E+00   0.965558E+07   0.965553E+07   0.317711E+01
   0.472041E-02   0.108855E+08   0.108831E+08   0.566852E+05   0.571084E+05   0.809224E+07   0.108537E+08   0.108851E+08   0.108537E+08  -0.518059E+00   0.953413E+07   0.953407E+07   0.342909E+01
   0.521686E-02   0.107350E+08   0.107321E+08   0.456473E+05   0.455611E+05   0.771797E+07   0.107006E+08   0.107345E+08   0.107006E+08  -0.510749E+00   0.940049E+07   0.940042E+07   0.369849E+01
   0.576552E-02   0.105698E+08   0.105663E+08   0.394465E+05   0.385846E+05   0.732886E+07   0.105328E+08   0.105692E+08   0.105328E+08  -0.502739E+00   0.925402E+07   0.925394E+07   0.398587E+01
   0.637188E-02   0.103892E+08   0.103850E+08   0.278918E+05   0.285858E+05   0.692760E+07   0.103497E+08   0.103886E+08   0.103497E+08  -0.493996E+00   0.909409E+07   0.909400E+07   0.429158E+01
   0.704202E-02   0.101926E+08   0.101875E+08   0.232220E+05   0.227906E+05   0.651366E+07   0.101504E+08   0.101918E+08   0.101504E+08  -0.484485E+00   0.892003E+07   0.891992E+07   0.461562E+01
   0.778264E-02   0.997894E+07   0.997283E+07   0.209175E+05   0.188439E+05   0.608707E+07   0.993422E+07   0.997799E+07   0.993423E+07  -0.474166E+00   0.873115E+07   0.873102E+07   0.495746E+01
   0.860115E-02   0.974758E+07   0.974024E+07   0.156831E+05   0.163777E+05   0.565434E+07   0.970041E+07   0.974644E+07   0.970041E+07  -0.463005E+00   0.852675E+07   0.852660E+07   0.531590E+01
   0.950573E-02   0.949774E+07   0.948895E+07   0.129952E+05   0.133311E+05   0.522276E+07   0.944829E+07   0.949636E+07   0.944830E+07  -0.450971E+00   0.830624E+07   0.830606E+07   0.568873E+01
   0.105055E-01   0.922871E+07   0.921823E+07   0.981890E+04   0.104443E+05   0.479271E+07   0.917720E+07   0.922708E+07   0.917720E+07  -0.438031E+00   0.806903E+07   0.806882E+07   0.607250E+01
   0.116103E-01   0.893980E+07   0.892734E+07   0.769976E+04   0.837289E+04   0.436582E+07   0.888643E+07   0.893786E+07   0.888643E+07  -0.424153E+00   0.781450E+07   0.781424E+07   0.646206E+01
   0.128314E-01   0.863031E+07   0.861554E+07   0.614206E+04   0.698060E+04   0.394693E+07   0.857535E+07   0.862800E+07   0.857535E+07  -0.409304E+00   0.754204E+07   0.754175E+07   0.685011E+01
   0.141809E-01   0.829965E+07   0.828225E+07   0.459478E+04   0.521606E+04   0.354023E+07   0.824343E+07   0.829694E+07   0.824343E+07  -0.393461E+00   0.725119E+07   0.725084E+07   0.722669E+01
   0.156723E-01   0.794747E+07   0.792708E+07   0.379505E+04   0.415860E+04   0.314889E+07   0.789035E+07   0.794429E+07   0.789035E+07  -0.376608E+00   0.694163E+07   0.694124E+07   0.757860E+01
   0.173206E-01   0.757370E+07   0.755000E+07   0.312592E+04   0.330370E+04   0.277428E+07   0.751606E+07   0.757000E+07   0.751606E+07  -0.358743E+00   0.661333E+07   0.661287E+07   0.788885E+01
   0.191422E-01   0.717883E+07   0.715153E+07   0.235689E+04   0.252568E+04   0.242071E+07   0.712109E+07   0.717457E+07   0.712110E+07  -0.339891E+00   0.626673E+07   0.626621E+07   0.813634E+01
   0.211554E-01   0.676416E+07   0.673305E+07   0.181133E+04   0.191829E+04   0.209031E+07   0.670679E+07   0.675930E+07   0.670679E+07  -0.320116E+00   0.590299E+07   0.590241E+07   0.829574E+01
   0.233803E-01   0.633216E+07   0.629719E+07   0.132026E+04   0.152168E+04   0.178526E+07   0.627562E+07   0.632670E+07   0.627562E+07  -0.299536E+00   0.552429E+07   0.552363E+07   0.833811E+01
   0.258393E-01   0.588684E+07   0.584818E+07   0.105258E+04   0.116878E+04   0.150725E+07   0.583162E+07   0.588081E+07   0.583162E+07  -0.278344E+00   0.513415E+07   0.513344E+07   0.823239E+01
   0.285568E-01   0.543420E+07   0.539233E+07   0.823471E+03   0.879235E+03   0.125788E+07   0.538077E+07   0.542767E+07   0.538077E+07  -0.256825E+00   0.473786E+07   0.473710E+07   0.794840E+01
   0.315601E-01   0.498245E+07   0.493824E+07   0.651533E+03   0.632226E+03   0.103812E+07   0.493126E+07   0.497555E+07   0.493126E+07  -0.235370E+00   0.434262E+07   0.434183E+07   0.746170E+01
   0.348794E-01   0.454193E+07   0.449671E+07   0.475506E+03   0.475256E+03   0.847934E+06   0.449340E+07   0.453487E+07   0.449340E+07  -0.214471E+00   0.395750E+07   0.395671E+07   0.676065E+01
   0.385477E-01   0.412451E+07   0.408003E+07   0.338486E+03   0.350939E+03   0.686924E+06   0.407898E+07   0.411757E+07   0.407898E+07  -0.194690E+00   0.359291E+07   0.359216E+07   0.585522E+01
   0.426017E-01   0.374199E+07   0.370030E+07   0.234478E+03   0.267027E+03   0.553635E+06   0.369970E+07   0.373549E+07   0.369970E+07  -0.176587E+00   0.325916E+07   0.325848E+07   0.478632E+01
   0.470822E-01   0.340349E+07   0.336667E+07   0.159866E+03   0.194781E+03   0.445463E+06   0.336453E+07   0.339774E+07   0.336453E+07  -0.160589E+00   0.296419E+07   0.296362E+07   0.363246E+01
   0.520339E-01   0.311204E+07   0.308174E+07   0.118832E+03   0.151679E+03   0.358885E+06   0.307639E+07   0.310731E+07   0.307639E+07  -0.146836E+00   0.271056E+07   0.271012E+07   0.250870E+01
   0.575064E-01   0.286138E+07   0.283821E+07   0.775024E+02   0.110136E+03   0.289581E+06   0.282888E+07   0.285776E+07   0.282888E+07  -0.135022E+00   0.249266E+07   0.249236E+07   0.155150E+01
   0.635544E-01   0.263505E+07   0.261813E+07   0.682863E+02   0.836415E+02   0.233126E+06   0.260542E+07   0.263241E+07   0.260542E+07  -0.124357E+00   0.229592E+07   0.229574E+07   0.885452E+00
   0.702384E-01   0.241033E+07   0.239723E+07   0.499317E+02   0.646308E+02   0.185683E+06   0.238329E+07   0.240829E+07   0.238329E+07  -0.113754E+00   0.210031E+07   0.210018E+07   0.573937E+00
   0.776255E-01   0.216866E+07   0.215616E+07   0.319776E+02   0.454309E+02   0.144909E+06   0.214397E+07   0.216671E+07   0.214397E+07  -0.102332E+00   0.188953E+07   0.188938E+07   0.572811E+00
   0.857894E-01   0.190953E+07   0.189517E+07   0.339867E+02   0.339782E+02   0.110257E+06   0.188707E+07   0.190729E+07   0.188707E+07  -0.900700E-01   0.166322E+07   0.166301E+07   0.720916E+00
   0.948120E-01   0.165760E+07   0.164137E+07   0.222798E+02   0.238301E+02   0.824176E+05   0.163738E+07   0.165507E+07   0.163738E+07  -0.781521E-01   0.144323E+07   0.144297E+07   0.803235E+00
   0.104783E+00   0.144999E+07   0.143453E+07   0.136274E+02   0.168088E+02   0.618927E+05   0.143199E+07   0.144758E+07   0.143199E+07  -0.683491E-01   0.126225E+07   0.126201E+07   0.682665E+00
   0.115804E+00   0.130251E+07   0.129090E+07   0.127937E+02   0.123074E+02   0.475984E+05   0.128660E+07   0.130070E+07   0.128660E+07  -0.614097E-01   0.113413E+07   0.113397E+07   0.414187E+00
   0.127983E+00   0.118485E+07   0.117722E+07   0.807152E+01   0.918646E+01   0.369617E+05   0.117076E+07   0.118366E+07   0.117076E+07  -0.558803E-01   0.103204E+07   0.103195E+07   0.202634E+00
   0.141443E+00   0.104882E+07   0.104201E+07   0.571985E+01   0.682786E+01   0.278382E+05   0.103628E+07   0.104776E+07   0.103628E+07  -0.494619E-01   0.913523E+06   0.913439E+06   0.177816E+00
   0.156318E+00   0.895591E+06   0.887503E+06   0.423475E+01   0.482350E+01   0.201619E+05   0.884496E+06   0.894328E+06   0.884496E+06  -0.422170E-01   0.779743E+06   0.779623E+06   0.229571E+00
   0.172759E+00   0.776815E+06   0.769445E+06   0.274138E+01   0.337512E+01   0.147985E+05   0.767106E+06   0.775665E+06   0.767106E+06  -0.366140E-01   0.676271E+06   0.676164E+06   0.185339E+00
   0.190928E+00   0.697651E+06   0.692693E+06   0.207649E+01   0.243201E+01   0.112231E+05   0.689165E+06   0.696877E+06   0.689165E+06  -0.328939E-01   0.607565E+06   0.607503E+06   0.960859E-01
   0.211008E+00   0.607226E+06   0.602627E+06   0.189999E+01   0.175740E+01   0.822575E+04   0.599778E+06   0.606508E+06   0.599778E+06  -0.286275E-01   0.528772E+06   0.528710E+06   0.876769E-01
   0.233200E+00   0.518243E+06   0.513573E+06   0.138310E+01   0.121741E+01   0.589739E+04   0.511760E+06   0.517514E+06   0.511760E+06  -0.244263E-01   0.451182E+06   0.451115E+06   0.857980E-01
   0.257726E+00   0.457932E+06   0.454514E+06   0.586800E+00   0.855891E+00   0.437012E+04   0.452303E+06   0.457398E+06   0.452303E+06  -0.215884E-01   0.398765E+06   0.398721E+06   0.512039E-01
   0.284831E+00   0.393636E+06   0.390388E+06   0.629600E+00   0.605415E+00   0.314275E+04   0.388742E+06   0.393129E+06   0.388742E+06  -0.185547E-01   0.342733E+06   0.342688E+06   0.473112E-01
   0.314787E+00   0.340747E+06   0.338019E+06   0.332350E+00   0.457965E+00   0.227201E+04   0.336519E+06   0.340321E+06   0.336519E+06  -0.160621E-01   0.296692E+06   0.296656E+06   0.348147E-01
   0.347893E+00   0.294186E+06   0.291814E+06   0.323943E+00   0.323098E+00   0.163513E+04   0.290529E+06   0.293816E+06   0.290529E+06  -0.138670E-01   0.256148E+06   0.256115E+06   0.278155E-01
   0.384481E+00   0.253491E+06   0.251471E+06   0.204212E+00   0.226550E+00   0.117253E+04   0.250341E+06   0.253175E+06   0.250341E+06  -0.119488E-01   0.220716E+06   0.220689E+06   0.211222E-01
   0.424918E+00   0.217649E+06   0.215882E+06   0.136360E+00   0.149551E+00   0.836451E+03   0.214938E+06   0.217373E+06   0.214938E+06  -0.102590E-01   0.189504E+06   0.189480E+06   0.169480E-01
   0.469607E+00   0.187150E+06   0.185657E+06   0.946136E-01   0.114093E+00   0.596720E+03   0.184821E+06   0.186917E+06   0.184821E+06  -0.882154E-02   0.162952E+06   0.162932E+06   0.128418E-01
   0.518996E+00   0.160336E+06   0.159051E+06   0.662506E-01   0.760340E-01   0.423540E+03   0.158339E+06   0.160135E+06   0.158339E+06  -0.755753E-02   0.139603E+06   0.139586E+06   0.100036E-01
   0.573579E+00   0.137201E+06   0.136099E+06   0.467376E-01   0.506929E-01   0.299877E+03   0.135491E+06   0.137029E+06   0.135491E+06  -0.646699E-02   0.119459E+06   0.119444E+06   0.777380E-02
   0.633902E+00   0.117269E+06   0.116328E+06   0.334498E-01   0.380451E-01   0.211824E+03   0.115807E+06   0.117122E+06   0.115807E+06  -0.552747E-02   0.102105E+06   0.102092E+06   0.600642E-02
   0.700571E+00   0.100096E+06   0.992932E+05   0.233520E-01   0.247010E-01   0.149258E+03   0.988479E+05   0.999707E+05   0.988479E+05  -0.471801E-02   0.871523E+05   0.871415E+05   0.463459E-02
   0.774251E+00   0.853278E+05   0.846436E+05   0.162260E-01   0.191411E-01   0.104932E+03   0.842636E+05   0.852210E+05   0.842636E+05  -0.402190E-02   0.742937E+05   0.742844E+05   0.357307E-02
   0.855679E+00   0.726471E+05   0.720648E+05   0.112959E-01   0.123335E-01   0.736089E+02   0.717410E+05   0.725562E+05   0.717410E+05  -0.342420E-02   0.632528E+05   0.632449E+05   0.275192E-02
   0.945672E+00   0.617782E+05   0.612831E+05   0.787782E-02   0.927602E-02   0.515330E+02   0.610075E+05   0.617010E+05   0.610075E+05  -0.291189E-02   0.537894E+05   0.537827E+05   0.211741E-02
   0.104513E+01   0.524775E+05   0.520569E+05   0.548182E-02   0.566957E-02   0.360112E+02   0.518227E+05   0.524118E+05   0.518227E+05  -0.247350E-02   0.456913E+05   0.456856E+05   0.162759E-02
   0.115505E+01   0.445291E+05   0.441723E+05   0.380809E-02   0.424396E-02   0.251209E+02   0.439734E+05   0.444734E+05   0.439734E+05  -0.209885E-02   0.387708E+05   0.387659E+05   0.124989E-02
   0.127652E+01   0.377467E+05   0.374442E+05   0.264280E-02   0.274396E-02   0.174960E+02   0.372756E+05   0.376995E+05   0.372756E+05  -0.177917E-02   0.328654E+05   0.328613E+05   0.959018E-03
   0.141078E+01   0.319662E+05   0.317101E+05   0.183233E-02   0.192773E-02   0.121675E+02   0.315672E+05   0.319262E+05   0.315672E+05  -0.150670E-02   0.278324E+05   0.278290E+05   0.735241E-03
   0.155915E+01   0.270460E+05   0.268293E+05   0.126929E-02   0.144722E-02   0.845007E+01   0.267084E+05   0.270121E+05   0.267084E+05  -0.127479E-02   0.235485E+05   0.235455E+05   0.563268E-03
   0.172313E+01   0.228628E+05   0.226797E+05   0.878474E-03   0.902795E-03   0.586104E+01   0.225775E+05   0.228342E+05   0.225775E+05  -0.107762E-02   0.199063E+05   0.199038E+05   0.431237E-03
   0.190435E+01   0.193102E+05   0.191555E+05   0.607470E-03   0.737897E-03   0.406030E+01   0.190692E+05   0.192861E+05   0.190692E+05  -0.910172E-03   0.168131E+05   0.168110E+05   0.329961E-03
   0.210463E+01   0.162965E+05   0.161660E+05   0.419733E-03   0.499642E-03   0.280982E+01   0.160931E+05   0.162761E+05   0.160931E+05  -0.768123E-03   0.141891E+05   0.141873E+05   0.252349E-03
   0.232598E+01   0.137425E+05   0.136324E+05   0.289792E-03   0.270388E-03   0.194241E+01   0.135710E+05   0.137253E+05   0.135710E+05  -0.647742E-03   0.119654E+05   0.119639E+05   0.192918E-03
