#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.473263E-03   0.312598E+07   0.312596E+07   0.358393E+07   0.357903E+07   0.309378E+07   0.312562E+07   0.312598E+07   0.313057E+07  -0.598731E+00   0.311675E+07   0.311675E+07   0.182707E+01
   0.523036E-03   0.312493E+07   0.312490E+07   0.346425E+07   0.345852E+07   0.308365E+07   0.312446E+07   0.312492E+07   0.312925E+07  -0.598468E+00   0.311564E+07   0.311564E+07   0.201508E+01
   0.578045E-03   0.312365E+07   0.312361E+07   0.332318E+07   0.331655E+07   0.307138E+07   0.312305E+07   0.312364E+07   0.312765E+07  -0.598149E+00   0.311430E+07   0.311430E+07   0.222150E+01
   0.638838E-03   0.312209E+07   0.312205E+07   0.315823E+07   0.315068E+07   0.305654E+07   0.312135E+07   0.312209E+07   0.312572E+07  -0.597764E+00   0.311267E+07   0.311267E+07   0.244781E+01
   0.706025E-03   0.312021E+07   0.312015E+07   0.296730E+07   0.295883E+07   0.303864E+07   0.311928E+07   0.312020E+07   0.312338E+07  -0.597299E+00   0.311069E+07   0.311069E+07   0.269555E+01
   0.780278E-03   0.311793E+07   0.311786E+07   0.274901E+07   0.273972E+07   0.301712E+07   0.311678E+07   0.311792E+07   0.312058E+07  -0.596740E+00   0.310830E+07   0.310829E+07   0.296627E+01
   0.862341E-03   0.311517E+07   0.311509E+07   0.250329E+07   0.249338E+07   0.299132E+07   0.311376E+07   0.311516E+07   0.311722E+07  -0.596070E+00   0.310540E+07   0.310539E+07   0.326148E+01
   0.953034E-03   0.311185E+07   0.311175E+07   0.223199E+07   0.222180E+07   0.296052E+07   0.311012E+07   0.311183E+07   0.311321E+07  -0.595270E+00   0.310190E+07   0.310190E+07   0.358265E+01
   0.105327E-02   0.310786E+07   0.310774E+07   0.193966E+07   0.192968E+07   0.292393E+07   0.310576E+07   0.310784E+07   0.310844E+07  -0.594317E+00   0.309769E+07   0.309769E+07   0.393118E+01
   0.116404E-02   0.310307E+07   0.310292E+07   0.163423E+07   0.162515E+07   0.288072E+07   0.310053E+07   0.310305E+07   0.310279E+07  -0.593190E+00   0.309265E+07   0.309264E+07   0.430836E+01
   0.128646E-02   0.309735E+07   0.309717E+07   0.132750E+07   0.132011E+07   0.283007E+07   0.309430E+07   0.309732E+07   0.309614E+07  -0.591863E+00   0.308661E+07   0.308660E+07   0.471544E+01
   0.142176E-02   0.309055E+07   0.309033E+07   0.103490E+07   0.102999E+07   0.277122E+07   0.308691E+07   0.309052E+07   0.308834E+07  -0.590310E+00   0.307943E+07   0.307942E+07   0.515361E+01
   0.157129E-02   0.308250E+07   0.308224E+07   0.774111E+06   0.772254E+06   0.270355E+07   0.307818E+07   0.308246E+07   0.307925E+07  -0.588502E+00   0.307092E+07   0.307091E+07   0.562414E+01
   0.173654E-02   0.307302E+07   0.307270E+07   0.562111E+06   0.563378E+06   0.262670E+07   0.306793E+07   0.307297E+07   0.306870E+07  -0.586412E+00   0.306091E+07   0.306089E+07   0.612854E+01
   0.191918E-02   0.306193E+07   0.306154E+07   0.410530E+06   0.414205E+06   0.254257E+07   0.305600E+07   0.306187E+07   0.305657E+07  -0.584017E+00   0.304922E+07   0.304919E+07   0.666875E+01
   0.212102E-02   0.304901E+07   0.304853E+07   0.320286E+06   0.324783E+06   0.244865E+07   0.304216E+07   0.304894E+07   0.304260E+07  -0.581275E+00   0.303561E+07   0.303558E+07   0.724726E+01
   0.234409E-02   0.303406E+07   0.303348E+07   0.277931E+06   0.281164E+06   0.234712E+07   0.302621E+07   0.303397E+07   0.302660E+07  -0.578156E+00   0.301991E+07   0.301987E+07   0.786730E+01
   0.259062E-02   0.301688E+07   0.301617E+07   0.257564E+06   0.257923E+06   0.224030E+07   0.300800E+07   0.301677E+07   0.300836E+07  -0.574623E+00   0.300194E+07   0.300190E+07   0.853262E+01
   0.286307E-02   0.299726E+07   0.299639E+07   0.231284E+06   0.228890E+06   0.213030E+07   0.298733E+07   0.299712E+07   0.298765E+07  -0.570633E+00   0.298152E+07   0.298147E+07   0.924720E+01
   0.316418E-02   0.297497E+07   0.297392E+07   0.185696E+06   0.182846E+06   0.201933E+07   0.296401E+07   0.297480E+07   0.296427E+07  -0.566145E+00   0.295848E+07   0.295842E+07   0.100148E+02
   0.349696E-02   0.294981E+07   0.294854E+07   0.132457E+06   0.131991E+06   0.190936E+07   0.293786E+07   0.294961E+07   0.293804E+07  -0.561116E+00   0.293261E+07   0.293254E+07   0.108387E+02
   0.386474E-02   0.292158E+07   0.292003E+07   0.969113E+05   0.990024E+05   0.180143E+07   0.290869E+07   0.292134E+07   0.290882E+07  -0.555514E+00   0.290374E+07   0.290366E+07   0.117219E+02
   0.427120E-02   0.289008E+07   0.288820E+07   0.869333E+05   0.882470E+05   0.169522E+07   0.287630E+07   0.288979E+07   0.287642E+07  -0.549302E+00   0.287167E+07   0.287156E+07   0.126678E+02
   0.472041E-02   0.285513E+07   0.285285E+07   0.796259E+05   0.781571E+05   0.158947E+07   0.284048E+07   0.285477E+07   0.284059E+07  -0.542444E+00   0.283619E+07   0.283607E+07   0.136799E+02
   0.521686E-02   0.281652E+07   0.281376E+07   0.580223E+05   0.571331E+05   0.148291E+07   0.280103E+07   0.281609E+07   0.280111E+07  -0.534895E+00   0.279713E+07   0.279698E+07   0.147615E+02
   0.576552E-02   0.277406E+07   0.277073E+07   0.421878E+05   0.436912E+05   0.137547E+07   0.275774E+07   0.277354E+07   0.275780E+07  -0.526615E+00   0.275426E+07   0.275409E+07   0.159146E+02
   0.637188E-02   0.272755E+07   0.272353E+07   0.405949E+05   0.401428E+05   0.126862E+07   0.271045E+07   0.272692E+07   0.271050E+07  -0.517572E+00   0.270739E+07   0.270719E+07   0.171406E+02
   0.704202E-02   0.267678E+07   0.267194E+07   0.303230E+05   0.292286E+05   0.116390E+07   0.265894E+07   0.267603E+07   0.265899E+07  -0.507729E+00   0.265631E+07   0.265607E+07   0.184397E+02
   0.778264E-02   0.262156E+07   0.261573E+07   0.248227E+05   0.241178E+05   0.106102E+07   0.260303E+07   0.262065E+07   0.260306E+07  -0.497044E+00   0.260082E+07   0.260053E+07   0.198096E+02
   0.860115E-02   0.256167E+07   0.255466E+07   0.230337E+05   0.195931E+05   0.958793E+06   0.254248E+07   0.256057E+07   0.254251E+07  -0.485475E+00   0.254070E+07   0.254036E+07   0.212457E+02
   0.950573E-02   0.249689E+07   0.248851E+07   0.150061E+05   0.152696E+05   0.859267E+06   0.247710E+07   0.249558E+07   0.247712E+07  -0.472985E+00   0.247574E+07   0.247534E+07   0.227392E+02
   0.105055E-01   0.242704E+07   0.241703E+07   0.120682E+05   0.120275E+05   0.766612E+06   0.240674E+07   0.242548E+07   0.240676E+07  -0.459545E+00   0.240576E+07   0.240528E+07   0.242761E+02
   0.116103E-01   0.235193E+07   0.234002E+07   0.106310E+05   0.101848E+05   0.679632E+06   0.233120E+07   0.235007E+07   0.233122E+07  -0.445118E+00   0.233058E+07   0.233002E+07   0.258361E+02
   0.128314E-01   0.227139E+07   0.225727E+07   0.668567E+04   0.737256E+04   0.595968E+06   0.225028E+07   0.226919E+07   0.225029E+07  -0.429664E+00   0.225002E+07   0.224936E+07   0.273898E+02
   0.141809E-01   0.218525E+07   0.216860E+07   0.648708E+04   0.579046E+04   0.518535E+06   0.216385E+07   0.218265E+07   0.216386E+07  -0.413159E+00   0.216390E+07   0.216313E+07   0.288975E+02
   0.156723E-01   0.209342E+07   0.207391E+07   0.608083E+04   0.473616E+04   0.447497E+06   0.207181E+07   0.209037E+07   0.207182E+07  -0.395582E+00   0.207214E+07   0.207125E+07   0.303064E+02
   0.173206E-01   0.199587E+07   0.197318E+07   0.391360E+04   0.376247E+04   0.382674E+06   0.197414E+07   0.199233E+07   0.197415E+07  -0.376932E+00   0.197471E+07   0.197369E+07   0.315485E+02
   0.191422E-01   0.189273E+07   0.186658E+07   0.323651E+04   0.288881E+04   0.323454E+06   0.187097E+07   0.188865E+07   0.187097E+07  -0.357231E+00   0.187175E+07   0.187058E+07   0.325394E+02
   0.211554E-01   0.178434E+07   0.175452E+07   0.231122E+04   0.214366E+04   0.271144E+06   0.176264E+07   0.177968E+07   0.176265E+07  -0.336547E+00   0.176360E+07   0.176228E+07   0.331779E+02
   0.233803E-01   0.167132E+07   0.163778E+07   0.192666E+04   0.164739E+04   0.224528E+06   0.164980E+07   0.166609E+07   0.164980E+07  -0.315001E+00   0.165089E+07   0.164943E+07   0.333482E+02
   0.258393E-01   0.155472E+07   0.151762E+07   0.110577E+04   0.134300E+04   0.183847E+06   0.153350E+07   0.154893E+07   0.153351E+07  -0.292795E+00   0.153470E+07   0.153310E+07   0.329260E+02
   0.285568E-01   0.143607E+07   0.139587E+07   0.101067E+04   0.940057E+03   0.148919E+06   0.141532E+07   0.142980E+07   0.141533E+07  -0.270230E+00   0.141658E+07   0.141487E+07   0.317906E+02
   0.315601E-01   0.131751E+07   0.127503E+07   0.775200E+03   0.720313E+03   0.119271E+06   0.129742E+07   0.131088E+07   0.129742E+07  -0.247718E+00   0.129870E+07   0.129693E+07   0.298443E+02
   0.348794E-01   0.120172E+07   0.115823E+07   0.656462E+03   0.552544E+03   0.947153E+05   0.118250E+07   0.119493E+07   0.118250E+07  -0.225776E+00   0.118377E+07   0.118200E+07   0.270405E+02
   0.385477E-01   0.109178E+07   0.104895E+07   0.441558E+03   0.400587E+03   0.746392E+05   0.107368E+07   0.108510E+07   0.107368E+07  -0.204999E+00   0.107491E+07   0.107322E+07   0.234192E+02
   0.426017E-01   0.990785E+06   0.950590E+06   0.347581E+03   0.291245E+03   0.585365E+05   0.974050E+06   0.984511E+06   0.974050E+06  -0.185976E+00   0.975220E+06   0.973690E+06   0.191439E+02
   0.470822E-01   0.901129E+06   0.865571E+06   0.203329E+03   0.228935E+03   0.458529E+05   0.885980E+06   0.895579E+06   0.885980E+06  -0.169160E+00   0.887070E+06   0.885787E+06   0.145287E+02
   0.520339E-01   0.823674E+06   0.794333E+06   0.165132E+03   0.175136E+03   0.359972E+05   0.810247E+06   0.819094E+06   0.810247E+06  -0.154701E+00   0.811249E+06   0.810270E+06   0.100338E+02
   0.575064E-01   0.756883E+06   0.734370E+06   0.114426E+03   0.130389E+03   0.283138E+05   0.745178E+06   0.753369E+06   0.745178E+06  -0.142277E+00   0.746092E+06   0.745423E+06   0.620518E+01
   0.635544E-01   0.696582E+06   0.680074E+06   0.105019E+03   0.919767E+02   0.222458E+05   0.686416E+06   0.694005E+06   0.686417E+06  -0.131058E+00   0.687252E+06   0.686830E+06   0.354113E+01
   0.702384E-01   0.636952E+06   0.624145E+06   0.874728E+02   0.692359E+02   0.173159E+05   0.627976E+06   0.634953E+06   0.627976E+06  -0.119899E+00   0.628745E+06   0.628443E+06   0.229518E+01
   0.776255E-01   0.573191E+06   0.561012E+06   0.490669E+02   0.510176E+02   0.132145E+05   0.564985E+06   0.571290E+06   0.564985E+06  -0.107873E+00   0.565701E+06   0.565368E+06   0.229078E+01
   0.857894E-01   0.505079E+06   0.491177E+06   0.373253E+02   0.376115E+02   0.983892E+04   0.497339E+06   0.502909E+06   0.497339E+06  -0.949568E-01   0.498006E+06   0.497542E+06   0.288329E+01
   0.948120E-01   0.438868E+06   0.423194E+06   0.342738E+02   0.257464E+02   0.720442E+04   0.431572E+06   0.436421E+06   0.431572E+06  -0.824000E-01   0.432186E+06   0.431614E+06   0.321264E+01
   0.104783E+00   0.384052E+06   0.369117E+06   0.212308E+02   0.198052E+02   0.530554E+04   0.377469E+06   0.381721E+06   0.377469E+06  -0.720700E-01   0.378017E+06   0.377481E+06   0.273042E+01
   0.115804E+00   0.344757E+06   0.333494E+06   0.119894E+02   0.135433E+02   0.400268E+04   0.339169E+06   0.342999E+06   0.339169E+06  -0.647575E-01   0.339648E+06   0.339288E+06   0.165655E+01
   0.127983E+00   0.313302E+06   0.305865E+06   0.144176E+02   0.101924E+02   0.305316E+04   0.308650E+06   0.312141E+06   0.308650E+06  -0.589304E-01   0.309068E+06   0.308874E+06   0.810365E+00
   0.141443E+00   0.277342E+06   0.270721E+06   0.694257E+01   0.797164E+01   0.226024E+04   0.273213E+06   0.276309E+06   0.273213E+06  -0.521644E-01   0.273589E+06   0.273400E+06   0.711125E+00
   0.156318E+00   0.237073E+06   0.229248E+06   0.822350E+01   0.507460E+01   0.161041E+04   0.233205E+06   0.235852E+06   0.233206E+06  -0.445258E-01   0.233545E+06   0.233276E+06   0.918172E+00
   0.172759E+00   0.205674E+06   0.198540E+06   0.124814E+01   0.396459E+01   0.116386E+04   0.202263E+06   0.204561E+06   0.202263E+06  -0.386180E-01   0.202560E+06   0.202320E+06   0.741265E+00
   0.190928E+00   0.184538E+06   0.179715E+06   0.185770E+01   0.269723E+01   0.869767E+03   0.181718E+06   0.183785E+06   0.181718E+06  -0.346954E-01   0.181974E+06   0.181837E+06   0.384265E+00
   0.211008E+00   0.160651E+06   0.156187E+06   0.238034E+01   0.202332E+01   0.628858E+03   0.158154E+06   0.159954E+06   0.158154E+06  -0.301963E-01   0.158380E+06   0.158242E+06   0.350642E+00
   0.233200E+00   0.137191E+06   0.132668E+06   0.172655E+01   0.129748E+01   0.444972E+03   0.134948E+06   0.136485E+06   0.134948E+06  -0.257656E-01   0.135147E+06   0.134996E+06   0.343138E+00
   0.257726E+00   0.121150E+06   0.117828E+06   0.918981E+00   0.938010E+00   0.325691E+03   0.119272E+06   0.120631E+06   0.119272E+06  -0.227726E-01   0.119443E+06   0.119344E+06   0.204768E+00
   0.284831E+00   0.104173E+06   0.101025E+06   0.560765E+00   0.748239E+00   0.231532E+03   0.102513E+06   0.103682E+06   0.102513E+06  -0.195728E-01   0.102663E+06   0.102562E+06   0.189205E+00
   0.314787E+00   0.901684E+05   0.875210E+05   0.490952E+00   0.524857E+00   0.165569E+03   0.887430E+05   0.897551E+05   0.887430E+05  -0.169437E-01   0.888719E+05   0.887897E+05   0.139225E+00
   0.347893E+00   0.778494E+05   0.755487E+05   0.405834E+00   0.377478E+00   0.117965E+03   0.766162E+05   0.774903E+05   0.766162E+05  -0.146283E-01   0.767279E+05   0.766553E+05   0.111232E+00
   0.384481E+00   0.670779E+05   0.651183E+05   0.260633E+00   0.265754E+00   0.837912E+02   0.660187E+05   0.667721E+05   0.660187E+05  -0.126049E-01   0.661148E+05   0.660538E+05   0.844625E-01
   0.424918E+00   0.575975E+05   0.558834E+05   0.194885E+00   0.188568E+00   0.592589E+02   0.566829E+05   0.573299E+05   0.566829E+05  -0.108224E-01   0.567658E+05   0.567117E+05   0.677688E-01
   0.469607E+00   0.495238E+05   0.480744E+05   0.118240E+00   0.113732E+00   0.419388E+02   0.487411E+05   0.492975E+05   0.487411E+05  -0.930612E-02   0.488122E+05   0.487670E+05   0.513467E-01
   0.518996E+00   0.424288E+05   0.411821E+05   0.817007E-01   0.881480E-01   0.295515E+02   0.417574E+05   0.422342E+05   0.417574E+05  -0.797272E-02   0.418184E+05   0.417794E+05   0.399959E-01
   0.573579E+00   0.363070E+05   0.352378E+05   0.609361E-01   0.660892E-01   0.207807E+02   0.357321E+05   0.361401E+05   0.357321E+05  -0.682231E-02   0.357843E+05   0.357509E+05   0.310787E-01
   0.633902E+00   0.310325E+05   0.301192E+05   0.448016E-01   0.381158E-01   0.145904E+02   0.305411E+05   0.308899E+05   0.305411E+05  -0.583120E-02   0.305858E+05   0.305572E+05   0.240107E-01
   0.700571E+00   0.264880E+05   0.257090E+05   0.309535E-01   0.262836E-01   0.102253E+02   0.260687E+05   0.263664E+05   0.260687E+05  -0.497728E-02   0.261068E+05   0.260825E+05   0.185247E-01
   0.774251E+00   0.225799E+05   0.219161E+05   0.215923E-01   0.189144E-01   0.715275E+01   0.222225E+05   0.224763E+05   0.222225E+05  -0.424293E-02   0.222550E+05   0.222343E+05   0.142798E-01
   0.855679E+00   0.192243E+05   0.186593E+05   0.149881E-01   0.151369E-01   0.499496E+01   0.189200E+05   0.191361E+05   0.189200E+05  -0.361239E-02   0.189477E+05   0.189300E+05   0.109963E-01
   0.945672E+00   0.163481E+05   0.158677E+05   0.104213E-01   0.872860E-02   0.348443E+01   0.160893E+05   0.162731E+05   0.160893E+05  -0.307193E-02   0.161129E+05   0.160979E+05   0.845914E-02
   0.104513E+01   0.138869E+05   0.134788E+05   0.725320E-02   0.600493E-02   0.242588E+01   0.136671E+05   0.138232E+05   0.136671E+05  -0.260945E-02   0.136871E+05   0.136743E+05   0.650069E-02
   0.115505E+01   0.117836E+05   0.114373E+05   0.503854E-02   0.488355E-02   0.168720E+01   0.115970E+05   0.117295E+05   0.115970E+05  -0.221422E-02   0.116140E+05   0.116032E+05   0.499063E-02
   0.127652E+01   0.998876E+04   0.969530E+04   0.349722E-02   0.288571E-02   0.117188E+01   0.983064E+04   0.994295E+04   0.983064E+04  -0.187696E-02   0.984503E+04   0.983586E+04   0.382780E-02
   0.141078E+01   0.845909E+04   0.821059E+04   0.242474E-02   0.205263E-02   0.813653E+00   0.832518E+04   0.842030E+04   0.832518E+04  -0.158952E-02   0.833737E+04   0.832961E+04   0.293329E-02
   0.155915E+01   0.715707E+04   0.694684E+04   0.167963E-02   0.177825E-02   0.563714E+00   0.704378E+04   0.712425E+04   0.704378E+04  -0.134487E-02   0.705409E+04   0.704752E+04   0.224596E-02
   0.172313E+01   0.605010E+04   0.587240E+04   0.116246E-02   0.113661E-02   0.390477E+00   0.595433E+04   0.602236E+04   0.595433E+04  -0.113686E-02   0.596305E+04   0.595750E+04   0.171835E-02
   0.190435E+01   0.510999E+04   0.495990E+04   0.803854E-03   0.639197E-03   0.270104E+00   0.502910E+04   0.508656E+04   0.502910E+04  -0.960204E-03   0.503646E+04   0.503177E+04   0.131372E-02
   0.210463E+01   0.431248E+04   0.418582E+04   0.555430E-03   0.527696E-03   0.186721E+00   0.424422E+04   0.429271E+04   0.424422E+04  -0.810347E-03   0.425043E+04   0.424647E+04   0.100371E-02
   0.232598E+01   0.363663E+04   0.352982E+04   0.383480E-03   0.341470E-03   0.128927E+00   0.357906E+04   0.361995E+04   0.357906E+04  -0.683349E-03   0.358430E+04   0.358096E+04   0.766398E-03
