#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.116705E-03   0.481701E+06   0.481700E+06   0.641501E+06   0.641456E+06   0.521631E+06   0.482223E+06   0.481701E+06   0.487870E+06  -0.602644E+00   0.480074E+06   0.480074E+06   0.236803E+01
   0.128979E-03   0.481696E+06   0.481695E+06   0.641324E+06   0.641269E+06   0.521537E+06   0.482217E+06   0.481696E+06   0.487863E+06  -0.602634E+00   0.480069E+06   0.480069E+06   0.261703E+01
   0.142544E-03   0.481690E+06   0.481688E+06   0.641109E+06   0.641041E+06   0.521423E+06   0.482209E+06   0.481690E+06   0.487853E+06  -0.602622E+00   0.480063E+06   0.480062E+06   0.289219E+01
   0.157535E-03   0.481683E+06   0.481681E+06   0.640846E+06   0.640763E+06   0.521283E+06   0.482200E+06   0.481682E+06   0.487842E+06  -0.602607E+00   0.480055E+06   0.480054E+06   0.319627E+01
   0.174104E-03   0.481674E+06   0.481671E+06   0.640524E+06   0.640424E+06   0.521112E+06   0.482189E+06   0.481673E+06   0.487828E+06  -0.602588E+00   0.480045E+06   0.480045E+06   0.353229E+01
   0.192414E-03   0.481663E+06   0.481659E+06   0.640132E+06   0.640010E+06   0.520903E+06   0.482175E+06   0.481662E+06   0.487810E+06  -0.602566E+00   0.480034E+06   0.480033E+06   0.390361E+01
   0.212651E-03   0.481649E+06   0.481645E+06   0.639653E+06   0.639504E+06   0.520648E+06   0.482158E+06   0.481648E+06   0.487789E+06  -0.602538E+00   0.480020E+06   0.480019E+06   0.431391E+01
   0.235015E-03   0.481632E+06   0.481628E+06   0.639069E+06   0.638886E+06   0.520337E+06   0.482138E+06   0.481632E+06   0.487764E+06  -0.602505E+00   0.480002E+06   0.480001E+06   0.476729E+01
   0.259732E-03   0.481612E+06   0.481606E+06   0.638356E+06   0.638133E+06   0.519958E+06   0.482112E+06   0.481611E+06   0.487732E+06  -0.602464E+00   0.479981E+06   0.479980E+06   0.526824E+01
   0.287048E-03   0.481587E+06   0.481580E+06   0.637486E+06   0.637214E+06   0.519494E+06   0.482082E+06   0.481586E+06   0.487694E+06  -0.602413E+00   0.479955E+06   0.479954E+06   0.582172E+01
   0.317237E-03   0.481557E+06   0.481548E+06   0.636424E+06   0.636094E+06   0.518929E+06   0.482044E+06   0.481556E+06   0.487647E+06  -0.602352E+00   0.479924E+06   0.479922E+06   0.643320E+01
   0.350602E-03   0.481520E+06   0.481510E+06   0.635130E+06   0.634727E+06   0.518240E+06   0.481999E+06   0.481519E+06   0.487590E+06  -0.602278E+00   0.479885E+06   0.479883E+06   0.710873E+01
   0.387475E-03   0.481476E+06   0.481462E+06   0.633553E+06   0.633062E+06   0.517400E+06   0.481943E+06   0.481473E+06   0.487520E+06  -0.602187E+00   0.479838E+06   0.479836E+06   0.785492E+01
   0.428226E-03   0.481421E+06   0.481404E+06   0.631631E+06   0.631034E+06   0.516375E+06   0.481875E+06   0.481418E+06   0.487435E+06  -0.602075E+00   0.479781E+06   0.479778E+06   0.867910E+01
   0.473263E-03   0.481354E+06   0.481334E+06   0.629291E+06   0.628564E+06   0.515126E+06   0.481792E+06   0.481350E+06   0.487332E+06  -0.601940E+00   0.479711E+06   0.479708E+06   0.958927E+01
   0.523036E-03   0.481272E+06   0.481248E+06   0.626443E+06   0.625560E+06   0.513606E+06   0.481691E+06   0.481268E+06   0.487206E+06  -0.601774E+00   0.479625E+06   0.479621E+06   0.105943E+02
   0.578045E-03   0.481172E+06   0.481142E+06   0.622979E+06   0.621908E+06   0.511755E+06   0.481567E+06   0.481167E+06   0.487052E+06  -0.601573E+00   0.479521E+06   0.479516E+06   0.117037E+02
   0.638838E-03   0.481050E+06   0.481014E+06   0.618773E+06   0.617475E+06   0.509505E+06   0.481417E+06   0.481045E+06   0.486864E+06  -0.601327E+00   0.479394E+06   0.479388E+06   0.129282E+02
   0.706025E-03   0.480902E+06   0.480858E+06   0.613669E+06   0.612099E+06   0.506772E+06   0.481233E+06   0.480895E+06   0.486636E+06  -0.601028E+00   0.479239E+06   0.479231E+06   0.142793E+02
   0.780278E-03   0.480721E+06   0.480667E+06   0.607486E+06   0.605591E+06   0.503455E+06   0.481010E+06   0.480713E+06   0.486358E+06  -0.600664E+00   0.479050E+06   0.479041E+06   0.157695E+02
   0.862341E-03   0.480501E+06   0.480435E+06   0.600010E+06   0.597728E+06   0.499435E+06   0.480738E+06   0.480490E+06   0.486020E+06  -0.600221E+00   0.478819E+06   0.478808E+06   0.174124E+02
   0.953034E-03   0.480232E+06   0.480152E+06   0.590989E+06   0.588251E+06   0.494574E+06   0.480407E+06   0.480220E+06   0.485610E+06  -0.599683E+00   0.478539E+06   0.478525E+06   0.192228E+02
   0.105327E-02   0.479905E+06   0.479807E+06   0.580135E+06   0.576863E+06   0.488708E+06   0.480005E+06   0.479890E+06   0.485112E+06  -0.599031E+00   0.478197E+06   0.478180E+06   0.212163E+02
   0.116404E-02   0.479508E+06   0.479388E+06   0.567120E+06   0.563228E+06   0.481646E+06   0.479518E+06   0.479489E+06   0.484510E+06  -0.598240E+00   0.477781E+06   0.477761E+06   0.234100E+02
   0.128646E-02   0.479025E+06   0.478879E+06   0.551577E+06   0.546977E+06   0.473175E+06   0.478926E+06   0.479002E+06   0.483782E+06  -0.597283E+00   0.477276E+06   0.477251E+06   0.258216E+02
   0.142176E-02   0.478439E+06   0.478261E+06   0.533109E+06   0.527713E+06   0.463052E+06   0.478211E+06   0.478411E+06   0.482904E+06  -0.596129E+00   0.476662E+06   0.476632E+06   0.284699E+02
   0.157129E-02   0.477729E+06   0.477511E+06   0.511304E+06   0.505033E+06   0.451016E+06   0.477346E+06   0.477695E+06   0.481847E+06  -0.594738E+00   0.475918E+06   0.475882E+06   0.313743E+02
   0.173654E-02   0.476870E+06   0.476604E+06   0.485757E+06   0.478555E+06   0.436790E+06   0.476305E+06   0.476828E+06   0.480581E+06  -0.593069E+00   0.475018E+06   0.474973E+06   0.345544E+02
   0.191918E-02   0.475832E+06   0.475508E+06   0.456111E+06   0.447961E+06   0.420166E+06   0.475055E+06   0.475782E+06   0.479070E+06  -0.591076E+00   0.473935E+06   0.473881E+06   0.380300E+02
   0.212102E-02   0.474583E+06   0.474187E+06   0.422115E+06   0.413066E+06   0.400793E+06   0.473557E+06   0.474521E+06   0.477273E+06  -0.588700E+00   0.472625E+06   0.472559E+06   0.418204E+02
   0.234409E-02   0.473082E+06   0.472599E+06   0.383705E+06   0.373898E+06   0.378527E+06   0.471771E+06   0.473006E+06   0.475149E+06  -0.585886E+00   0.471049E+06   0.470969E+06   0.459436E+02
   0.259062E-02   0.471285E+06   0.470696E+06   0.341106E+06   0.330810E+06   0.353295E+06   0.469652E+06   0.471193E+06   0.472655E+06  -0.582575E+00   0.469161E+06   0.469065E+06   0.504160E+02
   0.286307E-02   0.469144E+06   0.468426E+06   0.294960E+06   0.284596E+06   0.325188E+06   0.467151E+06   0.469032E+06   0.469748E+06  -0.578708E+00   0.466909E+06   0.466792E+06   0.552514E+02
   0.316418E-02   0.466604E+06   0.465730E+06   0.246441E+06   0.236605E+06   0.294539E+06   0.464220E+06   0.466467E+06   0.466390E+06  -0.574229E+00   0.464235E+06   0.464093E+06   0.604608E+02
   0.349696E-02   0.463609E+06   0.462545E+06   0.197359E+06   0.188794E+06   0.261993E+06   0.460809E+06   0.463442E+06   0.462547E+06  -0.569094E+00   0.461077E+06   0.460906E+06   0.660522E+02
   0.386474E-02   0.460100E+06   0.458805E+06   0.150157E+06   0.143675E+06   0.228554E+06   0.456873E+06   0.459898E+06   0.458195E+06  -0.563273E+00   0.457375E+06   0.457169E+06   0.720303E+02
   0.427120E-02   0.456020E+06   0.454446E+06   0.107752E+06   0.104070E+06   0.195582E+06   0.452373E+06   0.455774E+06   0.453321E+06  -0.556752E+00   0.453068E+06   0.452820E+06   0.783983E+02
   0.472041E-02   0.451316E+06   0.449405E+06   0.731137E+05   0.725990E+05   0.164690E+06   0.447275E+06   0.451018E+06   0.447919E+06  -0.549540E+00   0.448103E+06   0.447805E+06   0.851593E+02
   0.521686E-02   0.445943E+06   0.443625E+06   0.485466E+05   0.509181E+05   0.137504E+06   0.441554E+06   0.445581E+06   0.441982E+06  -0.541658E+00   0.442435E+06   0.442078E+06   0.923186E+02
   0.576552E-02   0.439865E+06   0.437056E+06   0.347553E+05   0.388801E+05   0.115281E+06   0.435190E+06   0.439427E+06   0.435496E+06  -0.533131E+00   0.436038E+06   0.435611E+06   0.998854E+02
   0.637188E-02   0.433058E+06   0.429658E+06   0.300285E+05   0.340377E+05   0.984502E+05   0.428160E+06   0.432527E+06   0.428424E+06  -0.523967E+00   0.428897E+06   0.428387E+06   0.107873E+03
   0.704202E-02   0.425503E+06   0.421395E+06   0.301550E+05   0.321046E+05   0.862753E+05   0.420436E+06   0.424862E+06   0.420702E+06  -0.514134E+00   0.421012E+06   0.420405E+06   0.116296E+03
   0.778264E-02   0.417190E+06   0.412236E+06   0.297530E+05   0.287746E+05   0.769401E+05   0.411979E+06   0.416417E+06   0.412241E+06  -0.503551E+00   0.412390E+06   0.411668E+06   0.125157E+03
   0.860115E-02   0.408103E+06   0.402143E+06   0.250757E+05   0.223281E+05   0.682803E+05   0.402742E+06   0.407172E+06   0.402963E+06  -0.492102E+00   0.403028E+06   0.402171E+06   0.134438E+03
   0.950573E-02   0.398221E+06   0.391068E+06   0.167977E+05   0.149721E+05   0.589851E+05   0.392685E+06   0.397105E+06   0.392833E+06  -0.479673E+00   0.392905E+06   0.391890E+06   0.144084E+03
   0.105055E-01   0.387519E+06   0.378960E+06   0.975416E+04   0.105744E+05   0.494217E+05   0.381781E+06   0.386183E+06   0.381867E+06  -0.466207E+00   0.381982E+06   0.380783E+06   0.153996E+03
   0.116103E-01   0.375968E+06   0.365764E+06   0.792047E+04   0.980109E+04   0.410408E+05   0.370018E+06   0.374376E+06   0.370088E+06  -0.451709E+00   0.370211E+06   0.368799E+06   0.164036E+03
   0.128314E-01   0.363547E+06   0.351433E+06   0.899600E+04   0.892794E+04   0.345707E+05   0.357381E+06   0.361656E+06   0.357460E+06  -0.436189E+00   0.357559E+06   0.355905E+06   0.174021E+03
   0.141809E-01   0.350239E+06   0.335931E+06   0.740162E+04   0.600768E+04   0.292058E+05   0.343839E+06   0.348006E+06   0.343904E+06  -0.419605E+00   0.344015E+06   0.342084E+06   0.183709E+03
   0.156723E-01   0.336034E+06   0.319238E+06   0.388813E+04   0.427185E+04   0.241914E+05   0.329370E+06   0.333412E+06   0.329404E+06  -0.401895E+00   0.329570E+06   0.327331E+06   0.192762E+03
   0.173206E-01   0.320929E+06   0.301359E+06   0.351540E+04   0.418401E+04   0.198711E+05   0.313979E+06   0.317874E+06   0.314010E+06  -0.383064E+00   0.314214E+06   0.311638E+06   0.200741E+03
   0.191422E-01   0.304943E+06   0.282346E+06   0.370568E+04   0.276478E+04   0.161736E+05   0.297687E+06   0.301416E+06   0.297720E+06  -0.363160E+00   0.297965E+06   0.295027E+06   0.207111E+03
   0.211554E-01   0.288123E+06   0.262315E+06   0.232936E+04   0.221736E+04   0.129654E+05   0.280550E+06   0.284094E+06   0.280571E+06  -0.342234E+00   0.280881E+06   0.277569E+06   0.211231E+03
   0.233803E-01   0.270556E+06   0.241475E+06   0.304814E+04   0.177051E+04   0.105459E+05   0.262677E+06   0.266017E+06   0.262704E+06  -0.320416E+00   0.263062E+06   0.259383E+06   0.212358E+03
   0.258393E-01   0.252389E+06   0.220155E+06   0.195201E+04   0.127538E+04   0.819104E+04   0.244231E+06   0.247357E+06   0.244248E+06  -0.297898E+00   0.244672E+06   0.240656E+06   0.209704E+03
   0.285568E-01   0.233836E+06   0.198824E+06   0.881289E+03   0.953950E+03   0.657223E+04   0.225472E+06   0.228371E+06   0.225479E+06  -0.274991E+00   0.225955E+06   0.221670E+06   0.202499E+03
   0.315601E-01   0.215197E+06   0.178107E+06   0.687404E+03   0.811504E+03   0.498072E+04   0.206736E+06   0.209408E+06   0.206742E+06  -0.252133E+00   0.207250E+06   0.202804E+06   0.190120E+03
   0.348794E-01   0.196857E+06   0.158757E+06   0.584158E+03   0.503161E+03   0.395109E+04   0.188466E+06   0.190910E+06   0.188471E+06  -0.229844E+00   0.188987E+06   0.184534E+06   0.172270E+03
   0.385477E-01   0.179261E+06   0.141592E+06   0.562850E+03   0.371820E+03   0.297120E+04   0.171153E+06   0.173381E+06   0.171158E+06  -0.208725E+00   0.171656E+06   0.167393E+06   0.149204E+03
   0.426017E-01   0.162869E+06   0.127338E+06   0.272782E+03   0.304657E+03   0.226539E+04   0.155296E+06   0.157323E+06   0.155298E+06  -0.189383E+00   0.155746E+06   0.151895E+06   0.121966E+03
   0.470822E-01   0.148062E+06   0.116416E+06   0.101286E+03   0.236047E+03   0.175107E+04   0.141274E+06   0.143122E+06   0.141275E+06  -0.172279E+00   0.141640E+06   0.138410E+06   0.925575E+02
   0.520339E-01   0.135020E+06   0.108665E+06   0.181215E+03   0.171984E+03   0.133059E+04   0.129213E+06   0.130906E+06   0.129214E+06  -0.157569E+00   0.129472E+06   0.127007E+06   0.639135E+02
   0.575064E-01   0.123603E+06   0.103130E+06   0.629482E+02   0.117131E+03   0.100350E+04   0.118847E+06   0.120407E+06   0.118847E+06  -0.144925E+00   0.118997E+06   0.117313E+06   0.395145E+02
   0.635544E-01   0.113299E+06   0.980772E+05   0.534513E+02   0.900231E+02   0.765546E+03   0.109483E+06   0.110923E+06   0.109484E+06  -0.133506E+00   0.109548E+06   0.108487E+06   0.225384E+02
   0.702384E-01   0.103344E+06   0.914579E+05   0.597259E+02   0.797638E+02   0.590141E+03   0.100169E+06   0.101488E+06   0.100170E+06  -0.122147E+00   0.100196E+06   0.994365E+05   0.146017E+02
   0.776255E-01   0.930583E+05   0.818963E+05   0.356132E+01   0.485736E+02   0.439297E+03   0.901281E+05   0.913160E+05   0.901281E+05  -0.109902E+00   0.901749E+05   0.893362E+05   0.145792E+02
   0.857894E-01   0.823386E+05   0.698508E+05   0.370405E+02   0.359798E+02   0.318905E+03   0.793427E+05   0.803894E+05   0.793430E+05  -0.967501E-01   0.794471E+05   0.782798E+05   0.183615E+02
   0.948120E-01   0.719388E+05   0.580069E+05   0.261437E+02   0.272801E+02   0.228464E+03   0.688552E+05   0.697642E+05   0.688554E+05  -0.839614E-01   0.690088E+05   0.675708E+05   0.204653E+02
   0.104783E+00   0.630974E+05   0.497976E+05   0.360145E+02   0.179946E+02   0.163381E+03   0.602259E+05   0.610214E+05   0.602262E+05  -0.734388E-01   0.603742E+05   0.590235E+05   0.173943E+02
   0.115804E+00   0.564181E+05   0.462517E+05   0.489858E+01   0.130541E+02   0.122456E+03   0.541161E+05   0.548312E+05   0.541161E+05  -0.659880E-01   0.542037E+05   0.532982E+05   0.105506E+02
   0.127983E+00   0.509664E+05   0.441219E+05  -0.569248E-01   0.109006E+02   0.925699E+02   0.492470E+05   0.498981E+05   0.492470E+05  -0.600506E-01   0.492768E+05   0.487876E+05   0.515790E+01
   0.141443E+00   0.451145E+05   0.390680E+05   0.149485E+02   0.860639E+01   0.666648E+02   0.435942E+05   0.441707E+05   0.435943E+05  -0.531578E-01   0.436263E+05   0.431518E+05   0.452685E+01
   0.156318E+00   0.387977E+05   0.317939E+05   0.994089E+01   0.560451E+01   0.472819E+02   0.372122E+05   0.377045E+05   0.372123E+05  -0.453757E-01   0.372798E+05   0.366024E+05   0.584827E+01
   0.172759E+00   0.337017E+05   0.272993E+05   0.389168E+01   0.339946E+01   0.336510E+02   0.322753E+05   0.327024E+05   0.322754E+05  -0.393557E-01   0.323367E+05   0.317322E+05   0.472157E+01
   0.190928E+00   0.300679E+05   0.256643E+05   0.471480E+01   0.237299E+01   0.248376E+02   0.289968E+05   0.293806E+05   0.289969E+05  -0.353579E-01   0.290228E+05   0.286766E+05   0.244641E+01
   0.211008E+00   0.262019E+05   0.221615E+05   0.439778E+01   0.187148E+01   0.180349E+02   0.252372E+05   0.255712E+05   0.252372E+05  -0.307735E-01   0.252666E+05   0.249175E+05   0.223275E+01
   0.233200E+00   0.224542E+05   0.183887E+05   0.110276E+01   0.121261E+01   0.123694E+02   0.215346E+05   0.218196E+05   0.215346E+05  -0.262586E-01   0.215715E+05   0.211938E+05   0.218549E+01
   0.257726E+00   0.197562E+05   0.167368E+05   0.191625E+01   0.830074E+00   0.905919E+01   0.190330E+05   0.192849E+05   0.190330E+05  -0.232082E-01   0.190531E+05   0.188041E+05   0.130378E+01
   0.284831E+00   0.170188E+05   0.141787E+05   0.801639E+00   0.703378E+00   0.646995E+01   0.163589E+05   0.165755E+05   0.163589E+05  -0.199475E-01   0.163821E+05   0.161278E+05   0.120491E+01
   0.314787E+00   0.147231E+05   0.123264E+05   0.218472E+00   0.411070E+00   0.460187E+01   0.141615E+05   0.143490E+05   0.141615E+05  -0.172681E-01   0.141796E+05   0.139728E+05   0.886547E+00
   0.347893E+00   0.127129E+05   0.106334E+05   0.393278E+00   0.284967E+00   0.319610E+01   0.122264E+05   0.123883E+05   0.122264E+05  -0.149085E-01   0.122426E+05   0.120600E+05   0.708304E+00
   0.384481E+00   0.109517E+05   0.917774E+04   0.331675E+00   0.253785E+00   0.224559E+01   0.105353E+05   0.106748E+05   0.105353E+05  -0.128464E-01   0.105487E+05   0.103954E+05   0.537814E+00
   0.424918E+00   0.940717E+04   0.785771E+04   0.249825E+00   0.174197E+00   0.160295E+01   0.904553E+04   0.916532E+04   0.904553E+04  -0.110298E-01   0.905763E+04   0.892175E+04   0.431524E+00
   0.469607E+00   0.808589E+04   0.677442E+04   0.176370E+00   0.137133E+00   0.112342E+01   0.777818E+04   0.788118E+04   0.777818E+04  -0.948444E-02   0.778812E+04   0.767435E+04   0.326934E+00
   0.518996E+00   0.692804E+04   0.580008E+04   0.115060E+00   0.665222E-01   0.786751E+00   0.666373E+04   0.675198E+04   0.666373E+04  -0.812552E-02   0.667232E+04   0.657437E+04   0.254654E+00
   0.573579E+00   0.592870E+04   0.496146E+04   0.623785E-01   0.742199E-01   0.554338E+00   0.570221E+04   0.577772E+04   0.570221E+04  -0.695307E-02   0.570959E+04   0.562549E+04   0.197870E+00
   0.633902E+00   0.506734E+04   0.424114E+04   0.469533E-01   0.432337E-01   0.394323E+00   0.487383E+04   0.493838E+04   0.487383E+04  -0.594298E-02   0.488013E+04   0.480832E+04   0.152862E+00
   0.700571E+00   0.432523E+04   0.362040E+04   0.318616E-01   0.323871E-01   0.273839E+00   0.416011E+04   0.421521E+04   0.416011E+04  -0.507270E-02   0.416548E+04   0.410426E+04   0.117928E+00
   0.774251E+00   0.368706E+04   0.308641E+04   0.228840E-01   0.167359E-01   0.192167E+00   0.354633E+04   0.359330E+04   0.354633E+04  -0.432427E-02   0.355090E+04   0.349874E+04   0.908978E-01
   0.855679E+00   0.313911E+04   0.262782E+04   0.157480E-01   0.904738E-02   0.130592E+00   0.301931E+04   0.305930E+04   0.301931E+04  -0.368165E-02   0.302320E+04   0.297882E+04   0.699894E-01
   0.945672E+00   0.266945E+04   0.223472E+04   0.110215E-01   0.619375E-02   0.939381E-01   0.256759E+04   0.260160E+04   0.256759E+04  -0.313083E-02   0.257089E+04   0.253316E+04   0.538345E-01
   0.104513E+01   0.226756E+04   0.189832E+04   0.765616E-02   0.449071E-02   0.640654E-01   0.218104E+04   0.220993E+04   0.218104E+04  -0.265948E-02   0.218384E+04   0.215180E+04   0.413648E-01
   0.115505E+01   0.192411E+04   0.161082E+04   0.531702E-02   0.261875E-02   0.436816E-01   0.185070E+04   0.187521E+04   0.185070E+04  -0.225667E-02   0.185307E+04   0.182589E+04   0.317504E-01
   0.127652E+01   0.163104E+04   0.136549E+04   0.369089E-02   0.406086E-02   0.306294E-01   0.156881E+04   0.158959E+04   0.156881E+04  -0.191295E-02   0.157082E+04   0.154779E+04   0.243471E-01
   0.141078E+01   0.138126E+04   0.115640E+04   0.255895E-02   0.118700E-02   0.218992E-01   0.132856E+04   0.134616E+04   0.132856E+04  -0.162000E-02   0.133027E+04   0.131076E+04   0.186526E-01
   0.155915E+01   0.116865E+04   0.978419E+03   0.177261E-02   0.102521E-02   0.147353E-01   0.112407E+04   0.113896E+04   0.112407E+04  -0.137065E-02   0.112551E+04   0.110902E+04   0.142772E-01
   0.172313E+01   0.987900E+03   0.827100E+03   0.122681E-02   0.114482E-02   0.100922E-01   0.950216E+03   0.962801E+03   0.950216E+03  -0.115866E-02   0.951431E+03   0.937488E+03   0.109190E-01
   0.190435E+01   0.834391E+03   0.698585E+03   0.848356E-03   0.349103E-03   0.698338E-02   0.802563E+03   0.813193E+03   0.802563E+03  -0.978618E-03   0.803590E+03   0.791815E+03   0.834378E-02
   0.210463E+01   0.704169E+03   0.589564E+03   0.586177E-03   0.145160E-03   0.476771E-02   0.677309E+03   0.686280E+03   0.677309E+03  -0.825887E-03   0.678175E+03   0.668238E+03   0.637105E-02
   0.232598E+01   0.593810E+03   0.497171E+03   0.404706E-03   0.396117E-03   0.329975E-02   0.571161E+03   0.578726E+03   0.571161E+03  -0.696454E-03   0.571891E+03   0.563512E+03   0.486119E-02
