#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.212651E-03   0.264569E+06   0.264565E+06   0.352069E+06   0.351996E+06   0.307088E+06   0.265252E+06   0.264568E+06   0.270766E+06  -0.604140E+00   0.263373E+06   0.263372E+06   0.713427E+01
   0.235015E-03   0.264562E+06   0.264558E+06   0.351908E+06   0.351819E+06   0.306962E+06   0.265244E+06   0.264561E+06   0.270754E+06  -0.604114E+00   0.263366E+06   0.263365E+06   0.788430E+01
   0.259732E-03   0.264554E+06   0.264549E+06   0.351712E+06   0.351603E+06   0.306810E+06   0.265233E+06   0.264553E+06   0.270741E+06  -0.604082E+00   0.263358E+06   0.263357E+06   0.871311E+01
   0.287048E-03   0.264544E+06   0.264538E+06   0.351472E+06   0.351339E+06   0.306623E+06   0.265220E+06   0.264543E+06   0.270724E+06  -0.604043E+00   0.263348E+06   0.263346E+06   0.962896E+01
   0.317237E-03   0.264532E+06   0.264524E+06   0.351179E+06   0.351016E+06   0.306396E+06   0.265205E+06   0.264531E+06   0.270704E+06  -0.603995E+00   0.263336E+06   0.263334E+06   0.106409E+02
   0.350602E-03   0.264518E+06   0.264508E+06   0.350821E+06   0.350623E+06   0.306118E+06   0.265186E+06   0.264516E+06   0.270680E+06  -0.603938E+00   0.263321E+06   0.263318E+06   0.117591E+02
   0.387475E-03   0.264500E+06   0.264488E+06   0.350385E+06   0.350143E+06   0.305779E+06   0.265162E+06   0.264498E+06   0.270649E+06  -0.603867E+00   0.263302E+06   0.263299E+06   0.129946E+02
   0.428226E-03   0.264478E+06   0.264464E+06   0.349853E+06   0.349558E+06   0.305365E+06   0.265134E+06   0.264476E+06   0.270613E+06  -0.603780E+00   0.263280E+06   0.263276E+06   0.143595E+02
   0.473263E-03   0.264452E+06   0.264434E+06   0.349204E+06   0.348845E+06   0.304861E+06   0.265099E+06   0.264449E+06   0.270568E+06  -0.603675E+00   0.263252E+06   0.263248E+06   0.158674E+02
   0.523036E-03   0.264420E+06   0.264398E+06   0.348413E+06   0.347975E+06   0.304246E+06   0.265057E+06   0.264416E+06   0.270513E+06  -0.603546E+00   0.263219E+06   0.263214E+06   0.175330E+02
   0.578045E-03   0.264380E+06   0.264354E+06   0.347448E+06   0.346915E+06   0.303497E+06   0.265006E+06   0.264376E+06   0.270446E+06  -0.603389E+00   0.263178E+06   0.263172E+06   0.193728E+02
   0.638838E-03   0.264332E+06   0.264300E+06   0.346273E+06   0.345625E+06   0.302584E+06   0.264943E+06   0.264327E+06   0.270365E+06  -0.603198E+00   0.263128E+06   0.263121E+06   0.214045E+02
   0.706025E-03   0.264273E+06   0.264234E+06   0.344843E+06   0.344055E+06   0.301472E+06   0.264866E+06   0.264267E+06   0.270266E+06  -0.602965E+00   0.263068E+06   0.263058E+06   0.236480E+02
   0.780278E-03   0.264201E+06   0.264153E+06   0.343103E+06   0.342146E+06   0.300120E+06   0.264772E+06   0.264194E+06   0.270145E+06  -0.602680E+00   0.262993E+06   0.262982E+06   0.261247E+02
   0.862341E-03   0.264114E+06   0.264055E+06   0.340989E+06   0.339828E+06   0.298477E+06   0.264658E+06   0.264105E+06   0.269998E+06  -0.602334E+00   0.262903E+06   0.262889E+06   0.288583E+02
   0.953034E-03   0.264007E+06   0.263936E+06   0.338421E+06   0.337015E+06   0.296481E+06   0.264519E+06   0.263996E+06   0.269818E+06  -0.601911E+00   0.262793E+06   0.262776E+06   0.318745E+02
   0.105327E-02   0.263877E+06   0.263790E+06   0.335308E+06   0.333608E+06   0.294062E+06   0.264350E+06   0.263864E+06   0.269600E+06  -0.601398E+00   0.262658E+06   0.262637E+06   0.352015E+02
   0.116404E-02   0.263719E+06   0.263612E+06   0.331540E+06   0.329490E+06   0.291132E+06   0.264144E+06   0.263702E+06   0.269336E+06  -0.600773E+00   0.262494E+06   0.262469E+06   0.388696E+02
   0.128646E-02   0.263526E+06   0.263396E+06   0.326987E+06   0.324522E+06   0.287593E+06   0.263893E+06   0.263506E+06   0.269014E+06  -0.600015E+00   0.262294E+06   0.262264E+06   0.429118E+02
   0.142176E-02   0.263291E+06   0.263132E+06   0.321500E+06   0.318547E+06   0.283327E+06   0.263589E+06   0.263266E+06   0.268624E+06  -0.599094E+00   0.262051E+06   0.262014E+06   0.473633E+02
   0.157129E-02   0.263006E+06   0.262811E+06   0.314907E+06   0.311384E+06   0.278200E+06   0.263220E+06   0.262975E+06   0.268152E+06  -0.597979E+00   0.261755E+06   0.261709E+06   0.522619E+02
   0.173654E-02   0.262659E+06   0.262422E+06   0.307015E+06   0.302834E+06   0.272061E+06   0.262774E+06   0.262622E+06   0.267582E+06  -0.596631E+00   0.261395E+06   0.261339E+06   0.576476E+02
   0.191918E-02   0.262238E+06   0.261948E+06   0.297609E+06   0.292680E+06   0.264755E+06   0.262234E+06   0.262193E+06   0.266894E+06  -0.595006E+00   0.260960E+06   0.260893E+06   0.635622E+02
   0.212102E-02   0.261728E+06   0.261375E+06   0.286462E+06   0.280700E+06   0.256084E+06   0.261583E+06   0.261673E+06   0.266069E+06  -0.593049E+00   0.260431E+06   0.260349E+06   0.700490E+02
   0.234409E-02   0.261111E+06   0.260680E+06   0.273343E+06   0.266674E+06   0.245875E+06   0.260800E+06   0.261044E+06   0.265080E+06  -0.590700E+00   0.259789E+06   0.259689E+06   0.771520E+02
   0.259062E-02   0.260366E+06   0.259840E+06   0.258032E+06   0.250414E+06   0.233954E+06   0.259860E+06   0.260284E+06   0.263901E+06  -0.587893E+00   0.259014E+06   0.258892E+06   0.849150E+02
   0.286307E-02   0.259469E+06   0.258828E+06   0.240352E+06   0.231788E+06   0.220178E+06   0.258738E+06   0.259369E+06   0.262502E+06  -0.584555E+00   0.258079E+06   0.257931E+06   0.933801E+02
   0.316418E-02   0.258392E+06   0.257611E+06   0.220201E+06   0.210773E+06   0.204457E+06   0.257404E+06   0.258270E+06   0.260852E+06  -0.580606E+00   0.256954E+06   0.256775E+06   0.102586E+03
   0.349696E-02   0.257103E+06   0.256152E+06   0.197608E+06   0.187501E+06   0.186801E+06   0.255826E+06   0.256955E+06   0.258921E+06  -0.575965E+00   0.255605E+06   0.255388E+06   0.112568E+03
   0.386474E-02   0.255569E+06   0.254410E+06   0.172797E+06   0.162334E+06   0.167359E+06   0.253971E+06   0.255388E+06   0.256677E+06  -0.570555E+00   0.253995E+06   0.253732E+06   0.123351E+03
   0.427120E-02   0.253749E+06   0.252340E+06   0.146254E+06   0.135922E+06   0.146473E+06   0.251807E+06   0.253529E+06   0.254097E+06  -0.564306E+00   0.252081E+06   0.251763E+06   0.134954E+03
   0.472041E-02   0.251606E+06   0.249892E+06   0.118799E+06   0.109251E+06   0.124726E+06   0.249301E+06   0.251339E+06   0.251161E+06  -0.557167E+00   0.249820E+06   0.249436E+06   0.147382E+03
   0.521686E-02   0.249098E+06   0.247016E+06   0.916214E+05   0.836361E+05   0.102964E+06   0.246427E+06   0.248773E+06   0.247862E+06  -0.549108E+00   0.247166E+06   0.246703E+06   0.160628E+03
   0.576552E-02   0.246187E+06   0.243661E+06   0.662504E+05   0.606207E+05   0.822700E+05   0.243161E+06   0.245793E+06   0.244199E+06  -0.540135E+00   0.244075E+06   0.243519E+06   0.174673E+03
   0.637188E-02   0.242838E+06   0.239776E+06   0.444072E+05   0.417426E+05   0.638509E+05   0.239487E+06   0.242360E+06   0.240182E+06  -0.530287E+00   0.240509E+06   0.239842E+06   0.189487E+03
   0.704202E-02   0.239022E+06   0.235318E+06   0.276954E+05   0.281480E+05   0.488193E+05   0.235392E+06   0.238444E+06   0.235826E+06  -0.519632E+00   0.236437E+06   0.235640E+06   0.205028E+03
   0.778264E-02   0.234720E+06   0.230248E+06   0.171264E+05   0.201176E+05   0.378686E+05   0.230865E+06   0.234022E+06   0.231134E+06  -0.508251E+00   0.231842E+06   0.230891E+06   0.221247E+03
   0.860115E-02   0.229922E+06   0.224534E+06   0.125738E+05   0.166943E+05   0.309303E+05   0.225892E+06   0.229081E+06   0.226089E+06  -0.496200E+00   0.226720E+06   0.225590E+06   0.238089E+03
   0.950573E-02   0.224626E+06   0.218151E+06   0.124158E+05   0.157330E+05   0.269930E+05   0.220451E+06   0.223615E+06   0.220645E+06  -0.483478E+00   0.221082E+06   0.219742E+06   0.255478E+03
   0.105055E-01   0.218833E+06   0.211076E+06   0.137616E+05   0.146721E+05   0.243318E+05   0.214512E+06   0.217622E+06   0.214727E+06  -0.469997E+00   0.214947E+06   0.213362E+06   0.273300E+03
   0.116103E-01   0.212546E+06   0.203286E+06   0.135821E+05   0.119311E+05   0.212771E+05   0.208046E+06   0.211101E+06   0.208259E+06  -0.455594E+00   0.208332E+06   0.206464E+06   0.291363E+03
   0.128314E-01   0.205762E+06   0.194754E+06   0.104973E+05   0.804627E+04   0.172326E+05   0.201037E+06   0.204043E+06   0.201202E+06  -0.440088E+00   0.201243E+06   0.199052E+06   0.309356E+03
   0.141809E-01   0.198472E+06   0.185455E+06   0.596352E+04   0.513174E+04   0.130909E+05   0.193489E+06   0.196440E+06   0.193583E+06  -0.423378E+00   0.193670E+06   0.191112E+06   0.326815E+03
   0.156723E-01   0.190669E+06   0.175372E+06   0.310182E+04   0.438568E+04   0.102386E+05   0.185416E+06   0.188282E+06   0.185465E+06  -0.405489E+00   0.185590E+06   0.182622E+06   0.343111E+03
   0.173206E-01   0.182355E+06   0.164510E+06   0.320040E+04   0.433271E+04   0.878665E+04   0.176822E+06   0.179570E+06   0.176872E+06  -0.386511E+00   0.176992E+06   0.173573E+06   0.357461E+03
   0.191422E-01   0.173544E+06   0.152913E+06   0.382228E+04   0.313001E+04   0.741306E+04   0.167702E+06   0.170323E+06   0.167762E+06  -0.366488E+00   0.167887E+06   0.163989E+06   0.368924E+03
   0.211554E-01   0.164260E+06   0.140670E+06   0.253885E+04   0.187779E+04   0.559262E+04   0.158084E+06   0.160578E+06   0.158124E+06  -0.345417E+00   0.158316E+06   0.153921E+06   0.376370E+03
   0.233803E-01   0.154549E+06   0.127932E+06   0.119771E+04   0.183985E+04   0.431921E+04   0.148044E+06   0.150394E+06   0.148063E+06  -0.323405E+00   0.148335E+06   0.143449E+06   0.378471E+03
   0.258393E-01   0.144484E+06   0.114939E+06   0.151524E+04   0.138106E+04   0.357451E+04   0.137679E+06   0.139872E+06   0.137703E+06  -0.300709E+00   0.138026E+06   0.132694E+06   0.373804E+03
   0.285568E-01   0.134175E+06   0.102033E+06   0.125731E+04   0.856948E+03   0.266973E+04   0.127122E+06   0.129158E+06   0.127142E+06  -0.277634E+00   0.127528E+06   0.121837E+06   0.361010E+03
   0.315601E-01   0.123776E+06   0.896629E+05   0.102144E+04   0.848002E+03   0.208439E+04   0.116578E+06   0.118451E+06   0.116594E+06  -0.254582E+00   0.117029E+06   0.111123E+06   0.338976E+03
   0.348794E-01   0.113483E+06   0.783662E+05   0.118225E+04   0.465602E+03   0.158044E+04   0.106289E+06   0.108002E+06   0.106308E+06  -0.232097E+00   0.106761E+06   0.100846E+06   0.307170E+03
   0.385477E-01   0.103531E+06   0.687163E+05   0.348469E+03   0.458140E+03   0.121077E+04   0.965374E+05   0.980966E+05   0.965429E+05  -0.210767E+00   0.969940E+05   0.913322E+05   0.266053E+03
   0.426017E-01   0.941623E+05   0.612105E+05   0.294840E+03   0.293267E+03   0.906894E+03   0.876010E+05   0.890189E+05   0.876056E+05  -0.191240E+00   0.879998E+05   0.828848E+05   0.217483E+03
   0.470822E-01   0.855901E+05   0.561072E+05   0.333175E+03   0.196056E+03   0.686236E+03   0.796959E+05   0.809881E+05   0.797011E+05  -0.173977E+00   0.799979E+05   0.757083E+05   0.165033E+03
   0.520339E-01   0.779337E+05   0.532293E+05   0.714706E+02   0.185251E+03   0.539594E+03   0.728942E+05   0.740776E+05   0.728953E+05  -0.159116E+00   0.730705E+05   0.697973E+05   0.113944E+03
   0.575064E-01   0.711563E+05   0.518113E+05   0.146501E+03   0.147483E+03   0.408775E+03   0.670468E+05   0.681367E+05   0.670491E+05  -0.146348E+00   0.670933E+05   0.648575E+05   0.704239E+02
   0.635544E-01   0.650350E+05   0.505235E+05   0.108626E+03   0.107976E+03   0.304710E+03   0.617647E+05   0.627699E+05   0.617664E+05  -0.134811E+00   0.617105E+05   0.603019E+05   0.401464E+02
   0.702384E-01   0.592074E+05   0.478305E+05   0.864282E+02   0.813662E+02   0.226234E+03   0.565110E+05   0.574316E+05   0.565124E+05  -0.123342E+00   0.564178E+05   0.554097E+05   0.259966E+02
   0.776255E-01   0.533321E+05   0.427316E+05   0.667172E+02   0.613799E+02   0.165881E+03   0.508486E+05   0.516775E+05   0.508496E+05  -0.110982E+00   0.507915E+05   0.496787E+05   0.259673E+02
   0.857894E-01   0.473245E+05   0.356184E+05   0.782567E+02   0.379304E+02   0.125705E+03   0.447672E+05   0.454973E+05   0.447684E+05  -0.977083E-01   0.447961E+05   0.432462E+05   0.327258E+02
   0.948120E-01   0.415111E+05   0.285423E+05   0.562542E+02   0.234091E+02   0.909351E+02   0.388528E+05   0.394868E+05   0.388537E+05  -0.847990E-01   0.389576E+05   0.370477E+05   0.364879E+02
   0.104783E+00   0.364739E+05   0.240788E+05   0.347791E+02   0.213662E+02   0.617411E+02   0.339843E+05   0.345391E+05   0.339849E+05  -0.741719E-01   0.340939E+05   0.322998E+05   0.310143E+02
   0.115804E+00   0.325260E+05   0.229661E+05   0.366160E+02   0.147710E+02   0.469400E+02   0.305352E+05   0.310338E+05   0.305357E+05  -0.666437E-01   0.305755E+05   0.293731E+05   0.188070E+02
   0.127983E+00   0.292575E+05   0.227405E+05   0.829631E+01   0.937593E+01   0.353176E+02   0.277863E+05   0.282402E+05   0.277865E+05  -0.606429E-01   0.277589E+05   0.271098E+05   0.918788E+01
   0.141443E+00   0.258937E+05   0.201649E+05   0.143937E+02   0.703045E+01   0.262822E+02   0.245977E+05   0.249995E+05   0.245979E+05  -0.536839E-01   0.245798E+05   0.239501E+05   0.806498E+01
   0.156318E+00   0.223640E+05   0.158139E+05   0.201569E+02   0.617370E+01   0.181801E+02   0.209985E+05   0.213416E+05   0.209988E+05  -0.458286E-01   0.210342E+05   0.201345E+05   0.104257E+02
   0.172759E+00   0.194464E+05   0.134488E+05   0.123290E+01   0.304214E+01   0.122320E+02   0.182126E+05   0.185103E+05   0.182126E+05  -0.397479E-01   0.182473E+05   0.174445E+05   0.841736E+01
   0.190928E+00   0.172802E+05   0.131083E+05  -0.154525E+01   0.301971E+01   0.955337E+01   0.163615E+05   0.166290E+05   0.163615E+05  -0.357079E-01   0.163555E+05   0.158960E+05   0.435909E+01
   0.211008E+00   0.150676E+05   0.112610E+05   0.104882E+01   0.205576E+01   0.666478E+01   0.142406E+05   0.144735E+05   0.142407E+05  -0.310793E-01   0.142438E+05   0.137802E+05   0.397915E+01
   0.233200E+00   0.129456E+05   0.913299E+04   0.264075E+01   0.107507E+01   0.449467E+01   0.121518E+05   0.123505E+05   0.121518E+05  -0.265205E-01   0.121696E+05   0.116681E+05   0.389594E+01
   0.257726E+00   0.113606E+05   0.850787E+04   0.840174E+00   0.929415E+00   0.355699E+01   0.107397E+05   0.109153E+05   0.107397E+05  -0.234386E-01   0.107395E+05   0.104089E+05   0.232339E+01
   0.284831E+00   0.979878E+04   0.712900E+04   0.143088E+00   0.562065E+00   0.239681E+01   0.923112E+04   0.938206E+04   0.923112E+04  -0.201462E-01   0.923829E+04   0.890059E+04   0.214764E+01
   0.314787E+00   0.847422E+04   0.621599E+04   0.111920E+01   0.604358E+00   0.168769E+01   0.799106E+04   0.812173E+04   0.799108E+04  -0.174399E-01   0.799485E+04   0.772026E+04   0.158008E+01
   0.347893E+00   0.731751E+04   0.536031E+04   0.349028E+00   0.435915E+00   0.121034E+01   0.689919E+04   0.701201E+04   0.689920E+04  -0.150569E-01   0.690311E+04   0.666065E+04   0.126243E+01
   0.384481E+00   0.630298E+04   0.463165E+04   0.410970E+00   0.177010E+00   0.871342E+00   0.594489E+04   0.604210E+04   0.594489E+04  -0.129742E-01   0.594751E+04   0.574405E+04   0.958527E+00
   0.424918E+00   0.541541E+04   0.395694E+04   0.307184E+00   0.131789E+00   0.599328E+00   0.510428E+04   0.518776E+04   0.510429E+04  -0.111397E-01   0.510730E+04   0.492688E+04   0.769115E+00
   0.469607E+00   0.465371E+04   0.341843E+04   0.138102E+00   0.940400E-01   0.432776E+00   0.438912E+04   0.446090E+04   0.438912E+04  -0.957888E-02   0.439113E+04   0.424006E+04   0.582683E+00
   0.518996E+00   0.398758E+04   0.292520E+04   0.128631E+00   0.102946E+00   0.298858E+00   0.376026E+04   0.382175E+04   0.376026E+04  -0.820644E-02   0.376206E+04   0.363202E+04   0.453861E+00
   0.573579E+00   0.341250E+04   0.250158E+04   0.657959E-01   0.747552E-01   0.207859E+00   0.321769E+04   0.327031E+04   0.321769E+04  -0.702232E-02   0.321927E+04   0.310760E+04   0.352657E+00
   0.633902E+00   0.291668E+04   0.213857E+04   0.430912E-01   0.400235E-01   0.153160E+00   0.275025E+04   0.279523E+04   0.275025E+04  -0.600218E-02   0.275158E+04   0.265624E+04   0.272438E+00
   0.700571E+00   0.248952E+04   0.182569E+04   0.325575E-01   0.208218E-01   0.115607E+00   0.234751E+04   0.238590E+04   0.234751E+04  -0.512323E-02   0.234863E+04   0.226734E+04   0.210175E+00
   0.774251E+00   0.212219E+04   0.155647E+04   0.233742E-01   0.107363E-01   0.803073E-01   0.200116E+04   0.203389E+04   0.200116E+04  -0.436735E-02   0.200210E+04   0.193286E+04   0.161999E+00
   0.855679E+00   0.180680E+04   0.132524E+04   0.160760E-01   0.176047E-01   0.545780E-01   0.170377E+04   0.173164E+04   0.170377E+04  -0.371832E-02   0.170456E+04   0.164564E+04   0.124734E+00
   0.945672E+00   0.153648E+04   0.112701E+04   0.112244E-01   0.435490E-02   0.374894E-01   0.144887E+04   0.147256E+04   0.144887E+04  -0.316202E-02   0.144954E+04   0.139945E+04   0.959420E-01
   0.104513E+01   0.130516E+04   0.957365E+03   0.780707E-02   0.284716E-02   0.242948E-01   0.123074E+04   0.125087E+04   0.123074E+04  -0.268598E-02   0.123130E+04   0.118877E+04   0.737175E-01
   0.115505E+01   0.110747E+04   0.812384E+03   0.542418E-02   0.524633E-02   0.149733E-01   0.104433E+04   0.106141E+04   0.104433E+04  -0.227916E-02   0.104481E+04   0.100873E+04   0.565822E-01
   0.127652E+01   0.938785E+03   0.688665E+03   0.376490E-02   0.128780E-02   0.107504E-01   0.885266E+03   0.899744E+03   0.885266E+03  -0.193201E-02   0.885666E+03   0.855090E+03   0.433876E-01
   0.141078E+01   0.795019E+03   0.583217E+03   0.261048E-02   0.336746E-02   0.917899E-02   0.749698E+03   0.761959E+03   0.749698E+03  -0.163615E-02   0.750035E+03   0.724147E+03   0.332386E-01
   0.155915E+01   0.672649E+03   0.493460E+03   0.180842E-02   0.442357E-03   0.555347E-02   0.634305E+03   0.644680E+03   0.634305E+03  -0.138431E-02   0.634589E+03   0.612691E+03   0.254408E-01
   0.172313E+01   0.568611E+03   0.417146E+03   0.125161E-02   0.969599E-03   0.399555E-02   0.536199E+03   0.544969E+03   0.536199E+03  -0.117021E-02   0.536438E+03   0.517930E+03   0.194557E-01
   0.190435E+01   0.480255E+03   0.352333E+03   0.865495E-03   0.376213E-03   0.264704E-02   0.452881E+03   0.460288E+03   0.452881E+03  -0.988371E-03   0.453081E+03   0.437452E+03   0.148663E-01
   0.210463E+01   0.405302E+03   0.297350E+03   0.598014E-03   0.854968E-03   0.230448E-02   0.382201E+03   0.388452E+03   0.382201E+03  -0.834119E-03   0.382369E+03   0.369181E+03   0.113506E-01
   0.232598E+01   0.341782E+03   0.250753E+03   0.412891E-03  -0.489959E-04   0.118319E-02   0.322302E+03   0.327574E+03   0.322302E+03  -0.703395E-03   0.322444E+03   0.311324E+03   0.865989E-02
