#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.192912E-04   0.417337E+07   0.417337E+07   0.556263E+07   0.556261E+07   0.418070E+07   0.417346E+07   0.417337E+07   0.417923E+07  -0.599214E+00   0.414908E+07   0.414908E+07   0.579083E-01
   0.213201E-04   0.417337E+07   0.417337E+07   0.556221E+07   0.556219E+07   0.418068E+07   0.417345E+07   0.417337E+07   0.417923E+07  -0.599214E+00   0.414908E+07   0.414908E+07   0.639982E-01
   0.235624E-04   0.417337E+07   0.417337E+07   0.556170E+07   0.556168E+07   0.418065E+07   0.417345E+07   0.417337E+07   0.417922E+07  -0.599213E+00   0.414907E+07   0.414907E+07   0.707285E-01
   0.260404E-04   0.417336E+07   0.417336E+07   0.556108E+07   0.556105E+07   0.418062E+07   0.417345E+07   0.417336E+07   0.417922E+07  -0.599213E+00   0.414907E+07   0.414907E+07   0.781666E-01
   0.287791E-04   0.417336E+07   0.417336E+07   0.556032E+07   0.556029E+07   0.418058E+07   0.417344E+07   0.417336E+07   0.417921E+07  -0.599212E+00   0.414906E+07   0.414906E+07   0.863867E-01
   0.318059E-04   0.417335E+07   0.417335E+07   0.555939E+07   0.555935E+07   0.418053E+07   0.417344E+07   0.417335E+07   0.417920E+07  -0.599211E+00   0.414906E+07   0.414906E+07   0.954711E-01
   0.351509E-04   0.417335E+07   0.417335E+07   0.555825E+07   0.555821E+07   0.418048E+07   0.417343E+07   0.417335E+07   0.417920E+07  -0.599209E+00   0.414905E+07   0.414905E+07   0.105511E+00
   0.388478E-04   0.417334E+07   0.417334E+07   0.555687E+07   0.555681E+07   0.418040E+07   0.417342E+07   0.417334E+07   0.417918E+07  -0.599208E+00   0.414904E+07   0.414904E+07   0.116605E+00
   0.429334E-04   0.417333E+07   0.417333E+07   0.555518E+07   0.555511E+07   0.418032E+07   0.417341E+07   0.417333E+07   0.417917E+07  -0.599206E+00   0.414903E+07   0.414903E+07   0.128866E+00
   0.474488E-04   0.417332E+07   0.417332E+07   0.555311E+07   0.555303E+07   0.418021E+07   0.417339E+07   0.417332E+07   0.417916E+07  -0.599203E+00   0.414902E+07   0.414902E+07   0.142416E+00
   0.524390E-04   0.417330E+07   0.417330E+07   0.555059E+07   0.555049E+07   0.418008E+07   0.417338E+07   0.417330E+07   0.417914E+07  -0.599200E+00   0.414900E+07   0.414900E+07   0.157390E+00
   0.579541E-04   0.417328E+07   0.417328E+07   0.554751E+07   0.554739E+07   0.417992E+07   0.417336E+07   0.417328E+07   0.417911E+07  -0.599197E+00   0.414898E+07   0.414898E+07   0.173936E+00
   0.640491E-04   0.417326E+07   0.417326E+07   0.554375E+07   0.554360E+07   0.417973E+07   0.417333E+07   0.417326E+07   0.417908E+07  -0.599193E+00   0.414896E+07   0.414896E+07   0.192221E+00
   0.707853E-04   0.417323E+07   0.417323E+07   0.553916E+07   0.553898E+07   0.417949E+07   0.417330E+07   0.417323E+07   0.417905E+07  -0.599187E+00   0.414893E+07   0.414893E+07   0.212426E+00
   0.782298E-04   0.417319E+07   0.417319E+07   0.553357E+07   0.553335E+07   0.417920E+07   0.417326E+07   0.417319E+07   0.417900E+07  -0.599181E+00   0.414889E+07   0.414889E+07   0.234753E+00
   0.864573E-04   0.417315E+07   0.417315E+07   0.552674E+07   0.552647E+07   0.417885E+07   0.417322E+07   0.417315E+07   0.417895E+07  -0.599173E+00   0.414885E+07   0.414885E+07   0.259422E+00
   0.955501E-04   0.417310E+07   0.417310E+07   0.551840E+07   0.551808E+07   0.417842E+07   0.417316E+07   0.417310E+07   0.417889E+07  -0.599163E+00   0.414879E+07   0.414879E+07   0.286679E+00
   0.105599E-03   0.417304E+07   0.417304E+07   0.550824E+07   0.550784E+07   0.417789E+07   0.417309E+07   0.417304E+07   0.417881E+07  -0.599152E+00   0.414873E+07   0.414873E+07   0.316792E+00
   0.116705E-03   0.417296E+07   0.417296E+07   0.549586E+07   0.549537E+07   0.417725E+07   0.417301E+07   0.417296E+07   0.417871E+07  -0.599137E+00   0.414865E+07   0.414865E+07   0.350061E+00
   0.128979E-03   0.417287E+07   0.417286E+07   0.548076E+07   0.548017E+07   0.417646E+07   0.417291E+07   0.417287E+07   0.417859E+07  -0.599120E+00   0.414855E+07   0.414855E+07   0.386811E+00
   0.142544E-03   0.417275E+07   0.417275E+07   0.546238E+07   0.546166E+07   0.417551E+07   0.417278E+07   0.417275E+07   0.417845E+07  -0.599098E+00   0.414843E+07   0.414843E+07   0.427402E+00
   0.157535E-03   0.417261E+07   0.417261E+07   0.544000E+07   0.543913E+07   0.417434E+07   0.417263E+07   0.417261E+07   0.417827E+07  -0.599072E+00   0.414829E+07   0.414829E+07   0.472232E+00
   0.174104E-03   0.417244E+07   0.417244E+07   0.541279E+07   0.541173E+07   0.417291E+07   0.417244E+07   0.417244E+07   0.417806E+07  -0.599040E+00   0.414811E+07   0.414811E+07   0.521735E+00
   0.192414E-03   0.417223E+07   0.417223E+07   0.537973E+07   0.537844E+07   0.417117E+07   0.417222E+07   0.417223E+07   0.417780E+07  -0.599002E+00   0.414789E+07   0.414789E+07   0.576388E+00
   0.212651E-03   0.417198E+07   0.417197E+07   0.533960E+07   0.533805E+07   0.416904E+07   0.417194E+07   0.417197E+07   0.417748E+07  -0.598954E+00   0.414763E+07   0.414763E+07   0.636713E+00
   0.235015E-03   0.417166E+07   0.417166E+07   0.529097E+07   0.528909E+07   0.416645E+07   0.417160E+07   0.417166E+07   0.417709E+07  -0.598897E+00   0.414731E+07   0.414731E+07   0.703281E+00
   0.259732E-03   0.417128E+07   0.417128E+07   0.523213E+07   0.522987E+07   0.416330E+07   0.417119E+07   0.417128E+07   0.417662E+07  -0.598826E+00   0.414691E+07   0.414691E+07   0.776713E+00
   0.287048E-03   0.417082E+07   0.417081E+07   0.516110E+07   0.515839E+07   0.415945E+07   0.417069E+07   0.417082E+07   0.417605E+07  -0.598741E+00   0.414643E+07   0.414643E+07   0.857684E+00
   0.317237E-03   0.417026E+07   0.417024E+07   0.507557E+07   0.507233E+07   0.415476E+07   0.417008E+07   0.417025E+07   0.417535E+07  -0.598636E+00   0.414585E+07   0.414585E+07   0.946926E+00
   0.350602E-03   0.416957E+07   0.416955E+07   0.497291E+07   0.496906E+07   0.414905E+07   0.416933E+07   0.416957E+07   0.417449E+07  -0.598510E+00   0.414513E+07   0.414513E+07   0.104523E+01
   0.387475E-03   0.416873E+07   0.416871E+07   0.485017E+07   0.484563E+07   0.414211E+07   0.416843E+07   0.416873E+07   0.417346E+07  -0.598356E+00   0.414426E+07   0.414426E+07   0.115343E+01
   0.428226E-03   0.416771E+07   0.416769E+07   0.470414E+07   0.469880E+07   0.413367E+07   0.416732E+07   0.416771E+07   0.417220E+07  -0.598168E+00   0.414320E+07   0.414320E+07   0.127243E+01
   0.473263E-03   0.416647E+07   0.416645E+07   0.453140E+07   0.452520E+07   0.412343E+07   0.416598E+07   0.416647E+07   0.417068E+07  -0.597942E+00   0.414192E+07   0.414191E+07   0.140317E+01
   0.523036E-03   0.416496E+07   0.416493E+07   0.432857E+07   0.432146E+07   0.411101E+07   0.416435E+07   0.416496E+07   0.416884E+07  -0.597667E+00   0.414035E+07   0.414035E+07   0.154665E+01
   0.578045E-03   0.416313E+07   0.416310E+07   0.409254E+07   0.408450E+07   0.409597E+07   0.416237E+07   0.416313E+07   0.416662E+07  -0.597336E+00   0.413845E+07   0.413845E+07   0.170389E+01
   0.638838E-03   0.416092E+07   0.416087E+07   0.382091E+07   0.381200E+07   0.407781E+07   0.415997E+07   0.416091E+07   0.416394E+07  -0.596936E+00   0.413614E+07   0.413614E+07   0.187592E+01
   0.706025E-03   0.415824E+07   0.415818E+07   0.351263E+07   0.350299E+07   0.405589E+07   0.415707E+07   0.415823E+07   0.416072E+07  -0.596456E+00   0.413335E+07   0.413334E+07   0.206378E+01
   0.780278E-03   0.415500E+07   0.415493E+07   0.316874E+07   0.315864E+07   0.402958E+07   0.415357E+07   0.415498E+07   0.415686E+07  -0.595880E+00   0.412997E+07   0.412996E+07   0.226850E+01
   0.862341E-03   0.415109E+07   0.415101E+07   0.279334E+07   0.278321E+07   0.399808E+07   0.414935E+07   0.415108E+07   0.415225E+07  -0.595192E+00   0.412589E+07   0.412589E+07   0.249105E+01
   0.953034E-03   0.414640E+07   0.414630E+07   0.239458E+07   0.238502E+07   0.396052E+07   0.414429E+07   0.414638E+07   0.414677E+07  -0.594375E+00   0.412099E+07   0.412098E+07   0.273240E+01
   0.105327E-02   0.414077E+07   0.414065E+07   0.198551E+07   0.197726E+07   0.391597E+07   0.413822E+07   0.414076E+07   0.414028E+07  -0.593407E+00   0.411510E+07   0.411510E+07   0.299340E+01
   0.116404E-02   0.413406E+07   0.413391E+07   0.158423E+07   0.157811E+07   0.386345E+07   0.413099E+07   0.413404E+07   0.413263E+07  -0.592267E+00   0.410807E+07   0.410806E+07   0.327494E+01
   0.128646E-02   0.412607E+07   0.412589E+07   0.121299E+07   0.120970E+07   0.380201E+07   0.412239E+07   0.412604E+07   0.412365E+07  -0.590931E+00   0.409969E+07   0.409968E+07   0.357788E+01
   0.142176E-02   0.411662E+07   0.411640E+07   0.895326E+06   0.895210E+06   0.373076E+07   0.411223E+07   0.411658E+07   0.411316E+07  -0.589375E+00   0.408977E+07   0.408976E+07   0.390319E+01
   0.157129E-02   0.410548E+07   0.410521E+07   0.651025E+06   0.653754E+06   0.364903E+07   0.410029E+07   0.410544E+07   0.410097E+07  -0.587572E+00   0.407808E+07   0.407806E+07   0.425208E+01
   0.173654E-02   0.409242E+07   0.409209E+07   0.489229E+06   0.493604E+06   0.355644E+07   0.408633E+07   0.409237E+07   0.408684E+07  -0.585493E+00   0.406439E+07   0.406437E+07   0.462605E+01
   0.191918E-02   0.407723E+07   0.407683E+07   0.401995E+06   0.406073E+06   0.345555E+07   0.407016E+07   0.407717E+07   0.407058E+07  -0.583115E+00   0.404850E+07   0.404848E+07   0.502708E+01
   0.212102E-02   0.405961E+07   0.405912E+07   0.362556E+06   0.364351E+06   0.334291E+07   0.405145E+07   0.405953E+07   0.405183E+07  -0.580389E+00   0.403010E+07   0.403008E+07   0.545754E+01
   0.234409E-02   0.403930E+07   0.403871E+07   0.333297E+06   0.331997E+06   0.322113E+07   0.402998E+07   0.403921E+07   0.403033E+07  -0.577280E+00   0.400898E+07   0.400895E+07   0.592010E+01
   0.259062E-02   0.401603E+07   0.401531E+07   0.284595E+06   0.281556E+06   0.309291E+07   0.400551E+07   0.401592E+07   0.400581E+07  -0.573748E+00   0.398489E+07   0.398485E+07   0.641747E+01
   0.286307E-02   0.398952E+07   0.398864E+07   0.215060E+06   0.213239E+06   0.296035E+07   0.397778E+07   0.398938E+07   0.397800E+07  -0.569751E+00   0.395758E+07   0.395754E+07   0.695212E+01
   0.316418E-02   0.395947E+07   0.395841E+07   0.152646E+06   0.153821E+06   0.282542E+07   0.394652E+07   0.395931E+07   0.394668E+07  -0.565250E+00   0.392679E+07   0.392674E+07   0.752634E+01
   0.349696E-02   0.392563E+07   0.392433E+07   0.123538E+06   0.125720E+06   0.268977E+07   0.391150E+07   0.392543E+07   0.391162E+07  -0.560212E+00   0.389225E+07   0.389219E+07   0.814248E+01
   0.386474E-02   0.388772E+07   0.388614E+07   0.115689E+06   0.115386E+06   0.255396E+07   0.387244E+07   0.388747E+07   0.387256E+07  -0.554603E+00   0.385372E+07   0.385365E+07   0.880324E+01
   0.427120E-02   0.384548E+07   0.384357E+07   0.951452E+05   0.933726E+05   0.241724E+07   0.382908E+07   0.384518E+07   0.382918E+07  -0.548382E+00   0.381094E+07   0.381085E+07   0.951145E+01
   0.472041E-02   0.379866E+07   0.379635E+07   0.659036E+05   0.666229E+05   0.227826E+07   0.378116E+07   0.379830E+07   0.378123E+07  -0.541508E+00   0.376366E+07   0.376355E+07   0.102696E+02
   0.521686E-02   0.374700E+07   0.374421E+07   0.570266E+05   0.579520E+05   0.213628E+07   0.372841E+07   0.374657E+07   0.372847E+07  -0.533943E+00   0.371160E+07   0.371147E+07   0.110796E+02
   0.576552E-02   0.369023E+07   0.368685E+07   0.502246E+05   0.486767E+05   0.199217E+07   0.367056E+07   0.368970E+07   0.367062E+07  -0.525652E+00   0.365448E+07   0.365434E+07   0.119435E+02
   0.637188E-02   0.362808E+07   0.362400E+07   0.353187E+05   0.350238E+05   0.184813E+07   0.360738E+07   0.362744E+07   0.360742E+07  -0.516597E+00   0.359206E+07   0.359188E+07   0.128622E+02
   0.704202E-02   0.356027E+07   0.355536E+07   0.347516E+05   0.317731E+05   0.170545E+07   0.353860E+07   0.355951E+07   0.353864E+07  -0.506742E+00   0.352406E+07   0.352385E+07   0.138357E+02
   0.778264E-02   0.348655E+07   0.348064E+07   0.244078E+05   0.226747E+05   0.156312E+07   0.346395E+07   0.348563E+07   0.346398E+07  -0.496047E+00   0.345022E+07   0.344997E+07   0.148625E+02
   0.860115E-02   0.340662E+07   0.339952E+07   0.199217E+05   0.202454E+05   0.142073E+07   0.338313E+07   0.340551E+07   0.338315E+07  -0.484469E+00   0.337023E+07   0.336993E+07   0.159390E+02
   0.950573E-02   0.332020E+07   0.331170E+07   0.145220E+05   0.146696E+05   0.128248E+07   0.329591E+07   0.331887E+07   0.329593E+07  -0.471976E+00   0.328384E+07   0.328348E+07   0.170585E+02
   0.105055E-01   0.322704E+07   0.321690E+07   0.125641E+05   0.120958E+05   0.115202E+07   0.320208E+07   0.322546E+07   0.320209E+07  -0.458536E+00   0.319081E+07   0.319039E+07   0.182107E+02
   0.116103E-01   0.312690E+07   0.311483E+07   0.105838E+05   0.101021E+05   0.102663E+07   0.310136E+07   0.312501E+07   0.310137E+07  -0.444110E+00   0.309090E+07   0.309041E+07   0.193803E+02
   0.128314E-01   0.301953E+07   0.300523E+07   0.763735E+04   0.773715E+04   0.906326E+06   0.299350E+07   0.301730E+07   0.299351E+07  -0.428663E+00   0.298385E+07   0.298328E+07   0.205452E+02
   0.141809E-01   0.290473E+07   0.288787E+07   0.611599E+04   0.591971E+04   0.793913E+06   0.287833E+07   0.290210E+07   0.287834E+07  -0.412169E+00   0.286947E+07   0.286880E+07   0.216756E+02
   0.156723E-01   0.278236E+07   0.276261E+07   0.411650E+04   0.463566E+04   0.689624E+06   0.275571E+07   0.277927E+07   0.275572E+07  -0.394609E+00   0.274761E+07   0.274684E+07   0.227319E+02
   0.173206E-01   0.265239E+07   0.262943E+07   0.349373E+04   0.370685E+04   0.593294E+06   0.262563E+07   0.264881E+07   0.262564E+07  -0.375981E+00   0.261828E+07   0.261739E+07   0.236632E+02
   0.191422E-01   0.251501E+07   0.248854E+07   0.324879E+04   0.296802E+04   0.505086E+06   0.248826E+07   0.251087E+07   0.248826E+07  -0.356309E+00   0.248162E+07   0.248061E+07   0.244061E+02
   0.211554E-01   0.237064E+07   0.234046E+07   0.238462E+04   0.216639E+04   0.425626E+06   0.234405E+07   0.236593E+07   0.234405E+07  -0.335658E+00   0.233810E+07   0.233696E+07   0.248848E+02
   0.233803E-01   0.222013E+07   0.218620E+07   0.175954E+04   0.170684E+04   0.354955E+06   0.219387E+07   0.221483E+07   0.219387E+07  -0.314152E+00   0.218856E+07   0.218730E+07   0.250122E+02
   0.258393E-01   0.206488E+07   0.202736E+07   0.161028E+04   0.124239E+04   0.292412E+06   0.203911E+07   0.205903E+07   0.203911E+07  -0.291991E+00   0.203442E+07   0.203304E+07   0.246954E+02
   0.285568E-01   0.190696E+07   0.186630E+07   0.902223E+03   0.975788E+03   0.238333E+06   0.188187E+07   0.190061E+07   0.188187E+07  -0.269475E+00   0.187775E+07   0.187628E+07   0.238437E+02
   0.315601E-01   0.174920E+07   0.170625E+07   0.842427E+03   0.733744E+03   0.192032E+06   0.172502E+07   0.174250E+07   0.172502E+07  -0.247014E+00   0.172142E+07   0.171989E+07   0.223839E+02
   0.348794E-01   0.159520E+07   0.155124E+07   0.562966E+03   0.526065E+03   0.153275E+06   0.157216E+07   0.158834E+07   0.157216E+07  -0.225125E+00   0.156902E+07   0.156750E+07   0.202809E+02
   0.385477E-01   0.144908E+07   0.140579E+07   0.454994E+03   0.412985E+03   0.121416E+06   0.142743E+07   0.144232E+07   0.142743E+07  -0.204400E+00   0.142469E+07   0.142323E+07   0.175648E+02
   0.426017E-01   0.131494E+07   0.127433E+07   0.350308E+03   0.289284E+03   0.956904E+05   0.129492E+07   0.130860E+07   0.129492E+07  -0.185426E+00   0.129252E+07   0.129120E+07   0.143583E+02
   0.470822E-01   0.119598E+07   0.116008E+07   0.218825E+03   0.215161E+03   0.753674E+05   0.117780E+07   0.119037E+07   0.117780E+07  -0.168655E+00   0.117567E+07   0.117457E+07   0.108968E+02
   0.520339E-01   0.109332E+07   0.106372E+07   0.171518E+03   0.169146E+03   0.594303E+05   0.107709E+07   0.108870E+07   0.107709E+07  -0.154234E+00   0.107518E+07   0.107433E+07   0.752562E+01
   0.575064E-01   0.100487E+07   0.982178E+06   0.107983E+03   0.121910E+03   0.469852E+05   0.990569E+06   0.100133E+07   0.990569E+06  -0.141844E+00   0.988821E+06   0.988243E+06   0.465409E+01
   0.635544E-01   0.925012E+06   0.908391E+06   0.918664E+02   0.919330E+02   0.370960E+05   0.912437E+06   0.922418E+06   0.912437E+06  -0.130656E+00   0.910837E+06   0.910472E+06   0.265602E+01
   0.702384E-01   0.845935E+06   0.833047E+06   0.801948E+02   0.730528E+02   0.289837E+05   0.834736E+06   0.843924E+06   0.834736E+06  -0.119529E+00   0.833291E+06   0.833030E+06   0.172153E+01
   0.776255E-01   0.761217E+06   0.748949E+06   0.393238E+02   0.527586E+02   0.222129E+05   0.750992E+06   0.759302E+06   0.750992E+06  -0.107538E+00   0.749724E+06   0.749435E+06   0.171820E+01
   0.857894E-01   0.670603E+06   0.656576E+06   0.449572E+02   0.382377E+02   0.166065E+05   0.661065E+06   0.668413E+06   0.661065E+06  -0.946605E-01   0.659989E+06   0.659588E+06   0.216256E+01
   0.948120E-01   0.582512E+06   0.566685E+06   0.433967E+02   0.271937E+02   0.122046E+05   0.573639E+06   0.580041E+06   0.573639E+06  -0.821417E-01   0.572742E+06   0.572248E+06   0.240956E+01
   0.104783E+00   0.509692E+06   0.494612E+06   0.161443E+02   0.193409E+02   0.901679E+04   0.501720E+06   0.507338E+06   0.501720E+06  -0.718433E-01   0.500950E+06   0.500486E+06   0.204787E+01
   0.115804E+00   0.457645E+06   0.446285E+06   0.101708E+02   0.145290E+02   0.682843E+04   0.450809E+06   0.455872E+06   0.450809E+06  -0.645531E-01   0.450109E+06   0.449798E+06   0.124246E+01
   0.127983E+00   0.416027E+06   0.408538E+06   0.104285E+02   0.106726E+02   0.522427E+04   0.410240E+06   0.414858E+06   0.410240E+06  -0.587439E-01   0.409591E+06   0.409423E+06   0.607815E+00
   0.141443E+00   0.368275E+06   0.361603E+06   0.989300E+01   0.784309E+01   0.387913E+04   0.363137E+06   0.367233E+06   0.363137E+06  -0.519990E-01   0.362569E+06   0.362406E+06   0.533377E+00
   0.156318E+00   0.314695E+06   0.306798E+06   0.663513E+01   0.553406E+01   0.277152E+04   0.309959E+06   0.313462E+06   0.309959E+06  -0.443843E-01   0.309493E+06   0.309260E+06   0.688655E+00
   0.172759E+00   0.272998E+06   0.265799E+06   0.378558E+01   0.390015E+01   0.200843E+04   0.268832E+06   0.271874E+06   0.268832E+06  -0.384950E-01   0.268430E+06   0.268222E+06   0.555970E+00
   0.190928E+00   0.245020E+06   0.240160E+06   0.270159E+01   0.289502E+01   0.150477E+04   0.241524E+06   0.244261E+06   0.241524E+06  -0.345848E-01   0.241155E+06   0.241036E+06   0.288216E+00
   0.211008E+00   0.213291E+06   0.208790E+06   0.183820E+01   0.195331E+01   0.109022E+04   0.210204E+06   0.212588E+06   0.210204E+06  -0.300999E-01   0.209886E+06   0.209766E+06   0.262996E+00
   0.233200E+00   0.182108E+06   0.177545E+06   0.130697E+01   0.144528E+01   0.773144E+03   0.179360E+06   0.181396E+06   0.179360E+06  -0.256832E-01   0.179094E+06   0.178964E+06   0.257365E+00
   0.257726E+00   0.160848E+06   0.157501E+06   0.691401E+00   0.983936E+00   0.567075E+03   0.158525E+06   0.160326E+06   0.158525E+06  -0.226997E-01   0.158286E+06   0.158200E+06   0.153586E+00
   0.284831E+00   0.138294E+06   0.135119E+06   0.104144E+01   0.695827E+00   0.403864E+03   0.136250E+06   0.137799E+06   0.136250E+06  -0.195101E-01   0.136047E+06   0.135960E+06   0.141912E+00
   0.314787E+00   0.119706E+06   0.117037E+06   0.480805E+00   0.514137E+00   0.289334E+03   0.117948E+06   0.119289E+06   0.117948E+06  -0.168894E-01   0.117772E+06   0.117701E+06   0.104425E+00
   0.347893E+00   0.103351E+06   0.101031E+06   0.327538E+00   0.367276E+00   0.206482E+03   0.101830E+06   0.102989E+06   0.101830E+06  -0.145814E-01   0.101679E+06   0.101616E+06   0.834294E-01
   0.384481E+00   0.890520E+05   0.870761E+05   0.290134E+00   0.235192E+00   0.146898E+03   0.877447E+05   0.887436E+05   0.877447E+05  -0.125645E-01   0.876145E+05   0.875619E+05   0.633515E-01
   0.424918E+00   0.764643E+05   0.747357E+05   0.213477E+00   0.175376E+00   0.104023E+03   0.753366E+05   0.761944E+05   0.753366E+05  -0.107877E-01   0.752251E+05   0.751785E+05   0.508306E-01
   0.469607E+00   0.657471E+05   0.642856E+05   0.129886E+00   0.129848E+00   0.737008E+02   0.647811E+05   0.655190E+05   0.647811E+05  -0.927626E-02   0.646852E+05   0.646462E+05   0.385134E-01
   0.518996E+00   0.563276E+05   0.550706E+05   0.792625E-01   0.829173E-01   0.519900E+02   0.554992E+05   0.561314E+05   0.554992E+05  -0.794714E-02   0.554171E+05   0.553835E+05   0.299998E-01
   0.573579E+00   0.482003E+05   0.471222E+05   0.653821E-01   0.641721E-01   0.365951E+02   0.474909E+05   0.480321E+05   0.474909E+05  -0.680041E-02   0.474208E+05   0.473919E+05   0.233115E-01
   0.633902E+00   0.411980E+05   0.402772E+05   0.428379E-01   0.454262E-01   0.257166E+02   0.405917E+05   0.410543E+05   0.405917E+05  -0.581248E-02   0.405318E+05   0.405071E+05   0.180102E-01
   0.700571E+00   0.351649E+05   0.343794E+05   0.305707E-01   0.306027E-01   0.180351E+02   0.346475E+05   0.350423E+05   0.346475E+05  -0.496130E-02   0.345963E+05   0.345753E+05   0.138955E-01
   0.774251E+00   0.299767E+05   0.293073E+05   0.211273E-01   0.222818E-01   0.126231E+02   0.295355E+05   0.298722E+05   0.295355E+05  -0.422931E-02   0.294920E+05   0.294740E+05   0.107116E-01
   0.855679E+00   0.255218E+05   0.249520E+05   0.148038E-01   0.153747E-01   0.882269E+01   0.251462E+05   0.254329E+05   0.251462E+05  -0.360079E-02   0.251092E+05   0.250939E+05   0.824876E-02
   0.945672E+00   0.217035E+05   0.212190E+05   0.103196E-01   0.104329E-01   0.615545E+01   0.213841E+05   0.216278E+05   0.213841E+05  -0.306207E-02   0.213525E+05   0.213396E+05   0.634576E-02
   0.104513E+01   0.184360E+05   0.180245E+05   0.717360E-02   0.727481E-02   0.428838E+01   0.181647E+05   0.183717E+05   0.181647E+05  -0.260107E-02   0.181379E+05   0.181269E+05   0.487679E-02
   0.115505E+01   0.156436E+05   0.152945E+05   0.498350E-02   0.485950E-02   0.298388E+01   0.154134E+05   0.155891E+05   0.154134E+05  -0.220711E-02   0.153907E+05   0.153813E+05   0.374414E-02
   0.127652E+01   0.132609E+05   0.129650E+05   0.345852E-02   0.289324E-02   0.207332E+01   0.130657E+05   0.132147E+05   0.130657E+05  -0.187093E-02   0.130465E+05   0.130385E+05   0.287191E-02
   0.141078E+01   0.112301E+05   0.109795E+05   0.239798E-02   0.191326E-02   0.143915E+01   0.110648E+05   0.111910E+05   0.110648E+05  -0.158442E-02   0.110485E+05   0.110418E+05   0.220094E-02
   0.155915E+01   0.950158E+04   0.928959E+04   0.166113E-02   0.180162E-02   0.997687E+00   0.936175E+04   0.946849E+04   0.936175E+04  -0.134055E-02   0.934796E+04   0.934228E+04   0.168537E-02
   0.172313E+01   0.803199E+04   0.785280E+04   0.114966E-02   0.110784E-02   0.691008E+00   0.791379E+04   0.800402E+04   0.791379E+04  -0.113321E-02   0.790213E+04   0.789733E+04   0.128959E-02
   0.190435E+01   0.678391E+04   0.663257E+04   0.795006E-03   0.868502E-03   0.478092E+00   0.668408E+04   0.676029E+04   0.668408E+04  -0.957119E-03   0.667423E+04   0.667018E+04   0.986051E-03
   0.210463E+01   0.572516E+04   0.559745E+04   0.549309E-03   0.605190E-03   0.330489E+00   0.564091E+04   0.570523E+04   0.564091E+04  -0.807744E-03   0.563260E+04   0.562918E+04   0.753484E-03
   0.232598E+01   0.482791E+04   0.472021E+04   0.379255E-03   0.392930E-03   0.228274E+00   0.475686E+04   0.481110E+04   0.475686E+04  -0.681153E-03   0.474985E+04   0.474696E+04   0.575445E-03
