#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.210463E+01   0.166888E+04   0.154714E+04   0.570376E-03   0.373948E-03   0.275201E-01   0.163075E+04   0.164988E+04   0.163075E+04  -0.817562E-03   0.163505E+04   0.162864E+04   0.262831E-02
   0.232598E+01   0.140733E+04   0.130467E+04   0.393803E-03   0.392637E-03   0.190232E-01   0.137518E+04   0.139131E+04   0.137518E+04  -0.689433E-03   0.137880E+04   0.137340E+04   0.200593E-02
   0.257060E+01   0.118589E+04   0.109939E+04   0.271688E-03   0.331429E-03   0.130149E-01   0.115880E+04   0.117239E+04   0.115880E+04  -0.580953E-03   0.116185E+04   0.115730E+04   0.152994E-02
   0.284095E+01   0.998591E+03   0.925751E+03   0.187307E-03   0.909686E-04   0.899171E-02   0.975776E+03   0.987222E+03   0.975776E+03  -0.489196E-03   0.978349E+03   0.974511E+03   0.116622E-02
   0.313974E+01   0.840296E+03   0.779002E+03   0.129045E-03   0.161335E-03   0.622685E-02   0.821097E+03   0.830728E+03   0.821097E+03  -0.411649E-03   0.823262E+03   0.820030E+03   0.888488E-03
   0.346995E+01   0.706632E+03   0.655088E+03   0.888478E-04   0.100229E-03   0.427674E-02   0.690488E+03   0.698587E+03   0.690488E+03  -0.346170E-03   0.692309E+03   0.689589E+03   0.676571E-03
   0.383489E+01   0.593859E+03   0.550540E+03   0.611339E-04   0.642566E-04   0.293126E-02   0.580291E+03   0.587097E+03   0.580291E+03  -0.290923E-03   0.581821E+03   0.579533E+03   0.514983E-03
   0.423821E+01   0.498783E+03   0.462398E+03   0.420391E-04   0.178349E-04   0.201721E-02   0.487387E+03   0.493104E+03   0.487387E+03  -0.244347E-03   0.488672E+03   0.486748E+03   0.391849E-03
   0.468394E+01   0.418686E+03   0.388142E+03   0.288919E-04   0.373616E-04   0.138009E-02   0.409120E+03   0.413919E+03   0.409120E+03  -0.205108E-03   0.410199E+03   0.408581E+03   0.298074E-03
   0.517656E+01   0.351257E+03   0.325630E+03   0.198452E-04   0.203862E-04   0.958685E-03   0.343231E+03   0.347257E+03   0.343231E+03  -0.172076E-03   0.344137E+03   0.342777E+03   0.226698E-03
   0.572098E+01   0.294530E+03   0.273039E+03   0.136240E-04   0.260071E-05   0.656015E-03   0.287800E+03   0.291175E+03   0.287800E+03  -0.144286E-03   0.288559E+03   0.287416E+03   0.172397E-03
   0.632266E+01   0.246837E+03   0.228823E+03   0.934820E-05  -0.129695E-05   0.449388E-03   0.241196E+03   0.244026E+03   0.241196E+03  -0.120922E-03   0.241833E+03   0.240873E+03   0.131106E-03
   0.698762E+01   0.206765E+03   0.191673E+03   0.641118E-05   0.112454E-05   0.310168E-03   0.202040E+03   0.204410E+03   0.202040E+03  -0.101291E-03   0.202573E+03   0.201766E+03   0.997195E-04
   0.772251E+01   0.173117E+03   0.160477E+03   0.439483E-05   0.538146E-05   0.210657E-03   0.169159E+03   0.171144E+03   0.169159E+03  -0.848065E-04   0.169606E+03   0.168928E+03   0.758706E-04
   0.853470E+01   0.144877E+03   0.134296E+03   0.301124E-05  -0.649175E-06   0.144788E-03   0.141565E+03   0.143225E+03   0.141565E+03  -0.709722E-04   0.141939E+03   0.141368E+03   0.577533E-04
   0.943231E+01   0.121190E+03   0.112336E+03   0.206232E-05   0.296354E-05   0.994852E-04   0.118419E+03   0.119808E+03   0.118419E+03  -0.593683E-04   0.118732E+03   0.118252E+03   0.439932E-04
   0.104243E+02   0.101333E+03   0.939259E+02   0.141183E-05   0.114421E-05   0.686204E-04   0.990156E+02   0.100177E+03   0.990156E+02  -0.496406E-04   0.992778E+02   0.988727E+02   0.335435E-04
   0.115206E+02   0.846949E+02   0.785000E+02   0.966109E-06  -0.659790E-06   0.464376E-04   0.827572E+02   0.837279E+02   0.827572E+02  -0.414895E-04   0.829766E+02   0.826348E+02   0.256077E-04
   0.127323E+02   0.707603E+02   0.655808E+02   0.660845E-06  -0.599762E-06   0.314375E-04   0.691408E+02   0.699519E+02   0.691408E+02  -0.346631E-04   0.693244E+02   0.690355E+02   0.195804E-04
   0.140713E+02   0.590956E+02   0.547660E+02   0.451860E-06  -0.197553E-06   0.218529E-04   0.577425E+02   0.584198E+02   0.577425E+02  -0.289487E-04   0.578960E+02   0.576514E+02   0.150014E-04
   0.155512E+02   0.493354E+02   0.457168E+02   0.308848E-06  -0.265675E-06   0.150339E-04   0.482052E+02   0.487706E+02   0.482052E+02  -0.241672E-04   0.483336E+02   0.481260E+02   0.115213E-04
   0.171868E+02   0.411725E+02   0.381485E+02   0.211023E-06   0.650946E-08   0.998410E-05   0.402286E+02   0.407005E+02   0.402286E+02  -0.201683E-04   0.403361E+02   0.401594E+02   0.887471E-05
   0.189943E+02   0.343482E+02   0.318211E+02   0.144132E-06   0.272594E-06   0.704675E-05   0.335601E+02   0.339538E+02   0.335601E+02  -0.168250E-04   0.336500E+02   0.334990E+02   0.686029E-05
   0.209920E+02   0.286454E+02   0.265335E+02   0.984114E-07  -0.184192E-06   0.470872E-05   0.279875E+02   0.283158E+02   0.279875E+02  -0.140313E-04   0.280627E+02   0.279332E+02   0.532536E-05
   0.231997E+02   0.238816E+02   0.221164E+02   0.671712E-07   0.976023E-07   0.323467E-05   0.233324E+02   0.236060E+02   0.233324E+02  -0.116975E-04   0.233953E+02   0.232837E+02   0.415409E-05
   0.256397E+02   0.199036E+02   0.184280E+02   0.458332E-07   0.513728E-07   0.220239E-05   0.194452E+02   0.196733E+02   0.194452E+02  -0.974867E-05   0.194980E+02   0.194012E+02   0.325872E-05
   0.283362E+02   0.165832E+02   0.153491E+02   0.312637E-07  -0.216196E-07   0.151999E-05   0.162005E+02   0.163906E+02   0.162005E+02  -0.812199E-05   0.162448E+02   0.161603E+02   0.257274E-05
   0.313164E+02   0.138125E+02   0.127799E+02   0.213188E-07   0.151699E-08   0.103300E-05   0.134930E+02   0.136513E+02   0.134930E+02  -0.676461E-05   0.135302E+02   0.134560E+02   0.204573E-05
   0.346099E+02   0.115013E+02   0.106368E+02   0.145330E-07   0.560346E-08   0.708270E-06   0.112346E+02   0.113664E+02   0.112346E+02  -0.563237E-05   0.112658E+02   0.112001E+02   0.163951E-05
   0.382499E+02   0.957413E+01   0.884959E+01   0.990405E-08  -0.192509E-07   0.469644E-06   0.935134E+01   0.946103E+01   0.935134E+01  -0.468821E-05   0.937763E+01   0.931890E+01   0.132517E-05
   0.422727E+02   0.796759E+01   0.735970E+01   0.674746E-08  -0.230121E-07   0.312831E-06   0.778143E+01   0.787271E+01   0.778143E+01  -0.390115E-05   0.780361E+01   0.775067E+01   0.108079E-05
   0.467185E+02   0.662880E+01   0.611804E+01   0.459557E-08   0.344821E-08   0.225415E-06   0.647314E+01   0.654907E+01   0.647314E+01  -0.324525E-05   0.649190E+01   0.644374E+01   0.889764E-06
   0.516319E+02   0.551343E+01   0.508354E+01   0.312900E-08  -0.420456E-08   0.152967E-06   0.538319E+01   0.544633E+01   0.538319E+01  -0.269881E-05   0.539910E+01   0.535486E+01   0.739510E-06
