#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.955501E-04   0.342566E+06   0.342565E+06   0.456509E+06   0.456488E+06   0.385744E+06   0.343191E+06   0.342566E+06   0.348778E+06  -0.603506E+00   0.341163E+06   0.341163E+06   0.258641E+01
   0.105599E-03   0.342564E+06   0.342563E+06   0.456452E+06   0.456427E+06   0.385706E+06   0.343188E+06   0.342564E+06   0.348774E+06  -0.603500E+00   0.341161E+06   0.341161E+06   0.285840E+01
   0.116705E-03   0.342561E+06   0.342560E+06   0.456382E+06   0.456352E+06   0.385659E+06   0.343185E+06   0.342561E+06   0.348770E+06  -0.603493E+00   0.341159E+06   0.341158E+06   0.315899E+01
   0.128979E-03   0.342558E+06   0.342557E+06   0.456297E+06   0.456260E+06   0.385602E+06   0.343181E+06   0.342558E+06   0.348766E+06  -0.603484E+00   0.341156E+06   0.341155E+06   0.349117E+01
   0.142544E-03   0.342555E+06   0.342553E+06   0.456193E+06   0.456148E+06   0.385533E+06   0.343177E+06   0.342554E+06   0.348760E+06  -0.603473E+00   0.341152E+06   0.341152E+06   0.385827E+01
   0.157535E-03   0.342550E+06   0.342548E+06   0.456066E+06   0.456011E+06   0.385447E+06   0.343171E+06   0.342550E+06   0.348752E+06  -0.603460E+00   0.341147E+06   0.341147E+06   0.426396E+01
   0.174104E-03   0.342545E+06   0.342542E+06   0.455911E+06   0.455844E+06   0.385344E+06   0.343164E+06   0.342545E+06   0.348744E+06  -0.603444E+00   0.341142E+06   0.341141E+06   0.471228E+01
   0.192414E-03   0.342538E+06   0.342535E+06   0.455722E+06   0.455640E+06   0.385217E+06   0.343156E+06   0.342538E+06   0.348733E+06  -0.603424E+00   0.341135E+06   0.341134E+06   0.520771E+01
   0.212651E-03   0.342530E+06   0.342526E+06   0.455491E+06   0.455391E+06   0.385062E+06   0.343145E+06   0.342530E+06   0.348720E+06  -0.603400E+00   0.341126E+06   0.341126E+06   0.575519E+01
   0.235015E-03   0.342520E+06   0.342516E+06   0.455209E+06   0.455087E+06   0.384873E+06   0.343133E+06   0.342520E+06   0.348704E+06  -0.603371E+00   0.341116E+06   0.341115E+06   0.636017E+01
   0.259732E-03   0.342508E+06   0.342503E+06   0.454865E+06   0.454716E+06   0.384642E+06   0.343118E+06   0.342508E+06   0.348684E+06  -0.603335E+00   0.341104E+06   0.341103E+06   0.702867E+01
   0.287048E-03   0.342494E+06   0.342487E+06   0.454445E+06   0.454263E+06   0.384360E+06   0.343099E+06   0.342493E+06   0.348660E+06  -0.603291E+00   0.341089E+06   0.341087E+06   0.776733E+01
   0.317237E-03   0.342476E+06   0.342467E+06   0.453932E+06   0.453710E+06   0.384016E+06   0.343076E+06   0.342474E+06   0.348631E+06  -0.603238E+00   0.341070E+06   0.341068E+06   0.858349E+01
   0.350602E-03   0.342454E+06   0.342444E+06   0.453307E+06   0.453036E+06   0.383597E+06   0.343048E+06   0.342452E+06   0.348596E+06  -0.603173E+00   0.341047E+06   0.341045E+06   0.948523E+01
   0.387475E-03   0.342427E+06   0.342415E+06   0.452544E+06   0.452214E+06   0.383085E+06   0.343014E+06   0.342425E+06   0.348552E+06  -0.603094E+00   0.341020E+06   0.341017E+06   0.104815E+02
   0.428226E-03   0.342395E+06   0.342379E+06   0.451613E+06   0.451212E+06   0.382461E+06   0.342972E+06   0.342392E+06   0.348499E+06  -0.602997E+00   0.340986E+06   0.340983E+06   0.115820E+02
   0.473263E-03   0.342355E+06   0.342336E+06   0.450480E+06   0.449991E+06   0.381700E+06   0.342921E+06   0.342352E+06   0.348435E+06  -0.602878E+00   0.340944E+06   0.340941E+06   0.127976E+02
   0.523036E-03   0.342306E+06   0.342283E+06   0.449098E+06   0.448503E+06   0.380772E+06   0.342860E+06   0.342303E+06   0.348356E+06  -0.602734E+00   0.340894E+06   0.340889E+06   0.141403E+02
   0.578045E-03   0.342247E+06   0.342219E+06   0.447416E+06   0.446692E+06   0.379643E+06   0.342784E+06   0.342243E+06   0.348260E+06  -0.602558E+00   0.340832E+06   0.340827E+06   0.156230E+02
   0.638838E-03   0.342175E+06   0.342141E+06   0.445368E+06   0.444489E+06   0.378268E+06   0.342692E+06   0.342169E+06   0.348142E+06  -0.602343E+00   0.340757E+06   0.340750E+06   0.172600E+02
   0.706025E-03   0.342086E+06   0.342045E+06   0.442879E+06   0.441811E+06   0.376595E+06   0.342579E+06   0.342080E+06   0.347999E+06  -0.602081E+00   0.340666E+06   0.340657E+06   0.190672E+02
   0.780278E-03   0.341979E+06   0.341928E+06   0.439855E+06   0.438561E+06   0.374562E+06   0.342442E+06   0.341971E+06   0.347825E+06  -0.601763E+00   0.340554E+06   0.340544E+06   0.210617E+02
   0.862341E-03   0.341847E+06   0.341785E+06   0.436186E+06   0.434621E+06   0.372094E+06   0.342276E+06   0.341838E+06   0.347614E+06  -0.601375E+00   0.340418E+06   0.340405E+06   0.232621E+02
   0.953034E-03   0.341687E+06   0.341612E+06   0.431741E+06   0.429852E+06   0.369102E+06   0.342072E+06   0.341675E+06   0.347356E+06  -0.600902E+00   0.340251E+06   0.340236E+06   0.256888E+02
   0.105327E-02   0.341492E+06   0.341400E+06   0.426366E+06   0.424091E+06   0.365481E+06   0.341825E+06   0.341478E+06   0.347043E+06  -0.600328E+00   0.340049E+06   0.340030E+06   0.283640E+02
   0.116404E-02   0.341255E+06   0.341142E+06   0.419881E+06   0.417151E+06   0.361107E+06   0.341525E+06   0.341237E+06   0.346663E+06  -0.599631E+00   0.339802E+06   0.339779E+06   0.313114E+02
   0.128646E-02   0.340966E+06   0.340828E+06   0.412078E+06   0.408815E+06   0.355837E+06   0.341160E+06   0.340944E+06   0.346203E+06  -0.598786E+00   0.339502E+06   0.339474E+06   0.345566E+02
   0.142176E-02   0.340615E+06   0.340447E+06   0.402721E+06   0.398839E+06   0.349507E+06   0.340718E+06   0.340588E+06   0.345646E+06  -0.597763E+00   0.339137E+06   0.339103E+06   0.381267E+02
   0.157129E-02   0.340188E+06   0.339983E+06   0.391546E+06   0.386957E+06   0.341931E+06   0.340182E+06   0.340156E+06   0.344974E+06  -0.596525E+00   0.338693E+06   0.338652E+06   0.420506E+02
   0.173654E-02   0.339671E+06   0.339420E+06   0.378268E+06   0.372883E+06   0.332907E+06   0.339534E+06   0.339632E+06   0.344164E+06  -0.595033E+00   0.338154E+06   0.338104E+06   0.463581E+02
   0.191918E-02   0.339044E+06   0.338739E+06   0.362591E+06   0.356329E+06   0.322243E+06   0.338754E+06   0.338996E+06   0.343191E+06  -0.593242E+00   0.337505E+06   0.337444E+06   0.510803E+02
   0.212102E-02   0.338286E+06   0.337914E+06   0.344222E+06   0.337027E+06   0.309679E+06   0.337815E+06   0.338228E+06   0.342028E+06  -0.591092E+00   0.336716E+06   0.336641E+06   0.562484E+02
   0.234409E-02   0.337372E+06   0.336918E+06   0.322905E+06   0.314759E+06   0.295027E+06   0.336689E+06   0.337301E+06   0.340641E+06  -0.588525E+00   0.335762E+06   0.335671E+06   0.618934E+02
   0.259062E-02   0.336272E+06   0.335718E+06   0.298460E+06   0.289407E+06   0.278119E+06   0.335345E+06   0.336186E+06   0.338998E+06  -0.585477E+00   0.334614E+06   0.334503E+06   0.680450E+02
   0.286307E-02   0.334953E+06   0.334277E+06   0.270840E+06   0.261017E+06   0.258863E+06   0.333747E+06   0.334847E+06   0.337062E+06  -0.581876E+00   0.333234E+06   0.333100E+06   0.747307E+02
   0.316418E-02   0.333376E+06   0.332552E+06   0.240210E+06   0.229880E+06   0.237284E+06   0.331858E+06   0.333247E+06   0.334798E+06  -0.577652E+00   0.331582E+06   0.331420E+06   0.819742E+02
   0.349696E-02   0.331500E+06   0.330497E+06   0.207030E+06   0.196610E+06   0.213585E+06   0.329639E+06   0.331344E+06   0.332172E+06  -0.572739E+00   0.329614E+06   0.329417E+06   0.897945E+02
   0.386474E-02   0.329280E+06   0.328059E+06   0.172153E+06   0.162229E+06   0.188204E+06   0.327050E+06   0.329090E+06   0.329157E+06  -0.567075E+00   0.327279E+06   0.327041E+06   0.982047E+02
   0.427120E-02   0.326669E+06   0.325184E+06   0.136886E+06   0.128195E+06   0.161871E+06   0.324055E+06   0.326437E+06   0.325730E+06  -0.560620E+00   0.324528E+06   0.324241E+06   0.107211E+03
   0.472041E-02   0.323619E+06   0.321815E+06   0.103002E+06   0.963531E+05   0.135620E+06   0.320620E+06   0.323338E+06   0.321881E+06  -0.553351E+00   0.321307E+06   0.320962E+06   0.116813E+03
   0.521686E-02   0.320087E+06   0.317896E+06   0.726186E+05   0.687339E+05   0.110750E+06   0.316720E+06   0.319745E+06   0.317608E+06  -0.545273E+00   0.317570E+06   0.317155E+06   0.127006E+03
   0.576552E-02   0.316032E+06   0.313375E+06   0.479024E+05   0.471658E+05   0.886687E+05   0.312332E+06   0.315617E+06   0.312918E+06  -0.536419E+00   0.313274E+06   0.312776E+06   0.137778E+03
   0.637188E-02   0.311422E+06   0.308204E+06   0.305460E+05   0.327104E+05   0.706170E+05   0.307441E+06   0.310920E+06   0.307815E+06  -0.526840E+00   0.308388E+06   0.307792E+06   0.149121E+03
   0.704202E-02   0.306236E+06   0.302345E+06   0.210877E+05   0.250690E+05   0.572819E+05   0.302033E+06   0.305628E+06   0.302291E+06  -0.516585E+00   0.302894E+06   0.302184E+06   0.161026E+03
   0.778264E-02   0.300460E+06   0.295765E+06   0.183047E+05   0.222845E+05   0.484220E+05   0.296089E+06   0.299727E+06   0.296313E+06  -0.505674E+00   0.296792E+06   0.295946E+06   0.173482E+03
   0.860115E-02   0.294090E+06   0.288437E+06   0.191249E+05   0.211820E+05   0.427322E+05   0.289582E+06   0.293208E+06   0.289816E+06  -0.494067E+00   0.290091E+06   0.289086E+06   0.186470E+03
   0.950573E-02   0.287123E+06   0.280335E+06   0.195615E+05   0.187836E+05   0.382219E+05   0.282476E+06   0.286064E+06   0.282715E+06  -0.481655E+00   0.282806E+06   0.281615E+06   0.199944E+03
   0.105055E-01   0.279554E+06   0.271426E+06   0.167480E+05   0.141684E+05   0.331762E+05   0.274737E+06   0.278285E+06   0.274942E+06  -0.468285E+00   0.274944E+06   0.273536E+06   0.213800E+03
   0.116103E-01   0.271370E+06   0.261672E+06   0.110306E+05   0.919677E+04   0.272373E+05   0.266344E+06   0.269856E+06   0.266479E+06  -0.453823E+00   0.266493E+06   0.264836E+06   0.227859E+03
   0.128314E-01   0.262555E+06   0.251035E+06   0.592396E+04   0.655184E+04   0.215873E+05   0.257295E+06   0.260757E+06   0.257367E+06  -0.438221E+00   0.257427E+06   0.255483E+06   0.241845E+03
   0.141809E-01   0.253095E+06   0.239480E+06   0.455473E+04   0.628361E+04   0.175746E+05   0.247591E+06   0.250970E+06   0.247647E+06  -0.421518E+00   0.247712E+06   0.245443E+06   0.255389E+03
   0.156723E-01   0.242984E+06   0.226992E+06   0.554222E+04   0.558879E+04   0.149755E+05   0.237223E+06   0.240488E+06   0.237291E+06  -0.403754E+00   0.237335E+06   0.234703E+06   0.268030E+03
   0.173206E-01   0.232226E+06   0.213582E+06   0.476448E+04   0.355038E+04   0.124345E+05   0.226176E+06   0.229316E+06   0.226235E+06  -0.384893E+00   0.226302E+06   0.223272E+06   0.279181E+03
   0.191422E-01   0.220835E+06   0.199293E+06   0.235835E+04   0.261460E+04   0.977194E+04   0.214466E+06   0.217473E+06   0.214495E+06  -0.364906E+00   0.214635E+06   0.211180E+06   0.288097E+03
   0.211554E-01   0.208841E+06   0.184223E+06   0.200590E+04   0.256497E+04   0.782680E+04   0.202145E+06   0.204999E+06   0.202169E+06  -0.343879E+00   0.202366E+06   0.198471E+06   0.293866E+03
   0.233803E-01   0.196306E+06   0.168547E+06   0.228970E+04   0.155789E+04   0.629658E+04   0.189285E+06   0.191973E+06   0.189313E+06  -0.321975E+00   0.189563E+06   0.185234E+06   0.295466E+03
   0.258393E-01   0.183328E+06   0.152538E+06   0.144979E+04   0.135221E+04   0.491702E+04   0.176009E+06   0.178522E+06   0.176027E+06  -0.299373E+00   0.176350E+06   0.171626E+06   0.291799E+03
   0.285568E-01   0.170056E+06   0.136584E+06   0.191187E+04   0.970938E+03   0.385343E+04   0.162501E+06   0.164832E+06   0.162525E+06  -0.276381E+00   0.162900E+06   0.157858E+06   0.281791E+03
   0.315601E-01   0.156695E+06   0.121202E+06   0.118138E+04   0.761415E+03   0.296271E+04   0.149010E+06   0.151155E+06   0.149024E+06  -0.253414E+00   0.149452E+06   0.144220E+06   0.264578E+03
   0.348794E-01   0.143508E+06   0.107009E+06   0.486338E+03   0.498471E+03   0.227957E+04   0.135849E+06   0.137811E+06   0.135855E+06  -0.231002E+00   0.136309E+06   0.131069E+06   0.239746E+03
   0.385477E-01   0.130804E+06   0.946666E+05   0.411656E+03   0.464478E+03   0.175296E+04   0.123377E+06   0.125164E+06   0.123382E+06  -0.209788E+00   0.123822E+06   0.118806E+06   0.207649E+03
   0.426017E-01   0.118906E+06   0.847584E+05   0.299026E+03   0.292708E+03   0.129129E+04   0.111950E+06   0.113576E+06   0.111954E+06  -0.190349E+00   0.112343E+06   0.107813E+06   0.169741E+03
   0.470822E-01   0.108085E+06   0.775994E+05   0.340180E+03   0.194127E+03   0.101971E+04   0.101845E+06   0.103326E+06   0.101850E+06  -0.173162E+00   0.102150E+06   0.983497E+05   0.128809E+03
   0.520339E-01   0.984841E+05   0.730147E+05   0.834653E+02   0.154518E+03   0.788729E+03   0.931519E+05   0.945086E+05   0.931530E+05  -0.158374E+00   0.933417E+05   0.904420E+05   0.889403E+02
   0.575064E-01   0.900303E+05   0.701627E+05  -0.235169E+02   0.120996E+03   0.594803E+03   0.856794E+05   0.869292E+05   0.856791E+05  -0.145664E+00   0.857504E+05   0.837694E+05   0.549792E+02
   0.635544E-01   0.823987E+05   0.675579E+05   0.123391E+03   0.877432E+02   0.447034E+03   0.789294E+05   0.800822E+05   0.789309E+05  -0.134189E+00   0.789082E+05   0.776598E+05   0.313507E+02
   0.702384E-01   0.750836E+05   0.634710E+05   0.149826E+02   0.628568E+02   0.334994E+03   0.722152E+05   0.732710E+05   0.722154E+05  -0.122770E+00   0.721577E+05   0.712640E+05   0.203061E+02
   0.776255E-01   0.676234E+05   0.567628E+05   0.177645E+02   0.562855E+02   0.249720E+03   0.649775E+05   0.659282E+05   0.649777E+05  -0.110465E+00   0.649505E+05   0.639642E+05   0.202788E+02
   0.857894E-01   0.599249E+05   0.478565E+05   0.745159E+02   0.381541E+02   0.180324E+03   0.572036E+05   0.580412E+05   0.572045E+05  -0.972499E-01   0.572522E+05   0.558789E+05   0.255480E+02
   0.948120E-01   0.524653E+05   0.390500E+05  -0.123589E+02   0.285294E+02   0.130959E+03   0.496441E+05   0.503713E+05   0.496439E+05  -0.843957E-01   0.497584E+05   0.480665E+05   0.284800E+02
   0.104783E+00   0.460595E+05   0.332450E+05   0.167383E+02   0.163956E+02   0.923488E+02   0.434228E+05   0.440593E+05   0.434230E+05  -0.738196E-01   0.435389E+05   0.419496E+05   0.242070E+02
   0.115804E+00   0.411251E+05   0.312841E+05  -0.514144E+01   0.119288E+02   0.677023E+02   0.390169E+05   0.395890E+05   0.390168E+05  -0.663286E-01   0.390686E+05   0.380034E+05   0.146810E+02
   0.127983E+00   0.370674E+05   0.303986E+05   0.898555E+01   0.936946E+01   0.514318E+02   0.355057E+05   0.360265E+05   0.355058E+05  -0.603596E-01   0.354950E+05   0.349196E+05   0.717473E+01
   0.141443E+00   0.328089E+05   0.269329E+05   0.125183E+02   0.881228E+01   0.380962E+02   0.314306E+05   0.318917E+05   0.314307E+05  -0.534318E-01   0.314273E+05   0.308692E+05   0.629739E+01
   0.156318E+00   0.282792E+05   0.215187E+05   0.426763E+01   0.446145E+01   0.263030E+02   0.268302E+05   0.272239E+05   0.268303E+05  -0.456111E-01   0.268736E+05   0.260765E+05   0.813812E+01
   0.172759E+00   0.245777E+05   0.183924E+05   0.285323E+00   0.311804E+01   0.191576E+02   0.232707E+05   0.236122E+05   0.232707E+05  -0.395598E-01   0.233116E+05   0.226003E+05   0.657034E+01
   0.190928E+00   0.218812E+05   0.176019E+05   0.143088E+01   0.238181E+01   0.140011E+02   0.209063E+05   0.212132E+05   0.209064E+05  -0.355403E-01   0.209094E+05   0.205022E+05   0.340348E+01
   0.211008E+00   0.190742E+05   0.151592E+05  -0.486318E-01   0.222996E+01   0.976065E+01   0.181960E+05   0.184631E+05   0.181960E+05  -0.309327E-01   0.182063E+05   0.177956E+05   0.310652E+01
   0.233200E+00   0.163680E+05   0.124381E+05  -0.857382E+00   0.162467E+01   0.705563E+01   0.155266E+05   0.157546E+05   0.155266E+05  -0.263948E-01   0.155492E+05   0.151048E+05   0.304115E+01
   0.257726E+00   0.143815E+05   0.114515E+05   0.118575E+01   0.951313E+00   0.510477E+01   0.137227E+05   0.139242E+05   0.137227E+05  -0.233282E-01   0.137282E+05   0.134353E+05   0.181393E+01
   0.284831E+00   0.123971E+05   0.964837E+04   0.146340E+01   0.842105E+00   0.360159E+01   0.117949E+05   0.119681E+05   0.117949E+05  -0.200510E-01   0.118063E+05   0.115071E+05   0.167655E+01
   0.314787E+00   0.107229E+05   0.840051E+04   0.442446E+00   0.499172E+00   0.251566E+01   0.102105E+05   0.103604E+05   0.102105E+05  -0.173575E-01   0.102182E+05   0.997487E+04   0.123352E+01
   0.347893E+00   0.925911E+04   0.724524E+04   0.118117E+00   0.430316E+00   0.179249E+01   0.881531E+04   0.894477E+04   0.881531E+04  -0.149858E-01   0.882255E+04   0.860773E+04   0.985532E+00
   0.384481E+00   0.797584E+04   0.625695E+04   0.151807E+00   0.194327E+00   0.130394E+01   0.759599E+04   0.770754E+04   0.759599E+04  -0.129129E-01   0.760154E+04   0.742127E+04   0.748300E+00
   0.424918E+00   0.685190E+04   0.535126E+04   0.158311E+00   0.128532E+00   0.887877E+00   0.652189E+04   0.661767E+04   0.652189E+04  -0.110870E-01   0.652736E+04   0.636751E+04   0.600420E+00
   0.469607E+00   0.588880E+04   0.461821E+04   0.814171E-01   0.113254E+00   0.638006E+00   0.560811E+04   0.569048E+04   0.560811E+04  -0.953361E-02   0.561229E+04   0.547844E+04   0.454887E+00
   0.518996E+00   0.504573E+04   0.395295E+04   0.970045E-01   0.107604E+00   0.451808E+00   0.480459E+04   0.487516E+04   0.480459E+04  -0.816765E-02   0.480824E+04   0.469302E+04   0.354318E+00
   0.573579E+00   0.431797E+04   0.338095E+04   0.663198E-01   0.412508E-01   0.315758E+00   0.411133E+04   0.417171E+04   0.411133E+04  -0.698913E-02   0.411450E+04   0.401555E+04   0.275310E+00
   0.633902E+00   0.369061E+04   0.289021E+04   0.460738E-01   0.554813E-01   0.217479E+00   0.351407E+04   0.356568E+04   0.351407E+04  -0.597380E-02   0.351676E+04   0.343228E+04   0.212686E+00
   0.700571E+00   0.315011E+04   0.246728E+04   0.312884E-01   0.223185E-01   0.146587E+00   0.299947E+04   0.304353E+04   0.299947E+04  -0.509901E-02   0.300175E+04   0.292973E+04   0.164080E+00
   0.774251E+00   0.268532E+04   0.210341E+04   0.232066E-01   0.120965E-01   0.101887E+00   0.255693E+04   0.259449E+04   0.255693E+04  -0.434670E-02   0.255887E+04   0.249751E+04   0.126470E+00
   0.855679E+00   0.228624E+04   0.179090E+04   0.158949E-01   0.135474E-01   0.708904E-01   0.217695E+04   0.220892E+04   0.217695E+04  -0.370074E-02   0.217859E+04   0.212638E+04   0.973786E-01
   0.945672E+00   0.194419E+04   0.152301E+04   0.111336E-01   0.519058E-02   0.527017E-01   0.185125E+04   0.187845E+04   0.185125E+04  -0.314707E-02   0.185264E+04   0.180826E+04   0.749011E-01
   0.104513E+01   0.165148E+04   0.129375E+04   0.774429E-02   0.827035E-02   0.372977E-01   0.157255E+04   0.159565E+04   0.157255E+04  -0.267328E-02   0.157373E+04   0.153604E+04   0.575510E-01
   0.115505E+01   0.140134E+04   0.109782E+04   0.537723E-02   0.668694E-02   0.243828E-01   0.133437E+04   0.135397E+04   0.133437E+04  -0.226838E-02   0.133536E+04   0.130339E+04   0.441739E-01
   0.127652E+01   0.118790E+04   0.930627E+03   0.373290E-02   0.277060E-02   0.170545E-01   0.113112E+04   0.114774E+04   0.113112E+04  -0.192287E-02   0.113197E+04   0.110487E+04   0.338732E-01
   0.141078E+01   0.100598E+04   0.788127E+03   0.258808E-02   0.187193E-02   0.128878E-01   0.957906E+03   0.971976E+03   0.957906E+03  -0.162841E-02   0.958619E+03   0.935680E+03   0.259501E-01
   0.155915E+01   0.851139E+03   0.666831E+03   0.179281E-02   0.824893E-03   0.807843E-02   0.810466E+03   0.822371E+03   0.810466E+03  -0.137777E-02   0.811068E+03   0.791664E+03   0.198625E-01
   0.172313E+01   0.719495E+03   0.563703E+03   0.124079E-02   0.730605E-03   0.595056E-02   0.685114E+03   0.695177E+03   0.685114E+03  -0.116467E-02   0.685622E+03   0.669222E+03   0.151899E-01
   0.190435E+01   0.607693E+03   0.476117E+03   0.858033E-03   0.114558E-02   0.356776E-02   0.578656E+03   0.587155E+03   0.578656E+03  -0.983695E-03   0.579084E+03   0.565234E+03   0.116070E-01
   0.210463E+01   0.512851E+03   0.401816E+03   0.592862E-03   0.797586E-03   0.273985E-02   0.488346E+03   0.495519E+03   0.488346E+03  -0.830172E-03   0.488707E+03   0.477020E+03   0.886236E-02
   0.232598E+01   0.432476E+03   0.338847E+03   0.409329E-03   0.737832E-04   0.186358E-02   0.411813E+03   0.417861E+03   0.411813E+03  -0.700067E-03   0.412116E+03   0.402262E+03   0.676171E-02
