#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.157535E-03   0.800197E+06   0.800195E+06   0.106281E+07   0.106267E+07   0.829997E+06   0.800554E+06   0.800197E+06   0.806248E+06  -0.601598E+00   0.798332E+06   0.798332E+06   0.206330E+01
   0.174104E-03   0.800178E+06   0.800176E+06   0.106188E+07   0.106170E+07   0.829671E+06   0.800531E+06   0.800178E+06   0.806220E+06  -0.601576E+00   0.798312E+06   0.798312E+06   0.228016E+01
   0.192414E-03   0.800155E+06   0.800152E+06   0.106074E+07   0.106052E+07   0.829273E+06   0.800503E+06   0.800154E+06   0.806186E+06  -0.601549E+00   0.798288E+06   0.798287E+06   0.251978E+01
   0.212651E-03   0.800126E+06   0.800122E+06   0.105935E+07   0.105908E+07   0.828787E+06   0.800469E+06   0.800126E+06   0.806144E+06  -0.601516E+00   0.798258E+06   0.798257E+06   0.278452E+01
   0.235015E-03   0.800092E+06   0.800086E+06   0.105765E+07   0.105732E+07   0.828195E+06   0.800428E+06   0.800091E+06   0.806093E+06  -0.601476E+00   0.798221E+06   0.798220E+06   0.307702E+01
   0.259732E-03   0.800049E+06   0.800043E+06   0.105558E+07   0.105518E+07   0.827472E+06   0.800377E+06   0.800048E+06   0.806031E+06  -0.601427E+00   0.798176E+06   0.798175E+06   0.340017E+01
   0.287048E-03   0.799997E+06   0.799990E+06   0.105305E+07   0.105257E+07   0.826590E+06   0.800315E+06   0.799996E+06   0.805956E+06  -0.601368E+00   0.798121E+06   0.798120E+06   0.375713E+01
   0.317237E-03   0.799934E+06   0.799924E+06   0.104998E+07   0.104939E+07   0.825514E+06   0.800239E+06   0.799933E+06   0.805864E+06  -0.601295E+00   0.798054E+06   0.798053E+06   0.415141E+01
   0.350602E-03   0.799857E+06   0.799845E+06   0.104623E+07   0.104552E+07   0.824202E+06   0.800147E+06   0.799855E+06   0.805751E+06  -0.601207E+00   0.797973E+06   0.797971E+06   0.458686E+01
   0.387475E-03   0.799762E+06   0.799748E+06   0.104168E+07   0.104081E+07   0.822604E+06   0.800034E+06   0.799760E+06   0.805614E+06  -0.601099E+00   0.797873E+06   0.797871E+06   0.506770E+01
   0.428226E-03   0.799647E+06   0.799630E+06   0.103613E+07   0.103508E+07   0.820658E+06   0.799896E+06   0.799645E+06   0.805447E+06  -0.600967E+00   0.797752E+06   0.797749E+06   0.559857E+01
   0.473263E-03   0.799507E+06   0.799486E+06   0.102940E+07   0.102812E+07   0.818288E+06   0.799729E+06   0.799504E+06   0.805243E+06  -0.600806E+00   0.797603E+06   0.797601E+06   0.618455E+01
   0.523036E-03   0.799336E+06   0.799310E+06   0.102123E+07   0.101968E+07   0.815406E+06   0.799524E+06   0.799332E+06   0.804995E+06  -0.600610E+00   0.797423E+06   0.797419E+06   0.683116E+01
   0.578045E-03   0.799127E+06   0.799095E+06   0.101133E+07   0.100946E+07   0.811903E+06   0.799275E+06   0.799122E+06   0.804693E+06  -0.600372E+00   0.797202E+06   0.797198E+06   0.754447E+01
   0.638838E-03   0.798872E+06   0.798833E+06   0.999358E+06   0.997110E+06   0.807651E+06   0.798971E+06   0.798866E+06   0.804325E+06  -0.600082E+00   0.796933E+06   0.796928E+06   0.833102E+01
   0.706025E-03   0.798562E+06   0.798514E+06   0.984908E+06   0.982209E+06   0.802496E+06   0.798602E+06   0.798555E+06   0.803878E+06  -0.599729E+00   0.796606E+06   0.796600E+06   0.919792E+01
   0.780278E-03   0.798184E+06   0.798126E+06   0.967516E+06   0.964290E+06   0.796258E+06   0.798152E+06   0.798175E+06   0.803335E+06  -0.599301E+00   0.796207E+06   0.796199E+06   0.101528E+02
   0.862341E-03   0.797725E+06   0.797654E+06   0.946651E+06   0.942813E+06   0.788724E+06   0.797606E+06   0.797714E+06   0.802677E+06  -0.598781E+00   0.795721E+06   0.795712E+06   0.112039E+02
   0.953034E-03   0.797166E+06   0.797079E+06   0.921722E+06   0.917184E+06   0.779647E+06   0.796943E+06   0.797152E+06   0.801880E+06  -0.598152E+00   0.795131E+06   0.795120E+06   0.123599E+02
   0.105327E-02   0.796487E+06   0.796382E+06   0.892083E+06   0.886757E+06   0.768745E+06   0.796139E+06   0.796471E+06   0.800917E+06  -0.597391E+00   0.794414E+06   0.794400E+06   0.136299E+02
   0.116404E-02   0.795664E+06   0.795535E+06   0.857061E+06   0.850869E+06   0.755700E+06   0.795165E+06   0.795644E+06   0.799756E+06  -0.596472E+00   0.793544E+06   0.793527E+06   0.150235E+02
   0.128646E-02   0.794666E+06   0.794509E+06   0.815989E+06   0.808873E+06   0.740161E+06   0.793989E+06   0.794642E+06   0.798360E+06  -0.595367E+00   0.792489E+06   0.792468E+06   0.165505E+02
   0.142176E-02   0.793460E+06   0.793267E+06   0.768269E+06   0.760211E+06   0.721756E+06   0.792571E+06   0.793430E+06   0.796687E+06  -0.594041E+00   0.791213E+06   0.791188E+06   0.182209E+02
   0.157129E-02   0.792004E+06   0.791769E+06   0.713463E+06   0.704507E+06   0.700103E+06   0.790866E+06   0.791967E+06   0.794688E+06  -0.592456E+00   0.789672E+06   0.789642E+06   0.200444E+02
   0.173654E-02   0.790251E+06   0.789965E+06   0.651421E+06   0.641704E+06   0.674843E+06   0.788824E+06   0.790206E+06   0.792314E+06  -0.590570E+00   0.787817E+06   0.787781E+06   0.220306E+02
   0.191918E-02   0.788149E+06   0.787800E+06   0.582443E+06   0.572225E+06   0.645895E+06   0.786391E+06   0.788094E+06   0.789511E+06  -0.588341E+00   0.785600E+06   0.785556E+06   0.241882E+02
   0.212102E-02   0.785634E+06   0.785208E+06   0.507476E+06   0.497173E+06   0.612733E+06   0.783497E+06   0.785567E+06   0.786215E+06  -0.585717E+00   0.782938E+06   0.782885E+06   0.265253E+02
   0.234409E-02   0.782639E+06   0.782121E+06   0.428318E+06   0.418515E+06   0.575505E+06   0.780078E+06   0.782558E+06   0.782373E+06  -0.582654E+00   0.779767E+06   0.779702E+06   0.290487E+02
   0.259062E-02   0.779092E+06   0.778460E+06   0.347775E+06   0.339209E+06   0.534535E+06   0.776065E+06   0.778993E+06   0.777928E+06  -0.579107E+00   0.776010E+06   0.775931E+06   0.317641E+02
   0.286307E-02   0.774913E+06   0.774143E+06   0.269686E+06   0.263171E+06   0.490474E+06   0.771387E+06   0.774793E+06   0.772832E+06  -0.575041E+00   0.771584E+06   0.771490E+06   0.346764E+02
   0.316418E-02   0.770023E+06   0.769086E+06   0.198693E+06   0.194956E+06   0.444411E+06   0.765978E+06   0.769877E+06   0.767042E+06  -0.570424E+00   0.766408E+06   0.766294E+06   0.377902E+02
   0.349696E-02   0.764344E+06   0.763204E+06   0.139607E+06   0.139041E+06   0.397884E+06   0.759778E+06   0.764166E+06   0.760526E+06  -0.565241E+00   0.760404E+06   0.760267E+06   0.411104E+02
   0.386474E-02   0.757802E+06   0.756416E+06   0.963025E+05   0.986592E+05   0.352774E+06   0.752736E+06   0.757585E+06   0.753252E+06  -0.559484E+00   0.753501E+06   0.753337E+06   0.446443E+02
   0.427120E-02   0.750331E+06   0.748647E+06   0.702395E+05   0.744154E+05   0.311052E+06   0.744809E+06   0.750068E+06   0.745185E+06  -0.553147E+00   0.745644E+06   0.745447E+06   0.484019E+02
   0.472041E-02   0.741877E+06   0.739833E+06   0.591268E+05   0.632521E+05   0.274358E+06   0.735961E+06   0.741558E+06   0.736278E+06  -0.546225E+00   0.736792E+06   0.736556E+06   0.523975E+02
   0.521686E-02   0.732394E+06   0.729917E+06   0.566588E+05   0.587361E+05   0.243490E+06   0.726155E+06   0.732007E+06   0.726458E+06  -0.538693E+00   0.726922E+06   0.726640E+06   0.566478E+02
   0.576552E-02   0.721844E+06   0.718845E+06   0.544317E+05   0.534967E+05   0.218008E+06   0.715346E+06   0.721376E+06   0.715638E+06  -0.530498E+00   0.716017E+06   0.715681E+06   0.611694E+02
   0.637188E-02   0.710192E+06   0.706566E+06   0.462353E+05   0.433853E+05   0.196267E+06   0.703476E+06   0.709626E+06   0.703724E+06  -0.521568E+00   0.704057E+06   0.703656E+06   0.659731E+02
   0.704202E-02   0.697398E+06   0.693021E+06   0.325431E+05   0.305505E+05   0.176142E+06   0.690478E+06   0.696714E+06   0.690652E+06  -0.511821E+00   0.691007E+06   0.690530E+06   0.710594E+02
   0.778264E-02   0.683416E+06   0.678143E+06   0.205106E+05   0.213096E+05   0.156224E+06   0.676287E+06   0.682593E+06   0.676397E+06  -0.501197E+00   0.676808E+06   0.676241E+06   0.764165E+02
   0.860115E-02   0.668198E+06   0.661859E+06   0.164936E+05   0.185648E+05   0.136637E+06   0.660852E+06   0.667208E+06   0.660941E+06  -0.489668E+00   0.661391E+06   0.660719E+06   0.820217E+02
   0.950573E-02   0.651696E+06   0.644094E+06   0.173493E+05   0.173759E+05   0.118487E+06   0.644136E+06   0.650509E+06   0.644229E+06  -0.477216E+00   0.644692E+06   0.643896E+06   0.878430E+02
   0.105055E-01   0.633863E+06   0.624774E+06   0.143809E+05   0.127757E+05   0.102287E+06   0.626093E+06   0.632444E+06   0.626170E+06  -0.463802E+00   0.626663E+06   0.625724E+06   0.938312E+02
   0.116103E-01   0.614653E+06   0.603826E+06   0.836940E+04   0.872025E+04   0.875550E+05   0.606669E+06   0.612963E+06   0.606714E+06  -0.449369E+00   0.607264E+06   0.606159E+06   0.999067E+02
   0.128314E-01   0.594025E+06   0.581180E+06   0.733741E+04   0.826419E+04   0.743560E+05   0.585819E+06   0.592020E+06   0.585858E+06  -0.433888E+00   0.586445E+06   0.585150E+06   0.105954E+03
   0.141809E-01   0.571944E+06   0.556784E+06   0.734987E+04   0.621708E+04   0.632579E+05   0.563512E+06   0.569578E+06   0.563552E+06  -0.417342E+00   0.564165E+06   0.562655E+06   0.111819E+03
   0.156723E-01   0.548388E+06   0.530604E+06   0.461039E+04   0.446660E+04   0.531600E+05   0.539713E+06   0.545612E+06   0.539738E+06  -0.399697E+00   0.540401E+06   0.538649E+06   0.117300E+03
   0.173206E-01   0.523352E+06   0.502645E+06   0.556264E+04   0.403627E+04   0.436494E+05   0.514412E+06   0.520120E+06   0.514442E+06  -0.380946E+00   0.515143E+06   0.513128E+06   0.122132E+03
   0.191422E-01   0.496867E+06   0.472973E+06   0.384777E+04   0.266791E+04   0.362829E+05   0.487665E+06   0.493138E+06   0.487685E+06  -0.361123E+00   0.488427E+06   0.486129E+06   0.125988E+03
   0.211554E-01   0.469013E+06   0.441743E+06   0.211583E+04   0.234956E+04   0.295084E+05   0.459542E+06   0.464756E+06   0.459553E+06  -0.340281E+00   0.460339E+06   0.457750E+06   0.128478E+03
   0.233803E-01   0.439941E+06   0.409236E+06   0.151672E+04   0.172262E+04   0.237629E+05   0.430220E+06   0.435148E+06   0.430228E+06  -0.318561E+00   0.431044E+06   0.428168E+06   0.129151E+03
   0.258393E-01   0.409904E+06   0.375898E+06   0.151369E+04   0.119151E+04   0.190554E+05   0.399978E+06   0.404596E+06   0.399986E+06  -0.296162E+00   0.400822E+06   0.397683E+06   0.127526E+03
   0.285568E-01   0.379277E+06   0.342374E+06   0.112805E+04   0.100811E+04   0.150311E+05   0.369223E+06   0.373517E+06   0.369229E+06  -0.273384E+00   0.370078E+06   0.366728E+06   0.123137E+03
   0.315601E-01   0.348579E+06   0.309526E+06   0.768370E+03   0.798673E+03   0.117788E+05   0.338522E+06   0.342483E+06   0.338526E+06  -0.250649E+00   0.339373E+06   0.335897E+06   0.115604E+03
   0.348794E-01   0.318469E+06   0.278404E+06   0.659542E+03   0.594230E+03   0.911105E+04   0.308584E+06   0.312215E+06   0.308588E+06  -0.228480E+00   0.309412E+06   0.305932E+06   0.104747E+03
   0.385477E-01   0.289711E+06   0.250160E+06   0.326396E+03   0.442647E+03   0.700871E+04   0.280225E+06   0.283537E+06   0.280226E+06  -0.207479E+00   0.281006E+06   0.277675E+06   0.907204E+02
   0.426017E-01   0.263080E+06   0.225850E+06   0.260721E+03   0.325616E+03   0.540610E+04   0.254252E+06   0.257269E+06   0.254253E+06  -0.188247E+00   0.254961E+06   0.251951E+06   0.741588E+02
   0.470822E-01   0.239203E+06   0.206132E+06   0.237395E+03   0.216223E+03   0.414427E+04   0.231287E+06   0.234041E+06   0.231288E+06  -0.171243E+00   0.231902E+06   0.229378E+06   0.562790E+02
   0.520339E-01   0.218346E+06   0.190903E+06   0.136791E+03   0.164420E+03   0.316668E+04   0.211536E+06   0.214062E+06   0.211536E+06  -0.156617E+00   0.212042E+06   0.210115E+06   0.388648E+02
   0.575064E-01   0.200204E+06   0.178988E+06   0.118370E+03   0.129710E+03   0.245578E+04   0.194563E+06   0.196892E+06   0.194563E+06  -0.144050E+00   0.194961E+06   0.193644E+06   0.240315E+02
   0.635544E-01   0.183832E+06   0.168141E+06   0.804279E+02   0.102615E+03   0.189726E+04   0.179232E+06   0.181382E+06   0.179233E+06  -0.132699E+00   0.179542E+06   0.178712E+06   0.137106E+02
   0.702384E-01   0.167861E+06   0.155639E+06   0.796908E+02   0.719404E+02   0.143946E+04   0.163982E+06   0.165953E+06   0.163983E+06  -0.121408E+00   0.164242E+06   0.163647E+06   0.888446E+01
   0.776255E-01   0.151117E+06   0.139585E+06   0.100024E+03   0.542589E+02   0.107934E+04   0.147541E+06   0.149317E+06   0.147542E+06  -0.109236E+00   0.147794E+06   0.147138E+06   0.886913E+01
   0.857894E-01   0.133477E+06   0.120474E+06   0.593572E+02   0.412133E+02   0.792454E+03   0.129883E+06   0.131448E+06   0.129883E+06  -0.961613E-01   0.130156E+06   0.129244E+06   0.111667E+02
   0.948120E-01   0.116345E+06   0.101779E+06   0.469337E+02   0.245867E+02   0.572709E+03   0.112712E+06   0.114072E+06   0.112712E+06  -0.834487E-01   0.113000E+06   0.111876E+06   0.124442E+02
   0.104783E+00   0.101945E+06   0.880489E+05   0.284320E+02   0.183768E+02   0.416387E+03   0.985855E+05   0.997758E+05   0.985856E+05  -0.729896E-01   0.988490E+05   0.977932E+05   0.105766E+02
   0.115804E+00   0.913042E+05   0.807382E+05   0.105524E+02   0.131650E+02   0.309501E+03   0.885846E+05   0.896550E+05   0.885847E+05  -0.655852E-01   0.887853E+05   0.880775E+05   0.641603E+01
   0.127983E+00   0.826916E+05   0.756312E+05   0.555179E+01   0.106380E+02   0.233651E+03   0.806149E+05   0.815896E+05   0.806150E+05  -0.596846E-01   0.807581E+05   0.803756E+05   0.313761E+01
   0.141443E+00   0.732006E+05   0.669446E+05   0.224664E+01   0.692169E+01   0.170386E+03   0.713609E+05   0.722241E+05   0.713609E+05  -0.528332E-01   0.714925E+05   0.711215E+05   0.275355E+01
   0.156318E+00   0.627897E+05   0.554869E+05  -0.155109E+00   0.489746E+01   0.120509E+03   0.609128E+05   0.616499E+05   0.609128E+05  -0.450977E-01   0.610574E+05   0.605278E+05   0.355632E+01
   0.172759E+00   0.545119E+05   0.478427E+05   0.402704E+01   0.394511E+01   0.861706E+02   0.528314E+05   0.534709E+05   0.528314E+05  -0.391145E-01   0.529590E+05   0.524865E+05   0.287114E+01
   0.190928E+00   0.487513E+05   0.441949E+05   0.991627E+00   0.284770E+01   0.640333E+02   0.474654E+05   0.480401E+05   0.474654E+05  -0.351417E-01   0.475568E+05   0.472862E+05   0.148799E+01
   0.211008E+00   0.424659E+05   0.382714E+05   0.349100E+01   0.202389E+01   0.457722E+02   0.413108E+05   0.418111E+05   0.413108E+05  -0.305851E-01   0.413960E+05   0.411230E+05   0.135792E+01
   0.233200E+00   0.363373E+05   0.321050E+05   0.231210E+01   0.152944E+01   0.322277E+02   0.352497E+05   0.356767E+05   0.352497E+05  -0.260976E-01   0.353318E+05   0.350366E+05   0.132902E+01
   0.257726E+00   0.320210E+05   0.288917E+05  -0.215834E+00   0.989314E+00   0.233720E+02   0.311551E+05   0.315326E+05   0.311551E+05  -0.230661E-01   0.312177E+05   0.310230E+05   0.792960E+00
   0.284831E+00   0.275630E+05   0.246106E+05   0.658168E+00   0.697097E+00   0.164659E+02   0.267777E+05   0.271022E+05   0.267777E+05  -0.198252E-01   0.268363E+05   0.266374E+05   0.732760E+00
   0.314787E+00   0.238501E+05   0.213621E+05   0.800570E+00   0.435817E+00   0.117666E+02   0.231809E+05   0.234618E+05   0.231809E+05  -0.171623E-01   0.232300E+05   0.230683E+05   0.539169E+00
   0.347893E+00   0.205930E+05   0.184329E+05   0.395355E+00   0.352610E+00   0.835931E+01   0.200133E+05   0.202558E+05   0.200133E+05  -0.148171E-01   0.200562E+05   0.199134E+05   0.430763E+00
   0.384481E+00   0.177416E+05   0.159000E+05   0.260375E+00   0.279650E+00   0.590238E+01   0.172451E+05   0.174541E+05   0.172451E+05  -0.127676E-01   0.172816E+05   0.171618E+05   0.327083E+00
   0.424918E+00   0.152372E+05   0.136277E+05   0.194524E+00   0.196271E+00   0.413369E+01   0.148065E+05   0.149860E+05   0.148065E+05  -0.109622E-01   0.148383E+05   0.147321E+05   0.262437E+00
   0.469607E+00   0.130989E+05   0.117372E+05   0.133676E+00   0.101743E+00   0.293688E+01   0.127320E+05   0.128863E+05   0.127320E+05  -0.942629E-02   0.127590E+05   0.126700E+05   0.198833E+00
   0.518996E+00   0.112228E+05   0.100516E+05   0.811708E-01   0.897762E-01   0.206137E+01   0.109077E+05   0.110400E+05   0.109078E+05  -0.807570E-02   0.109310E+05   0.108544E+05   0.154875E+00
   0.573579E+00   0.960377E+04   0.859941E+04   0.731199E-01   0.528596E-01   0.143678E+01   0.933384E+04   0.944700E+04   0.933384E+04  -0.691044E-02   0.935373E+04   0.928798E+04   0.120341E+00
   0.633902E+00   0.820851E+04   0.735062E+04   0.453132E-01   0.494663E-01   0.100811E+01   0.797789E+04   0.807461E+04   0.797789E+04  -0.590654E-02   0.799488E+04   0.793873E+04   0.929685E-01
   0.700571E+00   0.700641E+04   0.627456E+04   0.317227E-01   0.234300E-01   0.705777E+00   0.680962E+04   0.689217E+04   0.680962E+04  -0.504159E-02   0.682411E+04   0.677624E+04   0.717230E-01
   0.774251E+00   0.597265E+04   0.534898E+04   0.223442E-01   0.251234E-01   0.489037E+00   0.580493E+04   0.587530E+04   0.580493E+04  -0.429775E-02   0.581728E+04   0.577650E+04   0.552842E-01
   0.855679E+00   0.508504E+04   0.455417E+04   0.155362E-01   0.111987E-01   0.344243E+00   0.494226E+04   0.500218E+04   0.494226E+04  -0.365907E-02   0.495277E+04   0.491807E+04   0.425684E-01
   0.945672E+00   0.432425E+04   0.387287E+04   0.108222E-01   0.725882E-02   0.239211E+00   0.420284E+04   0.425380E+04   0.420284E+04  -0.311163E-02   0.421178E+04   0.418228E+04   0.327434E-01
   0.104513E+01   0.367323E+04   0.328984E+04   0.753900E-02   0.774047E-02   0.165890E+00   0.357010E+04   0.361339E+04   0.357010E+04  -0.264317E-02   0.357769E+04   0.355264E+04   0.251597E-01
   0.115505E+01   0.311687E+04   0.279159E+04   0.523409E-02   0.374462E-02   0.115385E+00   0.302937E+04   0.306610E+04   0.302937E+04  -0.224283E-02   0.303581E+04   0.301456E+04   0.193124E-01
   0.127652E+01   0.264212E+04   0.236641E+04   0.363195E-02   0.250943E-02   0.797195E-01   0.256795E+04   0.259909E+04   0.256795E+04  -0.190122E-02   0.257341E+04   0.255540E+04   0.148098E-01
   0.141078E+01   0.223751E+04   0.200404E+04   0.251835E-02   0.147569E-02   0.553885E-01   0.217470E+04   0.220107E+04   0.217470E+04  -0.161007E-02   0.217932E+04   0.216407E+04   0.113465E-01
   0.155915E+01   0.189311E+04   0.169559E+04   0.174451E-02   0.147557E-02   0.386479E-01   0.183997E+04   0.186228E+04   0.183997E+04  -0.136225E-02   0.184388E+04   0.183098E+04   0.868540E-02
   0.172313E+01   0.160031E+04   0.143335E+04   0.120738E-02   0.105774E-02   0.264707E-01   0.155539E+04   0.157425E+04   0.155539E+04  -0.115155E-02   0.155869E+04   0.154779E+04   0.664286E-02
   0.190435E+01   0.135164E+04   0.121063E+04   0.834901E-03   0.356325E-03   0.185386E-01   0.131370E+04   0.132963E+04   0.131370E+04  -0.972614E-03   0.131649E+04   0.130728E+04   0.507659E-02
   0.210463E+01   0.114069E+04   0.102170E+04   0.576877E-03   0.697314E-03   0.128829E-01   0.110867E+04   0.112212E+04   0.110867E+04  -0.820821E-03   0.111103E+04   0.110326E+04   0.387671E-02
   0.232598E+01   0.961919E+03   0.861580E+03   0.398293E-03   0.141167E-03   0.885727E-02   0.934921E+03   0.946257E+03   0.934921E+03  -0.692181E-03   0.936907E+03   0.930352E+03   0.295833E-02
