#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.235624E-04   0.227520E+07   0.227520E+07   0.303279E+07   0.303278E+07   0.228828E+07   0.227534E+07   0.227520E+07   0.228111E+07  -0.600396E+00   0.227130E+07   0.227130E+07   0.122439E+00
   0.260404E-04   0.227519E+07   0.227519E+07   0.303260E+07   0.303259E+07   0.228826E+07   0.227534E+07   0.227519E+07   0.228111E+07  -0.600395E+00   0.227129E+07   0.227129E+07   0.135315E+00
   0.287791E-04   0.227519E+07   0.227519E+07   0.303238E+07   0.303237E+07   0.228823E+07   0.227534E+07   0.227519E+07   0.228111E+07  -0.600394E+00   0.227129E+07   0.227129E+07   0.149546E+00
   0.318059E-04   0.227519E+07   0.227519E+07   0.303211E+07   0.303209E+07   0.228820E+07   0.227534E+07   0.227519E+07   0.228110E+07  -0.600393E+00   0.227129E+07   0.227129E+07   0.165273E+00
   0.351509E-04   0.227519E+07   0.227519E+07   0.303178E+07   0.303176E+07   0.228817E+07   0.227533E+07   0.227519E+07   0.228110E+07  -0.600392E+00   0.227129E+07   0.227129E+07   0.182653E+00
   0.388478E-04   0.227518E+07   0.227518E+07   0.303138E+07   0.303135E+07   0.228812E+07   0.227533E+07   0.227518E+07   0.228109E+07  -0.600391E+00   0.227128E+07   0.227128E+07   0.201861E+00
   0.429334E-04   0.227518E+07   0.227518E+07   0.303089E+07   0.303085E+07   0.228807E+07   0.227532E+07   0.227518E+07   0.228109E+07  -0.600389E+00   0.227128E+07   0.227128E+07   0.223089E+00
   0.474488E-04   0.227517E+07   0.227517E+07   0.303028E+07   0.303024E+07   0.228800E+07   0.227532E+07   0.227517E+07   0.228108E+07  -0.600387E+00   0.227127E+07   0.227127E+07   0.246548E+00
   0.524390E-04   0.227516E+07   0.227516E+07   0.302955E+07   0.302950E+07   0.228792E+07   0.227531E+07   0.227516E+07   0.228107E+07  -0.600384E+00   0.227126E+07   0.227126E+07   0.272474E+00
   0.579541E-04   0.227516E+07   0.227516E+07   0.302865E+07   0.302859E+07   0.228782E+07   0.227530E+07   0.227516E+07   0.228106E+07  -0.600381E+00   0.227125E+07   0.227125E+07   0.301124E+00
   0.640491E-04   0.227514E+07   0.227514E+07   0.302756E+07   0.302748E+07   0.228769E+07   0.227529E+07   0.227514E+07   0.228105E+07  -0.600377E+00   0.227124E+07   0.227124E+07   0.332786E+00
   0.707853E-04   0.227513E+07   0.227513E+07   0.302622E+07   0.302613E+07   0.228754E+07   0.227527E+07   0.227513E+07   0.228103E+07  -0.600372E+00   0.227123E+07   0.227123E+07   0.367774E+00
   0.782298E-04   0.227512E+07   0.227511E+07   0.302459E+07   0.302447E+07   0.228736E+07   0.227525E+07   0.227512E+07   0.228101E+07  -0.600367E+00   0.227121E+07   0.227121E+07   0.406439E+00
   0.864573E-04   0.227510E+07   0.227510E+07   0.302259E+07   0.302245E+07   0.228713E+07   0.227523E+07   0.227510E+07   0.228098E+07  -0.600360E+00   0.227119E+07   0.227119E+07   0.449165E+00
   0.955501E-04   0.227507E+07   0.227507E+07   0.302016E+07   0.301999E+07   0.228686E+07   0.227521E+07   0.227507E+07   0.228095E+07  -0.600351E+00   0.227117E+07   0.227117E+07   0.496378E+00
   0.105599E-03   0.227504E+07   0.227504E+07   0.301719E+07   0.301698E+07   0.228653E+07   0.227517E+07   0.227504E+07   0.228091E+07  -0.600341E+00   0.227114E+07   0.227114E+07   0.548547E+00
   0.116705E-03   0.227501E+07   0.227501E+07   0.301357E+07   0.301331E+07   0.228612E+07   0.227513E+07   0.227501E+07   0.228087E+07  -0.600328E+00   0.227110E+07   0.227110E+07   0.606190E+00
   0.128979E-03   0.227496E+07   0.227496E+07   0.300915E+07   0.300884E+07   0.228562E+07   0.227508E+07   0.227496E+07   0.228081E+07  -0.600312E+00   0.227105E+07   0.227105E+07   0.669879E+00
   0.142544E-03   0.227491E+07   0.227491E+07   0.300376E+07   0.300338E+07   0.228501E+07   0.227503E+07   0.227491E+07   0.228074E+07  -0.600293E+00   0.227100E+07   0.227100E+07   0.740244E+00
   0.157535E-03   0.227485E+07   0.227484E+07   0.299719E+07   0.299673E+07   0.228427E+07   0.227495E+07   0.227485E+07   0.228065E+07  -0.600270E+00   0.227093E+07   0.227093E+07   0.817978E+00
   0.174104E-03   0.227477E+07   0.227476E+07   0.298918E+07   0.298862E+07   0.228336E+07   0.227486E+07   0.227477E+07   0.228055E+07  -0.600241E+00   0.227085E+07   0.227084E+07   0.903847E+00
   0.192414E-03   0.227467E+07   0.227467E+07   0.297943E+07   0.297874E+07   0.228226E+07   0.227476E+07   0.227467E+07   0.228042E+07  -0.600206E+00   0.227074E+07   0.227074E+07   0.998692E+00
   0.212651E-03   0.227455E+07   0.227455E+07   0.296756E+07   0.296672E+07   0.228091E+07   0.227462E+07   0.227455E+07   0.228027E+07  -0.600164E+00   0.227062E+07   0.227062E+07   0.110344E+01
   0.235015E-03   0.227441E+07   0.227440E+07   0.295312E+07   0.295210E+07   0.227926E+07   0.227446E+07   0.227441E+07   0.228008E+07  -0.600112E+00   0.227047E+07   0.227047E+07   0.121910E+01
   0.259732E-03   0.227423E+07   0.227423E+07   0.293556E+07   0.293434E+07   0.227726E+07   0.227427E+07   0.227423E+07   0.227985E+07  -0.600049E+00   0.227028E+07   0.227028E+07   0.134679E+01
   0.287048E-03   0.227402E+07   0.227401E+07   0.291426E+07   0.291278E+07   0.227481E+07   0.227403E+07   0.227402E+07   0.227957E+07  -0.599972E+00   0.227006E+07   0.227006E+07   0.148773E+01
   0.317237E-03   0.227376E+07   0.227375E+07   0.288843E+07   0.288664E+07   0.227183E+07   0.227373E+07   0.227376E+07   0.227923E+07  -0.599879E+00   0.226978E+07   0.226978E+07   0.164324E+01
   0.350602E-03   0.227344E+07   0.227343E+07   0.285717E+07   0.285502E+07   0.226820E+07   0.227338E+07   0.227344E+07   0.227881E+07  -0.599764E+00   0.226945E+07   0.226945E+07   0.181479E+01
   0.387475E-03   0.227305E+07   0.227304E+07   0.281942E+07   0.281683E+07   0.226378E+07   0.227294E+07   0.227305E+07   0.227831E+07  -0.599625E+00   0.226904E+07   0.226904E+07   0.200393E+01
   0.428226E-03   0.227258E+07   0.227256E+07   0.277394E+07   0.277084E+07   0.225840E+07   0.227241E+07   0.227258E+07   0.227769E+07  -0.599456E+00   0.226854E+07   0.226854E+07   0.221239E+01
   0.473263E-03   0.227200E+07   0.227198E+07   0.271932E+07   0.271563E+07   0.225187E+07   0.227177E+07   0.227200E+07   0.227694E+07  -0.599251E+00   0.226793E+07   0.226793E+07   0.244198E+01
   0.523036E-03   0.227130E+07   0.227127E+07   0.265396E+07   0.264959E+07   0.224394E+07   0.227098E+07   0.227130E+07   0.227603E+07  -0.599001E+00   0.226719E+07   0.226719E+07   0.269466E+01
   0.578045E-03   0.227045E+07   0.227041E+07   0.257612E+07   0.257098E+07   0.223434E+07   0.227003E+07   0.227044E+07   0.227493E+07  -0.598698E+00   0.226629E+07   0.226629E+07   0.297253E+01
   0.638838E-03   0.226941E+07   0.226936E+07   0.248394E+07   0.247796E+07   0.222272E+07   0.226887E+07   0.226940E+07   0.227360E+07  -0.598331E+00   0.226519E+07   0.226519E+07   0.327777E+01
   0.706025E-03   0.226815E+07   0.226809E+07   0.237555E+07   0.236866E+07   0.220869E+07   0.226746E+07   0.226814E+07   0.227198E+07  -0.597887E+00   0.226386E+07   0.226386E+07   0.361267E+01
   0.780278E-03   0.226662E+07   0.226655E+07   0.224919E+07   0.224137E+07   0.219180E+07   0.226576E+07   0.226661E+07   0.227004E+07  -0.597352E+00   0.226225E+07   0.226224E+07   0.397958E+01
   0.862341E-03   0.226477E+07   0.226469E+07   0.210347E+07   0.209474E+07   0.217152E+07   0.226370E+07   0.226476E+07   0.226770E+07  -0.596708E+00   0.226029E+07   0.226029E+07   0.438088E+01
   0.953034E-03   0.226253E+07   0.226243E+07   0.193763E+07   0.192812E+07   0.214727E+07   0.226121E+07   0.226252E+07   0.226489E+07  -0.595936E+00   0.225793E+07   0.225792E+07   0.481893E+01
   0.105327E-02   0.225983E+07   0.225972E+07   0.175203E+07   0.174197E+07   0.211841E+07   0.225821E+07   0.225981E+07   0.226154E+07  -0.595012E+00   0.225507E+07   0.225506E+07   0.529605E+01
   0.116404E-02   0.225659E+07   0.225644E+07   0.154859E+07   0.153837E+07   0.208425E+07   0.225461E+07   0.225656E+07   0.225755E+07  -0.593913E+00   0.225163E+07   0.225162E+07   0.581442E+01
   0.128646E-02   0.225269E+07   0.225252E+07   0.133138E+07   0.132156E+07   0.204410E+07   0.225030E+07   0.225267E+07   0.225283E+07  -0.592611E+00   0.224750E+07   0.224749E+07   0.637608E+01
   0.142176E-02   0.224804E+07   0.224783E+07   0.110713E+07   0.109841E+07   0.199728E+07   0.224516E+07   0.224801E+07   0.224727E+07  -0.591077E+00   0.224257E+07   0.224255E+07   0.698292E+01
   0.157129E-02   0.224250E+07   0.224224E+07   0.885378E+06   0.878565E+06   0.194326E+07   0.223907E+07   0.224246E+07   0.224075E+07  -0.589281E+00   0.223669E+07   0.223667E+07   0.763670E+01
   0.173654E-02   0.223594E+07   0.223562E+07   0.678145E+06   0.673999E+06   0.188165E+07   0.223187E+07   0.223589E+07   0.223316E+07  -0.587193E+00   0.222973E+07   0.222970E+07   0.833915E+01
   0.191918E-02   0.222822E+07   0.222783E+07   0.498555E+06   0.497547E+06   0.181369E+07   0.222346E+07   0.222816E+07   0.222440E+07  -0.584787E+00   0.222155E+07   0.222152E+07   0.909218E+01
   0.212102E-02   0.221917E+07   0.221870E+07   0.358263E+06   0.360273E+06   0.173766E+07   0.221363E+07   0.221909E+07   0.221431E+07  -0.582027E+00   0.221196E+07   0.221192E+07   0.989814E+01
   0.234409E-02   0.220863E+07   0.220806E+07   0.263728E+06   0.267801E+06   0.165521E+07   0.220226E+07   0.220854E+07   0.220277E+07  -0.578884E+00   0.220081E+07   0.220077E+07   0.107602E+02
   0.259062E-02   0.219645E+07   0.219576E+07   0.212390E+06   0.216741E+06   0.156819E+07   0.218922E+07   0.219634E+07   0.218962E+07  -0.575329E+00   0.218797E+07   0.218792E+07   0.116824E+02
   0.286307E-02   0.218248E+07   0.218163E+07   0.190904E+06   0.193462E+06   0.147856E+07   0.217436E+07   0.218234E+07   0.217472E+07  -0.571329E+00   0.217330E+07   0.217324E+07   0.126699E+02
   0.316418E-02   0.216654E+07   0.216551E+07   0.178381E+06   0.177891E+06   0.138859E+07   0.215756E+07   0.216638E+07   0.215790E+07  -0.566845E+00   0.215666E+07   0.215659E+07   0.137288E+02
   0.349696E-02   0.214850E+07   0.214725E+07   0.156038E+06   0.153235E+06   0.130052E+07   0.213869E+07   0.214830E+07   0.213898E+07  -0.561833E+00   0.213795E+07   0.213787E+07   0.148648E+02
   0.386474E-02   0.212820E+07   0.212668E+07   0.119457E+06   0.117037E+06   0.121591E+07   0.211762E+07   0.212796E+07   0.211784E+07  -0.556250E+00   0.211705E+07   0.211695E+07   0.160831E+02
   0.427120E-02   0.210550E+07   0.210365E+07   0.825767E+05   0.829557E+05   0.113508E+07   0.209421E+07   0.210521E+07   0.209436E+07  -0.550055E+00   0.209381E+07   0.209369E+07   0.173881E+02
   0.472041E-02   0.208025E+07   0.207802E+07   0.633165E+05   0.655769E+05   0.105714E+07   0.206830E+07   0.207991E+07   0.206842E+07  -0.543211E+00   0.206809E+07   0.206795E+07   0.187833E+02
   0.521686E-02   0.205233E+07   0.204962E+07   0.600701E+05   0.606006E+05   0.980533E+06   0.203976E+07   0.205191E+07   0.203987E+07  -0.535683E+00   0.203975E+07   0.203958E+07   0.202729E+02
   0.576552E-02   0.202159E+07   0.201832E+07   0.523380E+05   0.505680E+05   0.904189E+06   0.200841E+07   0.202108E+07   0.200851E+07  -0.527429E+00   0.200864E+07   0.200844E+07   0.218609E+02
   0.637188E-02   0.198789E+07   0.198394E+07   0.354093E+05   0.353248E+05   0.828482E+06   0.197413E+07   0.198727E+07   0.197420E+07  -0.518406E+00   0.197460E+07   0.197436E+07   0.235493E+02
   0.704202E-02   0.195108E+07   0.194632E+07   0.281623E+05   0.295496E+05   0.754783E+06   0.193677E+07   0.195034E+07   0.193683E+07  -0.508578E+00   0.193750E+07   0.193721E+07   0.253377E+02
   0.778264E-02   0.191101E+07   0.190528E+07   0.271198E+05   0.260072E+05   0.683672E+06   0.189620E+07   0.191012E+07   0.189626E+07  -0.497911E+00   0.189716E+07   0.189683E+07   0.272232E+02
   0.860115E-02   0.186753E+07   0.186065E+07   0.184736E+05   0.179862E+05   0.614140E+06   0.185226E+07   0.186646E+07   0.185229E+07  -0.486360E+00   0.185345E+07   0.185305E+07   0.291996E+02
   0.950573E-02   0.182050E+07   0.181225E+07   0.178046E+05   0.163124E+05   0.546174E+06   0.180477E+07   0.181921E+07   0.180481E+07  -0.473882E+00   0.180620E+07   0.180573E+07   0.312546E+02
   0.105055E-01   0.176976E+07   0.175991E+07   0.142215E+05   0.116948E+05   0.482891E+06   0.175364E+07   0.176822E+07   0.175367E+07  -0.460449E+00   0.175528E+07   0.175471E+07   0.333694E+02
   0.116103E-01   0.171518E+07   0.170345E+07   0.974612E+04   0.102687E+05   0.425613E+06   0.169874E+07   0.171335E+07   0.169876E+07  -0.446025E+00   0.170055E+07   0.169989E+07   0.355156E+02
   0.128314E-01   0.165663E+07   0.164274E+07   0.709100E+04   0.721131E+04   0.371039E+06   0.163991E+07   0.165447E+07   0.163992E+07  -0.430573E+00   0.164188E+07   0.164110E+07   0.376532E+02
   0.141809E-01   0.159401E+07   0.157763E+07   0.698434E+04   0.627681E+04   0.319975E+06   0.157703E+07   0.159146E+07   0.157705E+07  -0.414060E+00   0.157914E+07   0.157824E+07   0.397272E+02
   0.156723E-01   0.152724E+07   0.150804E+07   0.450832E+04   0.492366E+04   0.274386E+06   0.151006E+07   0.152424E+07   0.151007E+07  -0.396473E+00   0.151228E+07   0.151123E+07   0.416653E+02
   0.173206E-01   0.145630E+07   0.143396E+07   0.355431E+04   0.358768E+04   0.232903E+06   0.143898E+07   0.145281E+07   0.143898E+07  -0.377806E+00   0.144127E+07   0.144007E+07   0.433741E+02
   0.191422E-01   0.138129E+07   0.135553E+07   0.365009E+04   0.272000E+04   0.195568E+06   0.136386E+07   0.137727E+07   0.136387E+07  -0.358082E+00   0.136621E+07   0.136484E+07   0.447373E+02
   0.211554E-01   0.130243E+07   0.127307E+07   0.211630E+04   0.209936E+04   0.162810E+06   0.128498E+07   0.129785E+07   0.128498E+07  -0.337368E+00   0.128734E+07   0.128580E+07   0.456159E+02
   0.233803E-01   0.122020E+07   0.118717E+07   0.197870E+04   0.162275E+04   0.133850E+06   0.120278E+07   0.121505E+07   0.120279E+07  -0.315787E+00   0.120514E+07   0.120343E+07   0.458505E+02
   0.258393E-01   0.113534E+07   0.109879E+07   0.149623E+04   0.130097E+04   0.109040E+06   0.111806E+07   0.112964E+07   0.111806E+07  -0.293542E+00   0.112038E+07   0.111851E+07   0.452705E+02
   0.285568E-01   0.104896E+07   0.100935E+07   0.117132E+04   0.101938E+04   0.876847E+05   0.103195E+07   0.104278E+07   0.103195E+07  -0.270933E+00   0.103421E+07   0.103221E+07   0.437098E+02
   0.315601E-01   0.962611E+06   0.920744E+06   0.848004E+03   0.697017E+03   0.698327E+05   0.946023E+06   0.956076E+06   0.946025E+06  -0.248373E+00   0.948190E+06   0.946116E+06   0.410341E+02
   0.348794E-01   0.878221E+06   0.835339E+06   0.610433E+03   0.565117E+03   0.551195E+05   0.862267E+06   0.871528E+06   0.862268E+06  -0.226383E+00   0.864319E+06   0.862242E+06   0.371792E+02
   0.385477E-01   0.798029E+06   0.755782E+06   0.406614E+03   0.423487E+03   0.431625E+05   0.782947E+06   0.791435E+06   0.782948E+06  -0.205557E+00   0.784866E+06   0.782878E+06   0.322001E+02
   0.426017E-01   0.724272E+06   0.684606E+06   0.249481E+03   0.311887E+03   0.336504E+05   0.710317E+06   0.718081E+06   0.710318E+06  -0.186489E+00   0.712089E+06   0.710293E+06   0.263218E+02
   0.470822E-01   0.658706E+06   0.623591E+06   0.198969E+03   0.235975E+03   0.262123E+05   0.646113E+06   0.653225E+06   0.646113E+06  -0.169632E+00   0.647730E+06   0.646224E+06   0.199761E+02
   0.520339E-01   0.601971E+06   0.572969E+06   0.138285E+03   0.160905E+03   0.204907E+05   0.590900E+06   0.597444E+06   0.590900E+06  -0.155136E+00   0.592364E+06   0.591214E+06   0.137958E+02
   0.575064E-01   0.552988E+06   0.530706E+06   0.133071E+03   0.132661E+03   0.160447E+05   0.543459E+06   0.549510E+06   0.543459E+06  -0.142681E+00   0.544780E+06   0.543995E+06   0.853153E+01
   0.635544E-01   0.508769E+06   0.492406E+06   0.873425E+02   0.100441E+03   0.125483E+05   0.500615E+06   0.506215E+06   0.500615E+06  -0.131432E+00   0.501810E+06   0.501315E+06   0.486856E+01
   0.702384E-01   0.465128E+06   0.452425E+06   0.625513E+02   0.724722E+02   0.971552E+04   0.458002E+06   0.463145E+06   0.458002E+06  -0.120244E+00   0.459090E+06   0.458736E+06   0.315546E+01
   0.776255E-01   0.418593E+06   0.406530E+06   0.525345E+02   0.534061E+02   0.738751E+04   0.412067E+06   0.416710E+06   0.412068E+06  -0.108185E+00   0.413066E+06   0.412675E+06   0.314949E+01
   0.857894E-01   0.368979E+06   0.355237E+06   0.284991E+02   0.377610E+02   0.547871E+04   0.362735E+06   0.366834E+06   0.362735E+06  -0.952329E-01   0.363652E+06   0.363107E+06   0.396426E+01
   0.948120E-01   0.320754E+06   0.305277E+06   0.242607E+02   0.280694E+02   0.399724E+04   0.314772E+06   0.318338E+06   0.314772E+06  -0.826406E-01   0.315603E+06   0.314932E+06   0.441717E+01
   0.104783E+00   0.280742E+06   0.265991E+06   0.225636E+02   0.201153E+02   0.293168E+04   0.275314E+06   0.278439E+06   0.275314E+06  -0.722812E-01   0.276051E+06   0.275421E+06   0.375416E+01
   0.115804E+00   0.251934E+06   0.240795E+06   0.646215E+01   0.142081E+02   0.220394E+04   0.247382E+06   0.250195E+06   0.247382E+06  -0.649478E-01   0.248024E+06   0.247602E+06   0.227761E+01
   0.127983E+00   0.228837E+06   0.221467E+06   0.732653E+01   0.109845E+02   0.167582E+04   0.225123E+06   0.227687E+06   0.225123E+06  -0.591040E-01   0.225686E+06   0.225457E+06   0.111414E+01
   0.141443E+00   0.202573E+06   0.196017E+06   0.901430E+01   0.736782E+01   0.123683E+04   0.199278E+06   0.201550E+06   0.199278E+06  -0.523185E-01   0.199780E+06   0.199559E+06   0.977705E+00
   0.156318E+00   0.173246E+06   0.165515E+06   0.501374E+01   0.546634E+01   0.878852E+03   0.170098E+06   0.172039E+06   0.170098E+06  -0.446576E-01   0.170547E+06   0.170231E+06   0.126241E+01
   0.172759E+00   0.150316E+06   0.143264E+06   0.542065E+01   0.380346E+01   0.633619E+03   0.147529E+06   0.149215E+06   0.147529E+06  -0.387325E-01   0.147921E+06   0.147639E+06   0.101918E+01
   0.190928E+00   0.134806E+06   0.130030E+06   0.394921E+01   0.261703E+01   0.472232E+03   0.132545E+06   0.134060E+06   0.132545E+06  -0.347984E-01   0.132883E+06   0.132722E+06   0.528316E+00
   0.211008E+00   0.117366E+06   0.112951E+06   0.225348E+01   0.197428E+01   0.340468E+03   0.115357E+06   0.116677E+06   0.115357E+06  -0.302860E-01   0.115656E+06   0.115493E+06   0.482094E+00
   0.233200E+00   0.100256E+06   0.957845E+05   0.129913E+01   0.147608E+01   0.240393E+03   0.984313E+05   0.995578E+05   0.984313E+05  -0.258422E-01   0.986920E+05   0.985158E+05   0.471784E+00
   0.257726E+00   0.885067E+05   0.852197E+05   0.100696E+01   0.103955E+01   0.175689E+03   0.869975E+05   0.879936E+05   0.869975E+05  -0.228404E-01   0.872221E+05   0.871059E+05   0.281532E+00
   0.284831E+00   0.761160E+05   0.730027E+05   0.689630E+00   0.753999E+00   0.124646E+03   0.747736E+05   0.756300E+05   0.747736E+05  -0.196311E-01   0.749696E+05   0.748510E+05   0.260137E+00
   0.314787E+00   0.658801E+05   0.632612E+05   0.397100E+00   0.464588E+00   0.889615E+02   0.647297E+05   0.654713E+05   0.647297E+05  -0.169942E-01   0.648986E+05   0.648021E+05   0.191417E+00
   0.347893E+00   0.568800E+05   0.546044E+05   0.398976E+00   0.326881E+00   0.632999E+02   0.558844E+05   0.565248E+05   0.558844E+05  -0.146719E-01   0.560306E+05   0.559454E+05   0.152931E+00
   0.384481E+00   0.490091E+05   0.470705E+05   0.287677E+00   0.265603E+00   0.449078E+02   0.481546E+05   0.487065E+05   0.481546E+05  -0.126425E-01   0.482803E+05   0.482088E+05   0.116125E+00
   0.424918E+00   0.420836E+05   0.403882E+05   0.190234E+00   0.166970E+00   0.317081E+02   0.413450E+05   0.418190E+05   0.413450E+05  -0.108547E-01   0.414533E+05   0.413899E+05   0.931730E-01
   0.469607E+00   0.361836E+05   0.347499E+05   0.133951E+00   0.121748E+00   0.224162E+02   0.355522E+05   0.359598E+05   0.355522E+05  -0.933389E-02   0.356451E+05   0.355921E+05   0.705941E-01
   0.518996E+00   0.310000E+05   0.297668E+05   0.927321E-01   0.919093E-01   0.157776E+02   0.304583E+05   0.308075E+05   0.304583E+05  -0.799652E-02   0.305379E+05   0.304922E+05   0.549879E-01
   0.573579E+00   0.265273E+05   0.254697E+05   0.687057E-01   0.537554E-01   0.110872E+02   0.260633E+05   0.263622E+05   0.260633E+05  -0.684268E-02   0.261315E+05   0.260923E+05   0.427277E-01
   0.633902E+00   0.226735E+05   0.217702E+05   0.457855E-01   0.405582E-01   0.777923E+01   0.222770E+05   0.225325E+05   0.222770E+05  -0.584861E-02   0.223353E+05   0.223018E+05   0.330101E-01
   0.700571E+00   0.193532E+05   0.185826E+05   0.313580E-01   0.328237E-01   0.544848E+01   0.190148E+05   0.192329E+05   0.190148E+05  -0.499215E-02   0.190646E+05   0.190360E+05   0.254675E-01
   0.774251E+00   0.164978E+05   0.158411E+05   0.218065E-01   0.177633E-01   0.380816E+01   0.162093E+05   0.163953E+05   0.162093E+05  -0.425560E-02   0.162518E+05   0.162274E+05   0.196313E-01
   0.855679E+00   0.140460E+05   0.134870E+05   0.150896E-01   0.160085E-01   0.265972E+01   0.138005E+05   0.139588E+05   0.138005E+05  -0.362318E-02   0.138366E+05   0.138159E+05   0.151168E-01
   0.945672E+00   0.119446E+05   0.114693E+05   0.105200E-01   0.848719E-02   0.185447E+01   0.117358E+05   0.118704E+05   0.117358E+05  -0.308111E-02   0.117665E+05   0.117489E+05   0.116286E-01
   0.104513E+01   0.101463E+05   0.974262E+04   0.732170E-02   0.566309E-02   0.129009E+01   0.996892E+04   0.100833E+05   0.996892E+04  -0.261725E-02   0.999502E+04   0.998007E+04   0.893601E-02
   0.115505E+01   0.860951E+04   0.826702E+04   0.508561E-02   0.416070E-02   0.897253E+00   0.845901E+04   0.855605E+04   0.845901E+04  -0.222083E-02   0.848116E+04   0.846847E+04   0.685994E-02
   0.127652E+01   0.729815E+04   0.700786E+04   0.352977E-02   0.283234E-02   0.623241E+00   0.717058E+04   0.725284E+04   0.717058E+04  -0.188257E-02   0.718936E+04   0.717860E+04   0.526125E-02
   0.141078E+01   0.618052E+04   0.593470E+04   0.244727E-02   0.219103E-02   0.432337E+00   0.607249E+04   0.614215E+04   0.607249E+04  -0.159427E-02   0.608839E+04   0.607928E+04   0.403149E-02
   0.155915E+01   0.522922E+04   0.502125E+04   0.169524E-02   0.189029E-02   0.299428E+00   0.513781E+04   0.519676E+04   0.513781E+04  -0.134888E-02   0.515127E+04   0.514356E+04   0.308657E-02
   0.172313E+01   0.442043E+04   0.424464E+04   0.117326E-02   0.103217E-02   0.207559E+00   0.434316E+04   0.439299E+04   0.434316E+04  -0.114026E-02   0.435453E+04   0.434802E+04   0.236125E-02
   0.190435E+01   0.373354E+04   0.358508E+04   0.811322E-03   0.861715E-03   0.143433E+00   0.366828E+04   0.371037E+04   0.366828E+04  -0.963073E-03   0.367789E+04   0.367239E+04   0.180501E-02
   0.210463E+01   0.315086E+04   0.302557E+04   0.560591E-03   0.452131E-03   0.992419E-01   0.309578E+04   0.313130E+04   0.309578E+04  -0.812768E-03   0.310389E+04   0.309924E+04   0.137886E-02
   0.232598E+01   0.265705E+04   0.255140E+04   0.387041E-03   0.309496E-03   0.684577E-01   0.261061E+04   0.264056E+04   0.261061E+04  -0.685390E-03   0.261745E+04   0.261353E+04   0.105265E-02
