#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.213201E-04   0.239693E+06   0.239693E+06   0.319585E+06   0.319585E+06   0.282041E+06   0.240407E+06   0.239693E+06   0.245903E+06  -0.604551E+00   0.238586E+06   0.238586E+06   0.775976E+00
   0.235624E-04   0.239693E+06   0.239693E+06   0.319584E+06   0.319583E+06   0.282040E+06   0.240407E+06   0.239693E+06   0.245903E+06  -0.604550E+00   0.238586E+06   0.238586E+06   0.857586E+00
   0.260404E-04   0.239693E+06   0.239693E+06   0.319582E+06   0.319581E+06   0.282039E+06   0.240407E+06   0.239693E+06   0.245903E+06  -0.604550E+00   0.238586E+06   0.238586E+06   0.947779E+00
   0.287791E-04   0.239693E+06   0.239693E+06   0.319580E+06   0.319579E+06   0.282037E+06   0.240407E+06   0.239693E+06   0.245902E+06  -0.604550E+00   0.238586E+06   0.238586E+06   0.104746E+01
   0.318059E-04   0.239693E+06   0.239693E+06   0.319578E+06   0.319576E+06   0.282035E+06   0.240407E+06   0.239693E+06   0.245902E+06  -0.604549E+00   0.238585E+06   0.238585E+06   0.115762E+01
   0.351509E-04   0.239693E+06   0.239693E+06   0.319575E+06   0.319573E+06   0.282033E+06   0.240407E+06   0.239693E+06   0.245902E+06  -0.604549E+00   0.238585E+06   0.238585E+06   0.127937E+01
   0.388478E-04   0.239692E+06   0.239692E+06   0.319572E+06   0.319569E+06   0.282030E+06   0.240407E+06   0.239692E+06   0.245902E+06  -0.604548E+00   0.238585E+06   0.238585E+06   0.141392E+01
   0.429334E-04   0.239692E+06   0.239692E+06   0.319567E+06   0.319564E+06   0.282026E+06   0.240406E+06   0.239692E+06   0.245901E+06  -0.604547E+00   0.238585E+06   0.238585E+06   0.156262E+01
   0.474488E-04   0.239692E+06   0.239692E+06   0.319562E+06   0.319559E+06   0.282022E+06   0.240406E+06   0.239692E+06   0.245901E+06  -0.604546E+00   0.238585E+06   0.238585E+06   0.172696E+01
   0.524390E-04   0.239692E+06   0.239692E+06   0.319555E+06   0.319551E+06   0.282017E+06   0.240406E+06   0.239692E+06   0.245901E+06  -0.604545E+00   0.238584E+06   0.238584E+06   0.190858E+01
   0.579541E-04   0.239691E+06   0.239691E+06   0.319548E+06   0.319543E+06   0.282010E+06   0.240405E+06   0.239691E+06   0.245900E+06  -0.604543E+00   0.238584E+06   0.238584E+06   0.210930E+01
   0.640491E-04   0.239691E+06   0.239691E+06   0.319538E+06   0.319532E+06   0.282002E+06   0.240405E+06   0.239691E+06   0.245899E+06  -0.604542E+00   0.238584E+06   0.238584E+06   0.233113E+01
   0.707853E-04   0.239690E+06   0.239690E+06   0.319526E+06   0.319519E+06   0.281993E+06   0.240404E+06   0.239690E+06   0.245898E+06  -0.604539E+00   0.238583E+06   0.238583E+06   0.257629E+01
   0.782298E-04   0.239690E+06   0.239689E+06   0.319512E+06   0.319503E+06   0.281981E+06   0.240403E+06   0.239690E+06   0.245897E+06  -0.604537E+00   0.238582E+06   0.238582E+06   0.284723E+01
   0.864573E-04   0.239689E+06   0.239689E+06   0.319494E+06   0.319483E+06   0.281966E+06   0.240402E+06   0.239689E+06   0.245896E+06  -0.604533E+00   0.238582E+06   0.238582E+06   0.314667E+01
   0.955501E-04   0.239688E+06   0.239688E+06   0.319473E+06   0.319460E+06   0.281949E+06   0.240401E+06   0.239688E+06   0.245894E+06  -0.604529E+00   0.238581E+06   0.238581E+06   0.347759E+01
   0.105599E-03   0.239687E+06   0.239686E+06   0.319446E+06   0.319430E+06   0.281928E+06   0.240400E+06   0.239687E+06   0.245892E+06  -0.604524E+00   0.238580E+06   0.238579E+06   0.384330E+01
   0.116705E-03   0.239686E+06   0.239685E+06   0.319414E+06   0.319395E+06   0.281901E+06   0.240398E+06   0.239686E+06   0.245890E+06  -0.604518E+00   0.238578E+06   0.238578E+06   0.424747E+01
   0.128979E-03   0.239684E+06   0.239683E+06   0.319375E+06   0.319351E+06   0.281869E+06   0.240396E+06   0.239684E+06   0.245887E+06  -0.604510E+00   0.238576E+06   0.238576E+06   0.469414E+01
   0.142544E-03   0.239682E+06   0.239680E+06   0.319328E+06   0.319298E+06   0.281830E+06   0.240393E+06   0.239682E+06   0.245884E+06  -0.604501E+00   0.238574E+06   0.238574E+06   0.518776E+01
   0.157535E-03   0.239679E+06   0.239678E+06   0.319269E+06   0.319234E+06   0.281783E+06   0.240389E+06   0.239679E+06   0.245879E+06  -0.604490E+00   0.238572E+06   0.238571E+06   0.573328E+01
   0.174104E-03   0.239676E+06   0.239674E+06   0.319198E+06   0.319154E+06   0.281724E+06   0.240385E+06   0.239676E+06   0.245874E+06  -0.604476E+00   0.238569E+06   0.238568E+06   0.633614E+01
   0.192414E-03   0.239673E+06   0.239670E+06   0.319111E+06   0.319058E+06   0.281653E+06   0.240380E+06   0.239672E+06   0.245868E+06  -0.604460E+00   0.238565E+06   0.238564E+06   0.700236E+01
   0.212651E-03   0.239668E+06   0.239665E+06   0.319005E+06   0.318940E+06   0.281567E+06   0.240374E+06   0.239668E+06   0.245860E+06  -0.604439E+00   0.238560E+06   0.238559E+06   0.773860E+01
   0.235015E-03   0.239663E+06   0.239658E+06   0.318875E+06   0.318796E+06   0.281461E+06   0.240367E+06   0.239662E+06   0.245850E+06  -0.604415E+00   0.238554E+06   0.238553E+06   0.855220E+01
   0.259732E-03   0.239656E+06   0.239651E+06   0.318717E+06   0.318620E+06   0.281331E+06   0.240358E+06   0.239655E+06   0.245838E+06  -0.604384E+00   0.238547E+06   0.238546E+06   0.945126E+01
   0.287048E-03   0.239647E+06   0.239641E+06   0.318523E+06   0.318406E+06   0.281173E+06   0.240347E+06   0.239646E+06   0.245824E+06  -0.604347E+00   0.238539E+06   0.238537E+06   0.104447E+02
   0.317237E-03   0.239637E+06   0.239629E+06   0.318287E+06   0.318144E+06   0.280980E+06   0.240334E+06   0.239636E+06   0.245806E+06  -0.604302E+00   0.238528E+06   0.238526E+06   0.115425E+02
   0.350602E-03   0.239625E+06   0.239615E+06   0.317999E+06   0.317824E+06   0.280745E+06   0.240317E+06   0.239623E+06   0.245785E+06  -0.604247E+00   0.238515E+06   0.238513E+06   0.127556E+02
   0.387475E-03   0.239610E+06   0.239598E+06   0.317648E+06   0.317434E+06   0.280458E+06   0.240297E+06   0.239608E+06   0.245759E+06  -0.604179E+00   0.238500E+06   0.238497E+06   0.140958E+02
   0.428226E-03   0.239591E+06   0.239577E+06   0.317219E+06   0.316958E+06   0.280108E+06   0.240273E+06   0.239589E+06   0.245727E+06  -0.604097E+00   0.238480E+06   0.238477E+06   0.155766E+02
   0.473263E-03   0.239569E+06   0.239551E+06   0.316696E+06   0.316378E+06   0.279680E+06   0.240243E+06   0.239566E+06   0.245688E+06  -0.603996E+00   0.238457E+06   0.238453E+06   0.172125E+02
   0.523036E-03   0.239541E+06   0.239520E+06   0.316058E+06   0.315670E+06   0.279159E+06   0.240206E+06   0.239538E+06   0.245641E+06  -0.603874E+00   0.238429E+06   0.238423E+06   0.190197E+02
   0.578045E-03   0.239507E+06   0.239482E+06   0.315281E+06   0.314808E+06   0.278524E+06   0.240162E+06   0.239503E+06   0.245583E+06  -0.603724E+00   0.238394E+06   0.238387E+06   0.210159E+02
   0.638838E-03   0.239466E+06   0.239435E+06   0.314333E+06   0.313758E+06   0.277750E+06   0.240107E+06   0.239461E+06   0.245512E+06  -0.603541E+00   0.238351E+06   0.238344E+06   0.232206E+02
   0.706025E-03   0.239416E+06   0.239378E+06   0.313179E+06   0.312479E+06   0.276807E+06   0.240041E+06   0.239410E+06   0.245426E+06  -0.603318E+00   0.238300E+06   0.238290E+06   0.256552E+02
   0.780278E-03   0.239355E+06   0.239308E+06   0.311775E+06   0.310924E+06   0.275660E+06   0.239960E+06   0.239348E+06   0.245321E+06  -0.603047E+00   0.238236E+06   0.238225E+06   0.283432E+02
   0.862341E-03   0.239280E+06   0.239223E+06   0.310067E+06   0.309034E+06   0.274265E+06   0.239862E+06   0.239271E+06   0.245193E+06  -0.602716E+00   0.238159E+06   0.238145E+06   0.313104E+02
   0.953034E-03   0.239189E+06   0.239119E+06   0.307992E+06   0.306740E+06   0.272570E+06   0.239742E+06   0.239178E+06   0.245038E+06  -0.602313E+00   0.238065E+06   0.238048E+06   0.345848E+02
   0.105327E-02   0.239078E+06   0.238993E+06   0.305474E+06   0.303958E+06   0.270514E+06   0.239596E+06   0.239065E+06   0.244848E+06  -0.601822E+00   0.237950E+06   0.237929E+06   0.381973E+02
   0.116404E-02   0.238943E+06   0.238839E+06   0.302422E+06   0.300592E+06   0.268023E+06   0.239418E+06   0.238927E+06   0.244618E+06  -0.601225E+00   0.237810E+06   0.237784E+06   0.421811E+02
   0.128646E-02   0.238778E+06   0.238651E+06   0.298731E+06   0.296526E+06   0.265010E+06   0.239201E+06   0.238759E+06   0.244338E+06  -0.600500E+00   0.237640E+06   0.237608E+06   0.465723E+02
   0.142176E-02   0.238578E+06   0.238422E+06   0.294276E+06   0.291628E+06   0.261374E+06   0.238939E+06   0.238554E+06   0.243999E+06  -0.599619E+00   0.237432E+06   0.237393E+06   0.514098E+02
   0.157129E-02   0.238334E+06   0.238144E+06   0.288912E+06   0.285744E+06   0.256998E+06   0.238620E+06   0.238304E+06   0.243587E+06  -0.598551E+00   0.237179E+06   0.237132E+06   0.567353E+02
   0.173654E-02   0.238037E+06   0.237805E+06   0.282476E+06   0.278704E+06   0.251749E+06   0.238233E+06   0.238001E+06   0.243090E+06  -0.597259E+00   0.236871E+06   0.236814E+06   0.625931E+02
   0.191918E-02   0.237677E+06   0.237394E+06   0.274784E+06   0.270319E+06   0.245488E+06   0.237766E+06   0.237633E+06   0.242490E+06  -0.595700E+00   0.236500E+06   0.236430E+06   0.690298E+02
   0.212102E-02   0.237240E+06   0.236895E+06   0.265636E+06   0.260389E+06   0.238038E+06   0.237201E+06   0.237187E+06   0.241769E+06  -0.593819E+00   0.236047E+06   0.235962E+06   0.760942E+02
   0.234409E-02   0.236712E+06   0.236290E+06   0.254823E+06   0.248710E+06   0.229237E+06   0.236521E+06   0.236646E+06   0.240903E+06  -0.591558E+00   0.235497E+06   0.235394E+06   0.838358E+02
   0.259062E-02   0.236073E+06   0.235559E+06   0.242135E+06   0.235094E+06   0.218919E+06   0.235704E+06   0.235992E+06   0.239868E+06  -0.588851E+00   0.234833E+06   0.234707E+06   0.923049E+02
   0.286307E-02   0.235302E+06   0.234675E+06   0.227385E+06   0.219388E+06   0.206935E+06   0.234727E+06   0.235204E+06   0.238637E+06  -0.585624E+00   0.234030E+06   0.233877E+06   0.101550E+03
   0.316418E-02   0.234375E+06   0.233612E+06   0.210434E+06   0.201512E+06   0.193176E+06   0.233563E+06   0.234256E+06   0.237182E+06  -0.581795E+00   0.233063E+06   0.232877E+06   0.111618E+03
   0.349696E-02   0.233265E+06   0.232334E+06   0.191231E+06   0.181500E+06   0.177603E+06   0.232183E+06   0.233120E+06   0.235471E+06  -0.577280E+00   0.231901E+06   0.231675E+06   0.122550E+03
   0.386474E-02   0.231939E+06   0.230805E+06   0.169863E+06   0.159559E+06   0.160291E+06   0.230556E+06   0.231762E+06   0.233477E+06  -0.571995E+00   0.230510E+06   0.230237E+06   0.134380E+03
   0.427120E-02   0.230363E+06   0.228984E+06   0.146620E+06   0.136127E+06   0.141470E+06   0.228652E+06   0.230148E+06   0.231173E+06  -0.565862E+00   0.228853E+06   0.228523E+06   0.147131E+03
   0.472041E-02   0.228501E+06   0.226824E+06   0.122059E+06   0.111929E+06   0.121578E+06   0.226440E+06   0.228239E+06   0.228538E+06  -0.558817E+00   0.226889E+06   0.226489E+06   0.160814E+03
   0.521686E-02   0.226314E+06   0.224276E+06   0.970557E+05   0.879976E+05   0.101292E+06   0.223892E+06   0.225996E+06   0.225561E+06  -0.550817E+00   0.224574E+06   0.224092E+06   0.175426E+03
   0.576552E-02   0.223765E+06   0.221292E+06   0.728245E+05   0.656373E+05   0.815303E+05   0.220986E+06   0.223379E+06   0.222238E+06  -0.541851E+00   0.221866E+06   0.221287E+06   0.190947E+03
   0.637188E-02   0.220819E+06   0.217822E+06   0.508508E+05   0.462825E+05   0.633891E+05   0.217704E+06   0.220352E+06   0.218578E+06  -0.531946E+00   0.218726E+06   0.218031E+06   0.207337E+03
   0.704202E-02   0.217447E+06   0.213821E+06   0.327052E+05   0.312213E+05   0.479862E+05   0.214032E+06   0.216881E+06   0.214594E+06  -0.521164E+00   0.215120E+06   0.214288E+06   0.224545E+03
   0.778264E-02   0.213626E+06   0.209246E+06   0.196993E+05   0.211971E+05   0.361981E+05   0.209961E+06   0.212942E+06   0.210299E+06  -0.509594E+00   0.211026E+06   0.210033E+06   0.242504E+03
   0.860115E-02   0.209343E+06   0.204064E+06   0.124098E+05   0.159897E+05   0.283295E+05   0.205479E+06   0.208519E+06   0.205692E+06  -0.497320E+00   0.206432E+06   0.205251E+06   0.261135E+03
   0.950573E-02   0.204593E+06   0.198247E+06   0.102105E+05   0.142091E+05   0.238427E+05   0.200570E+06   0.203603E+06   0.200746E+06  -0.484386E+00   0.201344E+06   0.199943E+06   0.280339E+03
   0.105055E-01   0.199379E+06   0.191774E+06   0.111051E+05   0.136100E+05   0.213611E+05   0.195208E+06   0.198192E+06   0.195399E+06  -0.470756E+00   0.195779E+06   0.194121E+06   0.299981E+03
   0.116103E-01   0.193704E+06   0.184624E+06   0.122324E+05   0.120933E+05   0.191555E+05   0.189366E+06   0.192286E+06   0.189576E+06  -0.456298E+00   0.189757E+06   0.187804E+06   0.319857E+03
   0.128314E-01   0.187570E+06   0.176775E+06   0.111987E+05   0.901352E+04   0.160678E+05   0.183020E+06   0.185885E+06   0.183213E+06  -0.440821E+00   0.183296E+06   0.181003E+06   0.339646E+03
   0.141809E-01   0.180975E+06   0.168206E+06   0.768511E+04   0.567742E+04   0.123049E+05   0.176170E+06   0.178982E+06   0.176302E+06  -0.424159E+00   0.176397E+06   0.173720E+06   0.358860E+03
   0.156723E-01   0.173913E+06   0.158902E+06   0.386908E+04   0.395465E+04   0.917635E+04   0.168831E+06   0.171570E+06   0.168897E+06  -0.406269E+00   0.169047E+06   0.165940E+06   0.376814E+03
   0.173206E-01   0.166384E+06   0.148869E+06   0.236940E+04   0.386222E+04   0.754240E+04   0.161016E+06   0.163650E+06   0.161057E+06  -0.387232E+00   0.161230E+06   0.157652E+06   0.392630E+03
   0.191422E-01   0.158398E+06   0.138144E+06   0.303953E+04   0.344529E+04   0.661068E+04   0.152729E+06   0.155237E+06   0.152782E+06  -0.367151E+00   0.152949E+06   0.148869E+06   0.405254E+03
   0.211554E-01   0.149981E+06   0.126815E+06   0.305111E+04   0.209674E+04   0.519633E+04   0.143983E+06   0.146365E+06   0.144036E+06  -0.346066E+00   0.144239E+06   0.139638E+06   0.413451E+03
   0.233803E-01   0.141173E+06   0.115028E+06   0.156021E+04   0.151957E+04   0.377339E+04   0.134843E+06   0.137092E+06   0.134870E+06  -0.324035E+00   0.135156E+06   0.130043E+06   0.415783E+03
   0.258393E-01   0.132040E+06   0.103010E+06   0.101189E+04   0.152643E+04   0.311404E+04   0.125410E+06   0.127509E+06   0.125427E+06  -0.301288E+00   0.125779E+06   0.120197E+06   0.410679E+03
   0.285568E-01   0.122679E+06   0.910864E+05   0.133931E+04   0.869490E+03   0.244558E+04   0.115802E+06   0.117747E+06   0.115825E+06  -0.278172E+00   0.116225E+06   0.110267E+06   0.396633E+03
   0.315601E-01   0.113227E+06   0.796841E+05   0.841926E+03   0.773683E+03   0.178478E+04   0.106199E+06   0.107991E+06   0.106214E+06  -0.255084E+00   0.106668E+06   0.100485E+06   0.372435E+03
   0.348794E-01   0.103861E+06   0.693146E+05   0.101140E+04   0.535136E+03   0.143227E+04   0.968314E+05   0.984684E+05   0.968488E+05  -0.232561E+00   0.973184E+05   0.911261E+05   0.337496E+03
   0.385477E-01   0.947892E+05   0.605212E+05   0.655403E+03   0.426685E+03   0.104109E+04   0.879490E+05   0.894403E+05   0.879603E+05  -0.211204E+00   0.884205E+05   0.824930E+05   0.292320E+03
   0.426017E-01   0.862322E+05   0.537740E+05   0.186346E+03   0.265130E+03   0.809083E+03   0.798102E+05   0.811658E+05   0.798134E+05  -0.191623E+00   0.802210E+05   0.748661E+05   0.238956E+03
   0.470822E-01   0.783820E+05   0.493131E+05   0.279902E+03   0.263093E+03   0.610843E+03   0.726092E+05   0.738447E+05   0.726140E+05  -0.174330E+00   0.729182E+05   0.684274E+05   0.181325E+03
   0.520339E-01   0.713509E+05   0.469624E+05   0.189084E+03   0.164603E+03   0.459134E+03   0.664124E+05   0.675441E+05   0.664156E+05  -0.159439E+00   0.665911E+05   0.631646E+05   0.125187E+03
   0.575064E-01   0.651130E+05   0.459839E+05   0.166769E+03   0.106292E+03   0.346491E+03   0.610849E+05   0.621272E+05   0.610878E+05  -0.146642E+00   0.611287E+05   0.587883E+05   0.773675E+02
   0.635544E-01   0.594774E+05   0.451019E+05   0.121338E+02   0.852766E+02   0.269997E+03   0.562726E+05   0.572336E+05   0.562728E+05  -0.135081E+00   0.562117E+05   0.547374E+05   0.440991E+02
   0.702384E-01   0.541270E+05   0.428474E+05   0.724743E+01   0.665650E+02   0.208351E+03   0.514864E+05   0.523663E+05   0.514865E+05  -0.123588E+00   0.513848E+05   0.503298E+05   0.285528E+02
   0.776255E-01   0.487583E+05   0.382651E+05   0.138118E+03   0.464714E+02   0.152478E+03   0.463280E+05   0.471204E+05   0.463304E+05  -0.111210E+00   0.462639E+05   0.450992E+05   0.285231E+02
   0.857894E-01   0.432901E+05   0.317336E+05   0.488893E+01   0.320010E+02   0.107398E+03   0.407882E+05   0.414863E+05   0.407883E+05  -0.979047E-01   0.408139E+05   0.391914E+05   0.359529E+02
   0.948120E-01   0.380020E+05   0.252175E+05   0.322091E+02   0.295719E+02   0.729369E+02   0.354003E+05   0.360065E+05   0.354009E+05  -0.849730E-01   0.355052E+05   0.335058E+05   0.400891E+02
   0.104783E+00   0.334028E+05   0.211809E+05   0.375970E+02   0.183337E+02   0.566078E+02   0.309647E+05   0.314951E+05   0.309654E+05  -0.743258E-01   0.310750E+05   0.291967E+05   0.340758E+02
   0.115804E+00   0.297723E+05   0.203284E+05  -0.737879E+01   0.157170E+02   0.403156E+02   0.278215E+05   0.282982E+05   0.278214E+05  -0.667781E-01   0.278603E+05   0.266016E+05   0.206623E+02
   0.127983E+00   0.267579E+05   0.203035E+05  -0.422365E+01   0.900171E+01   0.312674E+02   0.253165E+05   0.257504E+05   0.253164E+05  -0.607651E-01   0.252853E+05   0.246058E+05   0.100926E+02
   0.141443E+00   0.236804E+05   0.180124E+05   0.103113E+01   0.621206E+01   0.225171E+02   0.224115E+05   0.227957E+05   0.224115E+05  -0.537922E-01   0.223903E+05   0.217312E+05   0.885941E+01
   0.156318E+00   0.204696E+05   0.140063E+05   0.554276E+01   0.470078E+01   0.158203E+02   0.191327E+05   0.194607E+05   0.191328E+05  -0.459224E-01   0.191674E+05   0.182256E+05   0.114544E+02
   0.172759E+00   0.178030E+05   0.118829E+05   0.456321E+01   0.448775E+01   0.106492E+02   0.165944E+05   0.168789E+05   0.165945E+05  -0.398299E-01   0.166284E+05   0.157880E+05   0.924792E+01
   0.190928E+00   0.158074E+05   0.116799E+05   0.708110E+01   0.232779E+01   0.863679E+01   0.149075E+05   0.151631E+05   0.149076E+05  -0.357809E-01   0.148994E+05   0.144185E+05   0.478862E+01
   0.211008E+00   0.137849E+05   0.100231E+05   0.221840E+01   0.151235E+01   0.570007E+01   0.129752E+05   0.131978E+05   0.129752E+05  -0.311429E-01   0.129768E+05   0.124916E+05   0.437145E+01
   0.233200E+00   0.118496E+05   0.808539E+04   0.112497E+01   0.122089E+01   0.415080E+01   0.110721E+05   0.112620E+05   0.110721E+05  -0.265751E-01   0.110892E+05   0.105642E+05   0.428030E+01
   0.257726E+00   0.103935E+05   0.757268E+04  -0.561468E+00   0.105215E+01   0.294275E+01   0.978531E+04   0.995318E+04   0.978530E+04  -0.234864E-01   0.978389E+04   0.943786E+04   0.255240E+01
   0.284831E+00   0.896683E+04   0.632963E+04   0.108851E+01   0.845506E+00   0.228286E+01   0.841090E+04   0.855519E+04   0.841092E+04  -0.201876E-01   0.841728E+04   0.806376E+04   0.235945E+01
   0.314787E+00   0.775426E+04   0.552253E+04   0.417973E+00   0.396024E+00   0.153467E+01   0.728100E+04   0.740591E+04   0.728100E+04  -0.174756E-01   0.728402E+04   0.699657E+04   0.173588E+01
   0.347893E+00   0.669586E+04   0.476206E+04   0.647046E+00   0.418613E+00   0.112616E+01   0.628616E+04   0.639402E+04   0.628618E+04  -0.150878E-01   0.628943E+04   0.603562E+04   0.138692E+01
   0.384481E+00   0.576739E+04   0.411570E+04  -0.707409E-01   0.195385E+00   0.772147E+00   0.541665E+04   0.550958E+04   0.541664E+04  -0.130008E-01   0.541868E+04   0.520570E+04   0.105304E+01
   0.424918E+00   0.495548E+04   0.351442E+04   0.200490E+00   0.200026E+00   0.555524E+00   0.465075E+04   0.473054E+04   0.465075E+04  -0.111625E-01   0.465329E+04   0.446442E+04   0.844960E+00
   0.469607E+00   0.425828E+04   0.303758E+04   0.115861E+00   0.846629E-01   0.361892E+00   0.399912E+04   0.406774E+04   0.399913E+04  -0.959852E-02   0.400069E+04   0.384256E+04   0.640138E+00
   0.518996E+00   0.364880E+04   0.259897E+04   0.127297E+00   0.677823E-01   0.270806E+00   0.342614E+04   0.348493E+04   0.342614E+04  -0.822327E-02   0.342757E+04   0.329144E+04   0.498614E+00
   0.573579E+00   0.312259E+04   0.222245E+04   0.711728E-01   0.361597E-01   0.184883E+00   0.293178E+04   0.298209E+04   0.293179E+04  -0.703673E-02   0.293305E+04   0.281616E+04   0.387431E+00
   0.633902E+00   0.266890E+04   0.189998E+04   0.523161E-01   0.525618E-01   0.140684E+00   0.250588E+04   0.254888E+04   0.250588E+04  -0.601449E-02   0.250694E+04   0.240713E+04   0.299301E+00
   0.700571E+00   0.227802E+04   0.162204E+04   0.345656E-01   0.238396E-01   0.854838E-01   0.213892E+04   0.217563E+04   0.213893E+04  -0.513375E-02   0.213981E+04   0.205472E+04   0.230899E+00
   0.774251E+00   0.194190E+04   0.138286E+04   0.234977E-01   0.192479E-01   0.622913E-01   0.182335E+04   0.185464E+04   0.182335E+04  -0.437632E-02   0.182409E+04   0.175161E+04   0.177973E+00
   0.855679E+00   0.165330E+04   0.117742E+04   0.163008E-01   0.199227E-01   0.428520E-01   0.155238E+04   0.157902E+04   0.155238E+04  -0.372596E-02   0.155301E+04   0.149133E+04   0.137033E+00
   0.945672E+00   0.140594E+04   0.100131E+04   0.112462E-01   0.119069E-01   0.321471E-01   0.132013E+04   0.134278E+04   0.132013E+04  -0.316852E-02   0.132065E+04   0.126822E+04   0.105402E+00
   0.104513E+01   0.119427E+04   0.850587E+03   0.784117E-02   0.957791E-02   0.220787E-01   0.112139E+04   0.114063E+04   0.112139E+04  -0.269150E-02   0.112183E+04   0.107730E+04   0.809857E-01
   0.115505E+01   0.101338E+04   0.721779E+03   0.544293E-02   0.606055E-02   0.128987E-01   0.951540E+03   0.967868E+03   0.951540E+03  -0.228384E-02   0.951909E+03   0.914141E+03   0.621608E-01
   0.127652E+01   0.859029E+03   0.611859E+03   0.377773E-02   0.266941E-02   0.871092E-02   0.806608E+03   0.820449E+03   0.806608E+03  -0.193598E-02   0.806918E+03   0.774911E+03   0.476652E-01
   0.141078E+01   0.727477E+03   0.518173E+03   0.261914E-02   0.406782E-03   0.722471E-02   0.683085E+03   0.694807E+03   0.683085E+03  -0.163951E-02   0.683346E+03   0.656247E+03   0.365155E-01
   0.155915E+01   0.615503E+03   0.438427E+03   0.181437E-02   0.163239E-02   0.541252E-02   0.577946E+03   0.587863E+03   0.577946E+03  -0.138716E-02   0.578165E+03   0.555242E+03   0.279488E-01
   0.172313E+01   0.520304E+03   0.370625E+03   0.125568E-02   0.633383E-03   0.377641E-02   0.488557E+03   0.496940E+03   0.488557E+03  -0.117261E-02   0.488740E+03   0.469367E+03   0.213735E-01
   0.190435E+01   0.439454E+03   0.313040E+03   0.868332E-03   0.474981E-03   0.233351E-02   0.412641E+03   0.419722E+03   0.412641E+03  -0.990401E-03   0.412795E+03   0.396435E+03   0.163316E-01
   0.210463E+01   0.370869E+03   0.264190E+03   0.599989E-03   0.876858E-03   0.175730E-02   0.348242E+03   0.354217E+03   0.348242E+03  -0.835832E-03   0.348371E+03   0.334566E+03   0.124693E-01
   0.232598E+01   0.312746E+03   0.222789E+03   0.414248E-03   0.220836E-03   0.134776E-02   0.293665E+03   0.298704E+03   0.293665E+03  -0.704840E-03   0.293773E+03   0.282134E+03   0.951330E-02
