#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.260404E-04   0.250351E+07   0.250351E+07   0.333682E+07   0.333680E+07   0.251544E+07   0.250365E+07   0.250351E+07   0.250942E+07  -0.600280E+00   0.249869E+07   0.249869E+07   0.124173E+00
   0.287791E-04   0.250351E+07   0.250351E+07   0.333655E+07   0.333653E+07   0.251541E+07   0.250365E+07   0.250351E+07   0.250942E+07  -0.600279E+00   0.249869E+07   0.249869E+07   0.137232E+00
   0.318059E-04   0.250351E+07   0.250351E+07   0.333622E+07   0.333620E+07   0.251538E+07   0.250364E+07   0.250351E+07   0.250941E+07  -0.600278E+00   0.249869E+07   0.249869E+07   0.151663E+00
   0.351509E-04   0.250350E+07   0.250350E+07   0.333582E+07   0.333579E+07   0.251534E+07   0.250364E+07   0.250350E+07   0.250941E+07  -0.600277E+00   0.249868E+07   0.249868E+07   0.167613E+00
   0.388478E-04   0.250350E+07   0.250350E+07   0.333533E+07   0.333529E+07   0.251529E+07   0.250363E+07   0.250350E+07   0.250940E+07  -0.600275E+00   0.249868E+07   0.249868E+07   0.185239E+00
   0.429334E-04   0.250349E+07   0.250349E+07   0.333473E+07   0.333469E+07   0.251523E+07   0.250363E+07   0.250349E+07   0.250939E+07  -0.600274E+00   0.249867E+07   0.249867E+07   0.204718E+00
   0.474488E-04   0.250349E+07   0.250349E+07   0.333400E+07   0.333395E+07   0.251516E+07   0.250362E+07   0.250349E+07   0.250938E+07  -0.600271E+00   0.249867E+07   0.249867E+07   0.226245E+00
   0.524390E-04   0.250348E+07   0.250348E+07   0.333310E+07   0.333305E+07   0.251507E+07   0.250361E+07   0.250348E+07   0.250937E+07  -0.600269E+00   0.249866E+07   0.249866E+07   0.250035E+00
   0.579541E-04   0.250347E+07   0.250347E+07   0.333201E+07   0.333194E+07   0.251496E+07   0.250360E+07   0.250347E+07   0.250936E+07  -0.600266E+00   0.249865E+07   0.249865E+07   0.276326E+00
   0.640491E-04   0.250346E+07   0.250346E+07   0.333068E+07   0.333060E+07   0.251483E+07   0.250359E+07   0.250346E+07   0.250935E+07  -0.600262E+00   0.249863E+07   0.249863E+07   0.305379E+00
   0.707853E-04   0.250344E+07   0.250344E+07   0.332906E+07   0.332895E+07   0.251467E+07   0.250357E+07   0.250344E+07   0.250933E+07  -0.600257E+00   0.249862E+07   0.249862E+07   0.337486E+00
   0.782298E-04   0.250342E+07   0.250342E+07   0.332707E+07   0.332694E+07   0.251447E+07   0.250355E+07   0.250342E+07   0.250930E+07  -0.600251E+00   0.249860E+07   0.249860E+07   0.372965E+00
   0.864573E-04   0.250340E+07   0.250340E+07   0.332465E+07   0.332449E+07   0.251423E+07   0.250352E+07   0.250340E+07   0.250927E+07  -0.600244E+00   0.249858E+07   0.249858E+07   0.412170E+00
   0.955501E-04   0.250338E+07   0.250337E+07   0.332169E+07   0.332150E+07   0.251393E+07   0.250349E+07   0.250338E+07   0.250924E+07  -0.600235E+00   0.249855E+07   0.249855E+07   0.455492E+00
   0.105599E-03   0.250334E+07   0.250334E+07   0.331809E+07   0.331786E+07   0.251357E+07   0.250346E+07   0.250334E+07   0.250920E+07  -0.600224E+00   0.249851E+07   0.249851E+07   0.503361E+00
   0.116705E-03   0.250330E+07   0.250330E+07   0.331369E+07   0.331340E+07   0.251313E+07   0.250341E+07   0.250330E+07   0.250914E+07  -0.600211E+00   0.249847E+07   0.249847E+07   0.556252E+00
   0.128979E-03   0.250325E+07   0.250325E+07   0.330832E+07   0.330797E+07   0.251259E+07   0.250336E+07   0.250325E+07   0.250908E+07  -0.600195E+00   0.249842E+07   0.249842E+07   0.614688E+00
   0.142544E-03   0.250319E+07   0.250319E+07   0.330177E+07   0.330135E+07   0.251193E+07   0.250329E+07   0.250319E+07   0.250900E+07  -0.600176E+00   0.249836E+07   0.249836E+07   0.679248E+00
   0.157535E-03   0.250312E+07   0.250312E+07   0.329380E+07   0.329328E+07   0.251113E+07   0.250321E+07   0.250312E+07   0.250891E+07  -0.600152E+00   0.249828E+07   0.249828E+07   0.750567E+00
   0.174104E-03   0.250303E+07   0.250303E+07   0.328408E+07   0.328345E+07   0.251015E+07   0.250311E+07   0.250303E+07   0.250879E+07  -0.600123E+00   0.249819E+07   0.249818E+07   0.829345E+00
   0.192414E-03   0.250292E+07   0.250292E+07   0.327224E+07   0.327148E+07   0.250896E+07   0.250299E+07   0.250292E+07   0.250865E+07  -0.600088E+00   0.249807E+07   0.249807E+07   0.916353E+00
   0.212651E-03   0.250279E+07   0.250278E+07   0.325784E+07   0.325692E+07   0.250750E+07   0.250284E+07   0.250279E+07   0.250847E+07  -0.600044E+00   0.249793E+07   0.249793E+07   0.101244E+01
   0.235015E-03   0.250262E+07   0.250262E+07   0.324032E+07   0.323921E+07   0.250572E+07   0.250266E+07   0.250262E+07   0.250826E+07  -0.599992E+00   0.249776E+07   0.249776E+07   0.111853E+01
   0.259732E-03   0.250243E+07   0.250242E+07   0.321905E+07   0.321770E+07   0.250356E+07   0.250244E+07   0.250242E+07   0.250800E+07  -0.599927E+00   0.249755E+07   0.249755E+07   0.123564E+01
   0.287048E-03   0.250218E+07   0.250218E+07   0.319325E+07   0.319161E+07   0.250091E+07   0.250217E+07   0.250218E+07   0.250769E+07  -0.599849E+00   0.249730E+07   0.249729E+07   0.136488E+01
   0.317237E-03   0.250189E+07   0.250188E+07   0.316199E+07   0.316002E+07   0.249769E+07   0.250184E+07   0.250189E+07   0.250731E+07  -0.599754E+00   0.249698E+07   0.249698E+07   0.150747E+01
   0.350602E-03   0.250153E+07   0.250151E+07   0.312420E+07   0.312183E+07   0.249377E+07   0.250144E+07   0.250153E+07   0.250684E+07  -0.599637E+00   0.249661E+07   0.249660E+07   0.166474E+01
   0.387475E-03   0.250109E+07   0.250107E+07   0.307861E+07   0.307577E+07   0.248900E+07   0.250095E+07   0.250109E+07   0.250627E+07  -0.599496E+00   0.249614E+07   0.249614E+07   0.183810E+01
   0.428226E-03   0.250055E+07   0.250053E+07   0.302377E+07   0.302038E+07   0.248320E+07   0.250035E+07   0.250055E+07   0.250558E+07  -0.599324E+00   0.249558E+07   0.249558E+07   0.202910E+01
   0.473263E-03   0.249990E+07   0.249988E+07   0.295803E+07   0.295400E+07   0.247615E+07   0.249963E+07   0.249990E+07   0.250474E+07  -0.599114E+00   0.249489E+07   0.249489E+07   0.223941E+01
   0.523036E-03   0.249911E+07   0.249908E+07   0.287954E+07   0.287479E+07   0.246760E+07   0.249875E+07   0.249910E+07   0.250372E+07  -0.598860E+00   0.249406E+07   0.249406E+07   0.247078E+01
   0.578045E-03   0.249814E+07   0.249811E+07   0.278632E+07   0.278075E+07   0.245724E+07   0.249767E+07   0.249814E+07   0.250249E+07  -0.598552E+00   0.249304E+07   0.249304E+07   0.272510E+01
   0.638838E-03   0.249697E+07   0.249693E+07   0.267629E+07   0.266985E+07   0.244470E+07   0.249637E+07   0.249696E+07   0.250100E+07  -0.598180E+00   0.249180E+07   0.249180E+07   0.300433E+01
   0.706025E-03   0.249555E+07   0.249549E+07   0.254745E+07   0.254009E+07   0.242958E+07   0.249479E+07   0.249554E+07   0.249920E+07  -0.597729E+00   0.249030E+07   0.249030E+07   0.331049E+01
   0.780278E-03   0.249382E+07   0.249376E+07   0.239803E+07   0.238974E+07   0.241137E+07   0.249288E+07   0.249381E+07   0.249702E+07  -0.597187E+00   0.248848E+07   0.248848E+07   0.364567E+01
   0.862341E-03   0.249173E+07   0.249165E+07   0.222680E+07   0.221766E+07   0.238952E+07   0.249056E+07   0.249172E+07   0.249441E+07  -0.596534E+00   0.248628E+07   0.248627E+07   0.401196E+01
   0.953034E-03   0.248921E+07   0.248911E+07   0.203348E+07   0.202366E+07   0.236341E+07   0.248777E+07   0.248920E+07   0.249129E+07  -0.595752E+00   0.248362E+07   0.248361E+07   0.441142E+01
   0.105327E-02   0.248617E+07   0.248605E+07   0.181925E+07   0.180906E+07   0.233235E+07   0.248441E+07   0.248615E+07   0.248756E+07  -0.594819E+00   0.248040E+07   0.248040E+07   0.484603E+01
   0.116404E-02   0.248252E+07   0.248238E+07   0.158734E+07   0.157726E+07   0.229562E+07   0.248038E+07   0.248250E+07   0.248312E+07  -0.593710E+00   0.247654E+07   0.247653E+07   0.531768E+01
   0.128646E-02   0.247814E+07   0.247797E+07   0.134364E+07   0.133430E+07   0.225248E+07   0.247556E+07   0.247812E+07   0.247788E+07  -0.592399E+00   0.247191E+07   0.247190E+07   0.582809E+01
   0.142176E-02   0.247292E+07   0.247271E+07   0.109708E+07   0.108925E+07   0.220224E+07   0.246982E+07   0.247289E+07   0.247172E+07  -0.590857E+00   0.246638E+07   0.246636E+07   0.637890E+01
   0.157129E-02   0.246672E+07   0.246646E+07   0.859614E+06   0.854113E+06   0.214432E+07   0.246303E+07   0.246668E+07   0.246451E+07  -0.589055E+00   0.245980E+07   0.245978E+07   0.697166E+01
   0.173654E-02   0.245938E+07   0.245906E+07   0.645306E+06   0.642770E+06   0.207838E+07   0.245502E+07   0.245933E+07   0.245613E+07  -0.586964E+00   0.245202E+07   0.245200E+07   0.760796E+01
   0.191918E-02   0.245076E+07   0.245037E+07   0.468169E+06   0.468800E+06   0.200582E+07   0.244566E+07   0.245070E+07   0.244647E+07  -0.584560E+00   0.244290E+07   0.244287E+07   0.828971E+01
   0.212102E-02   0.244068E+07   0.244020E+07   0.338659E+06   0.341924E+06   0.192472E+07   0.243476E+07   0.244060E+07   0.243535E+07  -0.581804E+00   0.243223E+07   0.243220E+07   0.901930E+01
   0.234409E-02   0.242896E+07   0.242839E+07   0.259311E+06   0.263794E+06   0.183688E+07   0.242217E+07   0.242887E+07   0.242262E+07  -0.578669E+00   0.241986E+07   0.241982E+07   0.979994E+01
   0.259062E-02   0.241545E+07   0.241475E+07   0.221332E+06   0.224991E+06   0.174431E+07   0.240774E+07   0.241534E+07   0.240812E+07  -0.575123E+00   0.240564E+07   0.240559E+07   0.106358E+02
   0.286307E-02   0.239996E+07   0.239911E+07   0.205074E+06   0.206097E+06   0.164902E+07   0.239133E+07   0.239983E+07   0.239168E+07  -0.571129E+00   0.238942E+07   0.238936E+07   0.115317E+02
   0.316418E-02   0.238233E+07   0.238130E+07   0.187207E+06   0.185270E+06   0.155331E+07   0.237278E+07   0.238217E+07   0.237311E+07  -0.566646E+00   0.237107E+07   0.237100E+07   0.124932E+02
   0.349696E-02   0.236239E+07   0.236113E+07   0.153743E+06   0.150737E+06   0.145932E+07   0.235197E+07   0.236220E+07   0.235224E+07  -0.561631E+00   0.235044E+07   0.235036E+07   0.135250E+02
   0.386474E-02   0.233998E+07   0.233845E+07   0.110600E+06   0.109491E+06   0.136848E+07   0.232874E+07   0.233974E+07   0.232893E+07  -0.556041E+00   0.232741E+07   0.232732E+07   0.146317E+02
   0.427120E-02   0.231493E+07   0.231308E+07   0.783007E+05   0.800401E+05   0.128090E+07   0.230293E+07   0.231464E+07   0.230307E+07  -0.549839E+00   0.230182E+07   0.230170E+07   0.158167E+02
   0.472041E-02   0.228710E+07   0.228485E+07   0.679405E+05   0.697213E+05   0.119555E+07   0.227439E+07   0.228674E+07   0.227450E+07  -0.542991E+00   0.227349E+07   0.227336E+07   0.170839E+02
   0.521686E-02   0.225632E+07   0.225360E+07   0.642478E+05   0.632479E+05   0.111090E+07   0.224293E+07   0.225590E+07   0.224304E+07  -0.535458E+00   0.224229E+07   0.224213E+07   0.184372E+02
   0.576552E-02   0.222246E+07   0.221917E+07   0.487419E+05   0.473655E+05   0.102617E+07   0.220840E+07   0.222194E+07   0.220849E+07  -0.527196E+00   0.220804E+07   0.220784E+07   0.198802E+02
   0.637188E-02   0.218534E+07   0.218137E+07   0.333942E+05   0.346470E+05   0.942085E+06   0.217065E+07   0.218472E+07   0.217070E+07  -0.518166E+00   0.217058E+07   0.217035E+07   0.214143E+02
   0.704202E-02   0.214481E+07   0.214002E+07   0.317575E+05   0.319540E+05   0.860138E+06   0.212952E+07   0.214406E+07   0.212958E+07  -0.508333E+00   0.212974E+07   0.212946E+07   0.230393E+02
   0.778264E-02   0.210070E+07   0.209494E+07   0.255261E+05   0.241680E+05   0.780660E+06   0.208486E+07   0.209980E+07   0.208490E+07  -0.497661E+00   0.208535E+07   0.208503E+07   0.247530E+02
   0.860115E-02   0.205285E+07   0.204592E+07   0.188969E+05   0.187016E+05   0.702482E+06   0.203648E+07   0.205177E+07   0.203652E+07  -0.486103E+00   0.203726E+07   0.203688E+07   0.265492E+02
   0.950573E-02   0.200108E+07   0.199279E+07   0.193459E+05   0.161590E+05   0.626113E+06   0.198423E+07   0.199979E+07   0.198426E+07  -0.473622E+00   0.198528E+07   0.198482E+07   0.284168E+02
   0.105055E-01   0.194524E+07   0.193534E+07   0.120924E+05   0.117496E+05   0.555159E+06   0.192797E+07   0.194369E+07   0.192799E+07  -0.460186E+00   0.192926E+07   0.192872E+07   0.303390E+02
   0.116103E-01   0.188518E+07   0.187340E+07   0.989587E+04   0.993202E+04   0.490233E+06   0.186756E+07   0.188334E+07   0.186758E+07  -0.445762E+00   0.186907E+07   0.186844E+07   0.322897E+02
   0.128314E-01   0.182077E+07   0.180680E+07   0.791906E+04   0.786535E+04   0.427986E+06   0.180284E+07   0.181859E+07   0.180285E+07  -0.430308E+00   0.180454E+07   0.180381E+07   0.342325E+02
   0.141809E-01   0.175187E+07   0.173541E+07   0.544610E+04   0.570213E+04   0.370138E+06   0.173368E+07   0.174930E+07   0.173369E+07  -0.413798E+00   0.173556E+07   0.173470E+07   0.361178E+02
   0.156723E-01   0.167841E+07   0.165911E+07   0.561448E+04   0.473288E+04   0.317984E+06   0.166002E+07   0.167540E+07   0.166003E+07  -0.396214E+00   0.166204E+07   0.166104E+07   0.378794E+02
   0.173206E-01   0.160037E+07   0.157792E+07   0.454680E+04   0.386116E+04   0.270527E+06   0.158184E+07   0.159687E+07   0.158185E+07  -0.377551E+00   0.158397E+07   0.158282E+07   0.394325E+02
   0.191422E-01   0.151785E+07   0.149197E+07   0.296516E+04   0.301600E+04   0.227568E+06   0.149924E+07   0.151381E+07   0.149925E+07  -0.357834E+00   0.150145E+07   0.150014E+07   0.406716E+02
   0.211554E-01   0.143111E+07   0.140160E+07   0.211305E+04   0.232181E+04   0.189900E+06   0.141250E+07   0.142651E+07   0.141251E+07  -0.337129E+00   0.141475E+07   0.141327E+07   0.414701E+02
   0.233803E-01   0.134066E+07   0.130747E+07   0.160326E+04   0.173940E+04   0.156387E+06   0.132213E+07   0.133548E+07   0.132213E+07  -0.315558E+00   0.132439E+07   0.132275E+07   0.416833E+02
   0.258393E-01   0.124733E+07   0.121061E+07   0.159337E+04   0.123870E+04   0.127590E+06   0.122898E+07   0.124160E+07   0.122898E+07  -0.293325E+00   0.123122E+07   0.122944E+07   0.411558E+02
   0.285568E-01   0.115234E+07   0.111254E+07   0.777783E+03   0.988631E+03   0.102850E+06   0.113431E+07   0.114612E+07   0.113431E+07  -0.270728E+00   0.113650E+07   0.113460E+07   0.397369E+02
   0.315601E-01   0.105738E+07   0.101532E+07   0.770086E+03   0.718247E+03   0.820425E+05   0.103985E+07   0.105082E+07   0.103985E+07  -0.248182E+00   0.104196E+07   0.103999E+07   0.373043E+02
   0.348794E-01   0.964611E+06   0.921535E+06   0.608475E+03   0.572729E+03   0.648888E+05   0.947773E+06   0.957887E+06   0.947774E+06  -0.226206E+00   0.949785E+06   0.947806E+06   0.337997E+02
   0.385477E-01   0.876477E+06   0.834045E+06   0.424781E+03   0.419120E+03   0.509018E+05   0.860578E+06   0.869854E+06   0.860579E+06  -0.205395E+00   0.862466E+06   0.860572E+06   0.292732E+02
   0.426017E-01   0.795445E+06   0.755612E+06   0.302556E+03   0.314568E+03   0.397432E+05   0.780739E+06   0.789228E+06   0.780739E+06  -0.186340E+00   0.782489E+06   0.780777E+06   0.239292E+02
   0.470822E-01   0.723446E+06   0.688191E+06   0.218363E+03   0.227995E+03   0.310194E+05   0.710163E+06   0.717943E+06   0.710163E+06  -0.169495E+00   0.711766E+06   0.710330E+06   0.181603E+02
   0.520339E-01   0.661178E+06   0.632068E+06   0.129793E+03   0.166528E+03   0.242698E+05   0.649472E+06   0.656634E+06   0.649472E+06  -0.155010E+00   0.650928E+06   0.649832E+06   0.125419E+02
   0.575064E-01   0.607439E+06   0.585084E+06   0.979456E+02   0.120780E+03   0.190377E+05   0.597324E+06   0.603949E+06   0.597325E+06  -0.142563E+00   0.598643E+06   0.597894E+06   0.775612E+01
   0.635544E-01   0.558925E+06   0.542516E+06   0.868843E+02   0.916297E+02   0.149049E+05   0.550231E+06   0.556363E+06   0.550231E+06  -0.131323E+00   0.551428E+06   0.550955E+06   0.442611E+01
   0.702384E-01   0.511014E+06   0.498278E+06   0.923172E+02   0.749402E+02   0.115613E+05   0.503391E+06   0.509026E+06   0.503392E+06  -0.120144E+00   0.504484E+06   0.504146E+06   0.286873E+01
   0.776255E-01   0.459879E+06   0.447779E+06   0.637719E+02   0.522842E+02   0.879454E+04   0.452903E+06   0.457990E+06   0.452903E+06  -0.108094E+00   0.453907E+06   0.453533E+06   0.286327E+01
   0.857894E-01   0.405326E+06   0.391533E+06   0.503049E+02   0.391685E+02   0.653210E+04   0.398680E+06   0.403173E+06   0.398680E+06  -0.951528E-01   0.399601E+06   0.399082E+06   0.360395E+01
   0.948120E-01   0.352297E+06   0.336758E+06   0.368658E+02   0.255856E+02   0.476957E+04   0.345963E+06   0.349872E+06   0.345963E+06  -0.825708E-01   0.346797E+06   0.346157E+06   0.401567E+01
   0.104783E+00   0.308332E+06   0.293523E+06   0.128372E+02   0.182129E+02   0.350207E+04   0.302594E+06   0.306021E+06   0.302594E+06  -0.722200E-01   0.303334E+06   0.302733E+06   0.341292E+01
   0.115804E+00   0.276723E+06   0.265545E+06   0.155737E+02   0.146935E+02   0.263742E+04   0.271894E+06   0.274978E+06   0.271894E+06  -0.648927E-01   0.272540E+06   0.272138E+06   0.207060E+01
   0.127983E+00   0.251394E+06   0.244003E+06   0.955279E+01   0.103679E+02   0.200646E+04   0.247429E+06   0.250241E+06   0.247429E+06  -0.590537E-01   0.247997E+06   0.247779E+06   0.101289E+01
   0.141443E+00   0.222541E+06   0.215964E+06   0.802780E+01   0.789426E+01   0.148219E+04   0.219022E+06   0.221514E+06   0.219022E+06  -0.522738E-01   0.219529E+06   0.219318E+06   0.888851E+00
   0.156318E+00   0.190292E+06   0.182531E+06   0.630548E+01   0.525177E+01   0.105414E+04   0.186951E+06   0.189081E+06   0.186951E+06  -0.446194E-01   0.187404E+06   0.187103E+06   0.114767E+01
   0.172759E+00   0.165100E+06   0.158022E+06   0.653857E+01   0.397751E+01   0.760248E+03   0.162146E+06   0.163995E+06   0.162146E+06  -0.386993E-01   0.162541E+06   0.162272E+06   0.926546E+00
   0.190928E+00   0.148087E+06   0.143296E+06   0.196496E+01   0.272872E+01   0.567072E+03   0.145677E+06   0.147339E+06   0.145677E+06  -0.347686E-01   0.146019E+06   0.145865E+06   0.480302E+00
   0.211008E+00   0.128926E+06   0.124495E+06   0.259962E+01   0.185771E+01   0.409342E+03   0.126786E+06   0.128234E+06   0.126786E+06  -0.302600E-01   0.127088E+06   0.126933E+06   0.438279E+00
   0.233200E+00   0.110120E+06   0.105632E+06   0.181468E+01   0.140215E+01   0.289204E+03   0.108183E+06   0.109419E+06   0.108183E+06  -0.258200E-01   0.108446E+06   0.108278E+06   0.428904E+00
   0.257726E+00   0.972243E+05   0.939265E+05   0.149086E+01   0.997503E+00   0.211348E+03   0.956166E+05   0.967096E+05   0.956166E+05  -0.228207E-01   0.958436E+05   0.957329E+05   0.255945E+00
   0.284831E+00   0.836090E+05   0.804846E+05   0.753178E+00   0.753606E+00   0.150053E+03   0.821816E+05   0.831213E+05   0.821816E+05  -0.196142E-01   0.823797E+05   0.822665E+05   0.236494E+00
   0.314787E+00   0.723666E+05   0.697387E+05   0.748370E+00   0.498135E+00   0.107199E+03   0.711426E+05   0.719564E+05   0.711426E+05  -0.169795E-01   0.713133E+05   0.712213E+05   0.174021E+00
   0.347893E+00   0.624802E+05   0.601966E+05   0.368441E+00   0.377452E+00   0.762688E+02   0.614210E+05   0.621237E+05   0.614210E+05  -0.146593E-01   0.615687E+05   0.614875E+05   0.139032E+00
   0.384481E+00   0.538346E+05   0.518894E+05   0.236896E+00   0.240637E+00   0.541350E+02   0.529253E+05   0.535310E+05   0.529253E+05  -0.126316E-01   0.530524E+05   0.529842E+05   0.105571E+00
   0.424918E+00   0.462268E+05   0.445254E+05   0.170749E+00   0.176562E+00   0.382458E+02   0.454411E+05   0.459612E+05   0.454411E+05  -0.108454E-01   0.455506E+05   0.454901E+05   0.847054E-01
   0.469607E+00   0.397463E+05   0.383076E+05   0.129103E+00   0.134411E+00   0.270432E+02   0.390744E+05   0.395217E+05   0.390744E+05  -0.932584E-02   0.391683E+05   0.391177E+05   0.641786E-01
   0.518996E+00   0.340522E+05   0.328148E+05   0.869179E-01   0.945135E-01   0.190390E+02   0.334758E+05   0.338590E+05   0.334758E+05  -0.798963E-02   0.335563E+05   0.335128E+05   0.499909E-01
   0.573579E+00   0.291391E+05   0.280778E+05   0.674076E-01   0.625656E-01   0.133847E+02   0.286454E+05   0.289734E+05   0.286454E+05  -0.683678E-02   0.287144E+05   0.286770E+05   0.388449E-01
   0.633902E+00   0.249059E+05   0.239994E+05   0.449452E-01   0.374482E-01   0.939428E+01   0.244840E+05   0.247644E+05   0.244840E+05  -0.584357E-02   0.245430E+05   0.245110E+05   0.300104E-01
   0.700571E+00   0.212586E+05   0.204853E+05   0.307365E-01   0.271801E-01   0.657611E+01   0.208986E+05   0.211379E+05   0.208986E+05  -0.498784E-02   0.209489E+05   0.209217E+05   0.231534E-01
   0.774251E+00   0.181221E+05   0.174631E+05   0.215473E-01   0.214342E-01   0.460075E+01   0.178152E+05   0.180192E+05   0.178152E+05  -0.425193E-02   0.178581E+05   0.178349E+05   0.178476E-01
   0.855679E+00   0.154289E+05   0.148680E+05   0.150525E-01   0.148338E-01   0.321176E+01   0.151677E+05   0.153414E+05   0.151677E+05  -0.362005E-02   0.152042E+05   0.151845E+05   0.137434E-01
   0.945672E+00   0.131206E+05   0.126437E+05   0.104977E-01   0.112532E-01   0.223898E+01   0.128984E+05   0.130461E+05   0.128984E+05  -0.307845E-02   0.129295E+05   0.129127E+05   0.105722E-01
   0.104513E+01   0.111453E+05   0.107402E+05   0.730042E-02   0.572598E-02   0.155865E+01   0.109565E+05   0.110820E+05   0.109565E+05  -0.261499E-02   0.109829E+05   0.109687E+05   0.812430E-02
   0.115505E+01   0.945718E+04   0.911351E+04   0.507176E-02   0.415346E-02   0.108382E+01   0.929704E+04   0.940354E+04   0.929704E+04  -0.221892E-02   0.931944E+04   0.930735E+04   0.623689E-02
   0.127652E+01   0.801671E+04   0.772542E+04   0.352050E-02   0.369780E-02   0.752399E+00   0.788097E+04   0.797124E+04   0.788097E+04  -0.188094E-02   0.789996E+04   0.788970E+04   0.478347E-02
   0.141078E+01   0.678904E+04   0.654238E+04   0.244091E-02   0.195542E-02   0.522272E+00   0.667409E+04   0.675054E+04   0.667409E+04  -0.159290E-02   0.669017E+04   0.668148E+04   0.366546E-02
   0.155915E+01   0.574407E+04   0.553539E+04   0.169081E-02   0.160979E-02   0.361917E+00   0.564682E+04   0.571150E+04   0.564682E+04  -0.134772E-02   0.566042E+04   0.565307E+04   0.280640E-02
   0.172313E+01   0.485565E+04   0.467926E+04   0.117021E-02   0.122781E-02   0.250750E+00   0.477344E+04   0.482812E+04   0.477344E+04  -0.113927E-02   0.478494E+04   0.477873E+04   0.214698E-02
   0.190435E+01   0.410114E+04   0.395216E+04   0.809214E-03   0.729712E-03   0.173484E+00   0.403170E+04   0.407789E+04   0.403170E+04  -0.962242E-03   0.404142E+04   0.403617E+04   0.164127E-02
   0.210463E+01   0.346108E+04   0.333536E+04   0.559130E-03   0.625689E-03   0.119766E+00   0.340248E+04   0.344146E+04   0.340248E+04  -0.812067E-03   0.341068E+04   0.340625E+04   0.125383E-02
   0.232598E+01   0.291866E+04   0.281264E+04   0.386032E-03   0.249954E-03   0.828395E-01   0.286924E+04   0.290211E+04   0.286924E+04  -0.684799E-03   0.287616E+04   0.287242E+04   0.957251E-03
