#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.213201E-04   0.152353E+08   0.152353E+08   0.202813E+08   0.202812E+08   0.152371E+08   0.152353E+08   0.152353E+08   0.152406E+08  -0.545792E+00   0.116229E+08   0.116229E+08   0.177857E-01
   0.235624E-04   0.152353E+08   0.152353E+08   0.202741E+08   0.202740E+08   0.152370E+08   0.152353E+08   0.152353E+08   0.152406E+08  -0.545791E+00   0.116229E+08   0.116229E+08   0.196559E-01
   0.260404E-04   0.152353E+08   0.152353E+08   0.202653E+08   0.202652E+08   0.152369E+08   0.152353E+08   0.152353E+08   0.152405E+08  -0.545790E+00   0.116229E+08   0.116229E+08   0.217226E-01
   0.287791E-04   0.152352E+08   0.152352E+08   0.202546E+08   0.202545E+08   0.152368E+08   0.152353E+08   0.152352E+08   0.152405E+08  -0.545789E+00   0.116229E+08   0.116229E+08   0.240066E-01
   0.318059E-04   0.152352E+08   0.152352E+08   0.202415E+08   0.202414E+08   0.152367E+08   0.152352E+08   0.152352E+08   0.152405E+08  -0.545788E+00   0.116229E+08   0.116229E+08   0.265304E-01
   0.351509E-04   0.152352E+08   0.152352E+08   0.202256E+08   0.202254E+08   0.152366E+08   0.152352E+08   0.152352E+08   0.152404E+08  -0.545787E+00   0.116228E+08   0.116228E+08   0.293195E-01
   0.388478E-04   0.152351E+08   0.152351E+08   0.202061E+08   0.202058E+08   0.152364E+08   0.152352E+08   0.152351E+08   0.152404E+08  -0.545785E+00   0.116228E+08   0.116228E+08   0.324014E-01
   0.429334E-04   0.152351E+08   0.152351E+08   0.201823E+08   0.201820E+08   0.152363E+08   0.152351E+08   0.152351E+08   0.152403E+08  -0.545783E+00   0.116228E+08   0.116228E+08   0.358068E-01
   0.474488E-04   0.152350E+08   0.152350E+08   0.201533E+08   0.201529E+08   0.152360E+08   0.152350E+08   0.152350E+08   0.152403E+08  -0.545780E+00   0.116227E+08   0.116227E+08   0.395697E-01
   0.524390E-04   0.152350E+08   0.152350E+08   0.201179E+08   0.201175E+08   0.152357E+08   0.152350E+08   0.152350E+08   0.152402E+08  -0.545777E+00   0.116227E+08   0.116227E+08   0.437272E-01
   0.579541E-04   0.152349E+08   0.152349E+08   0.200747E+08   0.200743E+08   0.152354E+08   0.152349E+08   0.152349E+08   0.152401E+08  -0.545773E+00   0.116226E+08   0.116226E+08   0.483206E-01
   0.640491E-04   0.152347E+08   0.152347E+08   0.200222E+08   0.200216E+08   0.152349E+08   0.152348E+08   0.152347E+08   0.152399E+08  -0.545768E+00   0.116225E+08   0.116225E+08   0.533952E-01
   0.707853E-04   0.152346E+08   0.152346E+08   0.199581E+08   0.199574E+08   0.152344E+08   0.152346E+08   0.152346E+08   0.152398E+08  -0.545762E+00   0.116224E+08   0.116224E+08   0.590009E-01
   0.782298E-04   0.152344E+08   0.152344E+08   0.198801E+08   0.198793E+08   0.152338E+08   0.152344E+08   0.152344E+08   0.152396E+08  -0.545755E+00   0.116223E+08   0.116223E+08   0.651927E-01
   0.864573E-04   0.152342E+08   0.152342E+08   0.197853E+08   0.197843E+08   0.152330E+08   0.152342E+08   0.152342E+08   0.152394E+08  -0.545746E+00   0.116221E+08   0.116221E+08   0.720311E-01
   0.955501E-04   0.152340E+08   0.152340E+08   0.196700E+08   0.196688E+08   0.152320E+08   0.152340E+08   0.152340E+08   0.152391E+08  -0.545735E+00   0.116219E+08   0.116219E+08   0.795825E-01
   0.105599E-03   0.152337E+08   0.152337E+08   0.195301E+08   0.195286E+08   0.152308E+08   0.152337E+08   0.152337E+08   0.152387E+08  -0.545722E+00   0.116217E+08   0.116217E+08   0.879196E-01
   0.116705E-03   0.152333E+08   0.152333E+08   0.193604E+08   0.193586E+08   0.152294E+08   0.152333E+08   0.152333E+08   0.152383E+08  -0.545706E+00   0.116214E+08   0.116214E+08   0.971222E-01
   0.128979E-03   0.152329E+08   0.152329E+08   0.191550E+08   0.191528E+08   0.152276E+08   0.152328E+08   0.152329E+08   0.152378E+08  -0.545687E+00   0.116210E+08   0.116210E+08   0.107277E+00
   0.142544E-03   0.152323E+08   0.152323E+08   0.189070E+08   0.189043E+08   0.152255E+08   0.152322E+08   0.152323E+08   0.152371E+08  -0.545663E+00   0.116206E+08   0.116206E+08   0.118480E+00
   0.157535E-03   0.152316E+08   0.152316E+08   0.186080E+08   0.186049E+08   0.152229E+08   0.152315E+08   0.152316E+08   0.152364E+08  -0.545634E+00   0.116201E+08   0.116201E+08   0.130834E+00
   0.174104E-03   0.152308E+08   0.152308E+08   0.182489E+08   0.182452E+08   0.152197E+08   0.152307E+08   0.152308E+08   0.152354E+08  -0.545598E+00   0.116194E+08   0.116194E+08   0.144451E+00
   0.192414E-03   0.152298E+08   0.152298E+08   0.178191E+08   0.178147E+08   0.152158E+08   0.152297E+08   0.152298E+08   0.152343E+08  -0.545555E+00   0.116187E+08   0.116187E+08   0.159451E+00
   0.212651E-03   0.152286E+08   0.152286E+08   0.173071E+08   0.173019E+08   0.152110E+08   0.152284E+08   0.152286E+08   0.152329E+08  -0.545503E+00   0.116177E+08   0.116177E+08   0.175964E+00
   0.235015E-03   0.152271E+08   0.152271E+08   0.167004E+08   0.166943E+08   0.152053E+08   0.152269E+08   0.152271E+08   0.152312E+08  -0.545440E+00   0.116165E+08   0.116165E+08   0.194127E+00
   0.259732E-03   0.152253E+08   0.152253E+08   0.159866E+08   0.159796E+08   0.151982E+08   0.152250E+08   0.152253E+08   0.152292E+08  -0.545363E+00   0.116151E+08   0.116151E+08   0.214087E+00
   0.287048E-03   0.152231E+08   0.152231E+08   0.151538E+08   0.151459E+08   0.151896E+08   0.152228E+08   0.152231E+08   0.152267E+08  -0.545270E+00   0.116134E+08   0.116134E+08   0.235997E+00
   0.317237E-03   0.152205E+08   0.152205E+08   0.141925E+08   0.141837E+08   0.151792E+08   0.152200E+08   0.152205E+08   0.152237E+08  -0.545157E+00   0.116113E+08   0.116113E+08   0.260014E+00
   0.350602E-03   0.152173E+08   0.152172E+08   0.130971E+08   0.130876E+08   0.151665E+08   0.152167E+08   0.152172E+08   0.152201E+08  -0.545021E+00   0.116088E+08   0.116088E+08   0.286303E+00
   0.387475E-03   0.152133E+08   0.152133E+08   0.118693E+08   0.118593E+08   0.151510E+08   0.152126E+08   0.152133E+08   0.152157E+08  -0.544858E+00   0.116057E+08   0.116057E+08   0.315028E+00
   0.428226E-03   0.152086E+08   0.152086E+08   0.105206E+08   0.105105E+08   0.151323E+08   0.152077E+08   0.152086E+08   0.152105E+08  -0.544661E+00   0.116020E+08   0.116020E+08   0.346354E+00
   0.473263E-03   0.152029E+08   0.152029E+08   0.907652E+07   0.906694E+07   0.151096E+08   0.152018E+08   0.152029E+08   0.152042E+08  -0.544426E+00   0.115975E+08   0.115975E+08   0.380444E+00
   0.523036E-03   0.151960E+08   0.151960E+08   0.757982E+07   0.757147E+07   0.150822E+08   0.151947E+08   0.151960E+08   0.151967E+08  -0.544146E+00   0.115921E+08   0.115921E+08   0.417461E+00
   0.578045E-03   0.151877E+08   0.151877E+08   0.609172E+07   0.608540E+07   0.150490E+08   0.151862E+08   0.151877E+08   0.151877E+08  -0.543813E+00   0.115856E+08   0.115856E+08   0.457564E+00
   0.638838E-03   0.151778E+08   0.151777E+08   0.468989E+07   0.468633E+07   0.150091E+08   0.151759E+08   0.151778E+08   0.151771E+08  -0.543418E+00   0.115778E+08   0.115778E+08   0.500919E+00
   0.706025E-03   0.151659E+08   0.151659E+08   0.346012E+07   0.345972E+07   0.149611E+08   0.151636E+08   0.151659E+08   0.151645E+08  -0.542952E+00   0.115684E+08   0.115684E+08   0.547702E+00
   0.780278E-03   0.151518E+08   0.151517E+08   0.248009E+07   0.248260E+07   0.149036E+08   0.151490E+08   0.151518E+08   0.151496E+08  -0.542403E+00   0.115573E+08   0.115573E+08   0.598114E+00
   0.862341E-03   0.151350E+08   0.151349E+08   0.179593E+07   0.180024E+07   0.148351E+08   0.151316E+08   0.151350E+08   0.151321E+08  -0.541760E+00   0.115440E+08   0.115440E+08   0.652395E+00
   0.953034E-03   0.151151E+08   0.151150E+08   0.139764E+07   0.140187E+07   0.147538E+08   0.151110E+08   0.151151E+08   0.151114E+08  -0.541006E+00   0.115283E+08   0.115283E+08   0.710838E+00
   0.105327E-02   0.150917E+08   0.150915E+08   0.120716E+07   0.120927E+07   0.146577E+08   0.150868E+08   0.150916E+08   0.150871E+08  -0.540125E+00   0.115099E+08   0.115099E+08   0.773793E+00
   0.116404E-02   0.150641E+08   0.150639E+08   0.109692E+07   0.109591E+07   0.145449E+08   0.150582E+08   0.150641E+08   0.150585E+08  -0.539095E+00   0.114882E+08   0.114882E+08   0.841660E+00
   0.128646E-02   0.150318E+08   0.150316E+08   0.947954E+06   0.944946E+06   0.144133E+08   0.150248E+08   0.150318E+08   0.150251E+08  -0.537893E+00   0.114628E+08   0.114628E+08   0.914861E+00
   0.142176E-02   0.149941E+08   0.149939E+08   0.724443E+06   0.722340E+06   0.142610E+08   0.149858E+08   0.149940E+08   0.149860E+08  -0.536490E+00   0.114332E+08   0.114332E+08   0.993820E+00
   0.157129E-02   0.149502E+08   0.149499E+08   0.499706E+06   0.500602E+06   0.140865E+08   0.149404E+08   0.149501E+08   0.149405E+08  -0.534859E+00   0.113987E+08   0.113987E+08   0.107895E+01
   0.173654E-02   0.148992E+08   0.148988E+08   0.374166E+06   0.376470E+06   0.138883E+08   0.148878E+08   0.148991E+08   0.148879E+08  -0.532970E+00   0.113588E+08   0.113588E+08   0.117068E+01
   0.191918E-02   0.148404E+08   0.148400E+08   0.341101E+06   0.341132E+06   0.136719E+08   0.148272E+08   0.148404E+08   0.148273E+08  -0.530799E+00   0.113129E+08   0.113129E+08   0.126949E+01
   0.212102E-02   0.147727E+08   0.147722E+08   0.290569E+06   0.288688E+06   0.134269E+08   0.147575E+08   0.147726E+08   0.147575E+08  -0.528300E+00   0.112600E+08   0.112600E+08   0.137592E+01
   0.234409E-02   0.146951E+08   0.146944E+08   0.198167E+06   0.198572E+06   0.131569E+08   0.146777E+08   0.146950E+08   0.146777E+08  -0.525440E+00   0.111995E+08   0.111995E+08   0.149052E+01
   0.259062E-02   0.146066E+08   0.146058E+08   0.157630E+06   0.158765E+06   0.128653E+08   0.145869E+08   0.146065E+08   0.145869E+08  -0.522189E+00   0.111307E+08   0.111306E+08   0.161385E+01
   0.286307E-02   0.145063E+08   0.145054E+08   0.144320E+06   0.142504E+06   0.125524E+08   0.144842E+08   0.145062E+08   0.144843E+08  -0.518511E+00   0.110528E+08   0.110528E+08   0.174651E+01
   0.316418E-02   0.143933E+08   0.143922E+08   0.982611E+05   0.970636E+05   0.122178E+08   0.143686E+08   0.143931E+08   0.143687E+08  -0.514372E+00   0.109651E+08   0.109651E+08   0.188915E+01
   0.349696E-02   0.142665E+08   0.142651E+08   0.905162E+05   0.865642E+05   0.118608E+08   0.142392E+08   0.142662E+08   0.142392E+08  -0.509737E+00   0.108669E+08   0.108669E+08   0.204239E+01
   0.386474E-02   0.141249E+08   0.141233E+08   0.664216E+05   0.631381E+05   0.114800E+08   0.140949E+08   0.141247E+08   0.140950E+08  -0.504572E+00   0.107575E+08   0.107575E+08   0.220690E+01
   0.427120E-02   0.139678E+08   0.139658E+08   0.538704E+05   0.544166E+05   0.110733E+08   0.139349E+08   0.139675E+08   0.139349E+08  -0.498842E+00   0.106361E+08   0.106360E+08   0.238332E+01
   0.472041E-02   0.137940E+08   0.137916E+08   0.386499E+05   0.385826E+05   0.106401E+08   0.137581E+08   0.137936E+08   0.137582E+08  -0.492514E+00   0.105020E+08   0.105019E+08   0.257225E+01
   0.521686E-02   0.136026E+08   0.135997E+08   0.351465E+05   0.343092E+05   0.101822E+08   0.135637E+08   0.136022E+08   0.135637E+08  -0.485552E+00   0.103544E+08   0.103544E+08   0.277425E+01
   0.576552E-02   0.133927E+08   0.133892E+08   0.268566E+05   0.265291E+05   0.970330E+07   0.133507E+08   0.133922E+08   0.133507E+08  -0.477925E+00   0.101927E+08   0.101927E+08   0.298974E+01
   0.637188E-02   0.131633E+08   0.131591E+08   0.195593E+05   0.195445E+05   0.920589E+07   0.131181E+08   0.131626E+08   0.131181E+08  -0.469601E+00   0.100162E+08   0.100161E+08   0.321899E+01
   0.704202E-02   0.129135E+08   0.129084E+08   0.164034E+05   0.158236E+05   0.868917E+07   0.128652E+08   0.129127E+08   0.128652E+08  -0.460545E+00   0.982408E+07   0.982400E+07   0.346199E+01
   0.778264E-02   0.126422E+08   0.126360E+08   0.119674E+05   0.152703E+05   0.815410E+07   0.125907E+08   0.126412E+08   0.125907E+08  -0.450720E+00   0.961562E+07   0.961552E+07   0.371834E+01
   0.860115E-02   0.123484E+08   0.123410E+08   0.994326E+04   0.132316E+05   0.760856E+07   0.122939E+08   0.123472E+08   0.122939E+08  -0.440095E+00   0.939008E+07   0.938997E+07   0.398713E+01
   0.950573E-02   0.120312E+08   0.120224E+08   0.837976E+04   0.112871E+05   0.705982E+07   0.119739E+08   0.120298E+08   0.119739E+08  -0.428640E+00   0.914681E+07   0.914667E+07   0.426673E+01
   0.105055E-01   0.116898E+08   0.116792E+08   0.718966E+04   0.956038E+04   0.650864E+07   0.116299E+08   0.116881E+08   0.116299E+08  -0.416323E+00   0.888516E+07   0.888499E+07   0.455454E+01
   0.116103E-01   0.113232E+08   0.113106E+08   0.530653E+04   0.714906E+04   0.595817E+07   0.112609E+08   0.113212E+08   0.112609E+08  -0.403114E+00   0.860443E+07   0.860424E+07   0.484669E+01
   0.128314E-01   0.109305E+08   0.109157E+08   0.460608E+04   0.602674E+04   0.541399E+07   0.108662E+08   0.109282E+08   0.108662E+08  -0.388983E+00   0.830399E+07   0.830377E+07   0.513771E+01
   0.141809E-01   0.105111E+08   0.104936E+08   0.296885E+04   0.464431E+04   0.488180E+07   0.104451E+08   0.105084E+08   0.104451E+08  -0.373909E+00   0.798333E+07   0.798306E+07   0.542013E+01
   0.156723E-01   0.100644E+08   0.100439E+08   0.233353E+04   0.360537E+04   0.436513E+07   0.999717E+07   0.100612E+08   0.999717E+07  -0.357875E+00   0.764210E+07   0.764180E+07   0.568404E+01
   0.173206E-01   0.959048E+07   0.956667E+07   0.177172E+04   0.287768E+04   0.386746E+07   0.952244E+07   0.958676E+07   0.952244E+07  -0.340880E+00   0.728027E+07   0.727993E+07   0.591672E+01
   0.191422E-01   0.908986E+07   0.906243E+07   0.163962E+04   0.218781E+04   0.339349E+07   0.902156E+07   0.908558E+07   0.902156E+07  -0.322950E+00   0.689835E+07   0.689795E+07   0.610232E+01
   0.211554E-01   0.856422E+07   0.853296E+07   0.109102E+04   0.171936E+04   0.294726E+07   0.849622E+07   0.855934E+07   0.849622E+07  -0.304144E+00   0.649760E+07   0.649715E+07   0.622187E+01
   0.233803E-01   0.801669E+07   0.798155E+07   0.790980E+03   0.129928E+04   0.253190E+07   0.794958E+07   0.801120E+07   0.794958E+07  -0.284575E+00   0.608042E+07   0.607992E+07   0.625363E+01
   0.258393E-01   0.745237E+07   0.741353E+07   0.703174E+03   0.100801E+04   0.215042E+07   0.738674E+07   0.744630E+07   0.738674E+07  -0.264427E+00   0.565072E+07   0.565018E+07   0.617434E+01
   0.285568E-01   0.687885E+07   0.683679E+07   0.580724E+03   0.725284E+03   0.180538E+07   0.681530E+07   0.687228E+07   0.681530E+07  -0.243971E+00   0.521429E+07   0.521372E+07   0.596133E+01
   0.315601E-01   0.630655E+07   0.626214E+07   0.419625E+03   0.544719E+03   0.149888E+07   0.624562E+07   0.629961E+07   0.624562E+07  -0.223578E+00   0.477908E+07   0.477848E+07   0.559631E+01
   0.348794E-01   0.574858E+07   0.570315E+07   0.269473E+03   0.417251E+03   0.123172E+07   0.569076E+07   0.574149E+07   0.569077E+07  -0.203715E+00   0.435506E+07   0.435446E+07   0.507051E+01
   0.385477E-01   0.521997E+07   0.517529E+07   0.240204E+03   0.301850E+03   0.100390E+07   0.516566E+07   0.521300E+07   0.516566E+07  -0.184918E+00   0.395367E+07   0.395310E+07   0.439143E+01
   0.426017E-01   0.473567E+07   0.469381E+07   0.150375E+03   0.232501E+03   0.813992E+06   0.468510E+07   0.472914E+07   0.468510E+07  -0.167715E+00   0.358627E+07   0.358575E+07   0.358976E+01
   0.470822E-01   0.430721E+07   0.427026E+07   0.112198E+03   0.169124E+03   0.658883E+06   0.426048E+07   0.430144E+07   0.426048E+07  -0.152514E+00   0.326157E+07   0.326114E+07   0.272436E+01
   0.520339E-01   0.393842E+07   0.390801E+07   0.780260E+02   0.129824E+03   0.533970E+06   0.389544E+07   0.393367E+07   0.389544E+07  -0.139447E+00   0.298240E+07   0.298207E+07   0.188154E+01
   0.575064E-01   0.362132E+07   0.359808E+07   0.594855E+02   0.958510E+02   0.433394E+06   0.358188E+07   0.361769E+07   0.358188E+07  -0.128222E+00   0.274257E+07   0.274234E+07   0.116363E+01
   0.635544E-01   0.333500E+07   0.331804E+07   0.487691E+02   0.734908E+02   0.350924E+06   0.329882E+07   0.333236E+07   0.329882E+07  -0.118090E+00   0.252604E+07   0.252590E+07   0.664098E+00
   0.702384E-01   0.305064E+07   0.303750E+07   0.459490E+02   0.553777E+02   0.281095E+06   0.301746E+07   0.304859E+07   0.301746E+07  -0.108018E+00   0.231076E+07   0.231066E+07   0.430460E+00
   0.776255E-01   0.274471E+07   0.273216E+07   0.181061E+02   0.391014E+02   0.220593E+06   0.271438E+07   0.274275E+07   0.271438E+07  -0.971680E-01   0.207881E+07   0.207869E+07   0.429615E+00
   0.857894E-01   0.241657E+07   0.240216E+07   0.242822E+02   0.291727E+02   0.168757E+06   0.238906E+07   0.241432E+07   0.238906E+07  -0.855225E-01   0.182979E+07   0.182963E+07   0.540693E+00
   0.948120E-01   0.209757E+07   0.208128E+07   0.176234E+02   0.209305E+02   0.126818E+06   0.207289E+07   0.209503E+07   0.207289E+07  -0.742043E-01   0.158773E+07   0.158753E+07   0.602431E+00
   0.104783E+00   0.183479E+07   0.181927E+07   0.834412E+01   0.149907E+02   0.957283E+05   0.181284E+07   0.183237E+07   0.181284E+07  -0.648949E-01   0.138861E+07   0.138842E+07   0.512003E+00
   0.115804E+00   0.164825E+07   0.163659E+07   0.605387E+01   0.106425E+02   0.739915E+05   0.162875E+07   0.164643E+07   0.162875E+07  -0.583050E-01   0.124765E+07   0.124752E+07   0.310643E+00
   0.127983E+00   0.149946E+07   0.149181E+07   0.382167E+01   0.809010E+01   0.577379E+05   0.148206E+07   0.149827E+07   0.148206E+07  -0.530542E-01   0.113532E+07   0.113526E+07   0.151978E+00
   0.141443E+00   0.132730E+07   0.132047E+07   0.301027E+01   0.582908E+01   0.436921E+05   0.131181E+07   0.132624E+07   0.131181E+07  -0.469595E-01   0.100494E+07   0.100487E+07   0.133365E+00
   0.156318E+00   0.113329E+07   0.112517E+07   0.264045E+01   0.411359E+01   0.317894E+05   0.111965E+07   0.113202E+07   0.111965E+07  -0.400806E-01   0.857758E+06   0.857666E+06   0.172180E+00
   0.172759E+00   0.982971E+06   0.975574E+06   0.166957E+01   0.280923E+01   0.234362E+05   0.971037E+06   0.981816E+06   0.971037E+06  -0.347607E-01   0.743927E+06   0.743846E+06   0.139006E+00
   0.190928E+00   0.882861E+06   0.877888E+06   0.121436E+01   0.209354E+01   0.178500E+05   0.872365E+06   0.882085E+06   0.872365E+06  -0.312285E-01   0.668344E+06   0.668297E+06   0.720661E-01
   0.211008E+00   0.768417E+06   0.763802E+06   0.835056E+00   0.146061E+01   0.131365E+05   0.759210E+06   0.767696E+06   0.759210E+06  -0.271778E-01   0.581665E+06   0.581618E+06   0.657592E-01
   0.233200E+00   0.655781E+06   0.651094E+06   0.791283E+00   0.101813E+01   0.945503E+04   0.647788E+06   0.655049E+06   0.647788E+06  -0.231892E-01   0.496310E+06   0.496259E+06   0.643499E-01
   0.257726E+00   0.579491E+06   0.576062E+06   0.505537E+00   0.736725E+00   0.703283E+04   0.572523E+06   0.578956E+06   0.572523E+06  -0.204949E-01   0.438649E+06   0.438615E+06   0.384042E-01
   0.284831E+00   0.498113E+06   0.494855E+06   0.407386E+00   0.542672E+00   0.507587E+04   0.492065E+06   0.497605E+06   0.492065E+06  -0.176147E-01   0.377010E+06   0.376976E+06   0.354845E-01
   0.314787E+00   0.431190E+06   0.428453E+06   0.286857E+00   0.390823E+00   0.368216E+04   0.425960E+06   0.430763E+06   0.425960E+06  -0.152483E-01   0.326364E+06   0.326336E+06   0.261121E-01
   0.347893E+00   0.372269E+06   0.369889E+06   0.193745E+00   0.278945E+00   0.265868E+04   0.367745E+06   0.371898E+06   0.367745E+06  -0.131643E-01   0.281764E+06   0.281739E+06   0.208625E-01
   0.384481E+00   0.320773E+06   0.318747E+06   0.132078E+00   0.191867E+00   0.191240E+04   0.316874E+06   0.320456E+06   0.316874E+06  -0.113433E-01   0.242788E+06   0.242768E+06   0.158425E-01
   0.424918E+00   0.275417E+06   0.273644E+06   0.972742E-01   0.127485E+00   0.136827E+04   0.272061E+06   0.275140E+06   0.272061E+06  -0.973910E-02   0.208454E+06   0.208436E+06   0.127118E-01
   0.469607E+00   0.236824E+06   0.235325E+06   0.672029E-01   0.962164E-01   0.978826E+03   0.233940E+06   0.236590E+06   0.233940E+06  -0.837446E-02   0.179247E+06   0.179231E+06   0.963211E-02
   0.518996E+00   0.202892E+06   0.201603E+06   0.452340E-01   0.655090E-01   0.696569E+03   0.200419E+06   0.202691E+06   0.200419E+06  -0.717450E-02   0.153563E+06   0.153550E+06   0.750337E-02
   0.573579E+00   0.173616E+06   0.172511E+06   0.303578E-01   0.435826E-01   0.494397E+03   0.171498E+06   0.173444E+06   0.171498E+06  -0.613921E-02   0.131405E+06   0.131393E+06   0.583100E-02
   0.633902E+00   0.148394E+06   0.147450E+06   0.222311E-01   0.332289E-01   0.350033E+03   0.146583E+06   0.148247E+06   0.146583E+06  -0.524731E-02   0.112315E+06   0.112305E+06   0.450542E-02
   0.700571E+00   0.126663E+06   0.125858E+06   0.155603E-01   0.234615E-01   0.247172E+03   0.125117E+06   0.126537E+06   0.125117E+06  -0.447887E-02   0.958670E+05   0.958588E+05   0.347651E-02
   0.774251E+00   0.107975E+06   0.107289E+06   0.109646E-01   0.157263E-01   0.174113E+03   0.106657E+06   0.107868E+06   0.106657E+06  -0.381804E-02   0.817226E+05   0.817155E+05   0.268034E-02
   0.855679E+00   0.919288E+05   0.913445E+05   0.761165E-02   0.101417E-01   0.122364E+03   0.908061E+05   0.918376E+05   0.908061E+05  -0.325063E-02   0.695776E+05   0.695716E+05   0.206444E-02
   0.945672E+00   0.781751E+05   0.776783E+05   0.531292E-02   0.792647E-02   0.858105E+02   0.772202E+05   0.780976E+05   0.772202E+05  -0.276429E-02   0.591679E+05   0.591628E+05   0.158852E-02
   0.104513E+01   0.664057E+05   0.659838E+05   0.369508E-02   0.489822E-02   0.600566E+02   0.655944E+05   0.663399E+05   0.655944E+05  -0.234812E-02   0.502601E+05   0.502557E+05   0.122113E-02
   0.115505E+01   0.563478E+05   0.559897E+05   0.256727E-02   0.395603E-02   0.419532E+02   0.556593E+05   0.562919E+05   0.556593E+05  -0.199246E-02   0.426475E+05   0.426438E+05   0.937828E-03
   0.127652E+01   0.477652E+05   0.474617E+05   0.178181E-02   0.229919E-02   0.292565E+02   0.471815E+05   0.477178E+05   0.471815E+05  -0.168898E-02   0.361516E+05   0.361485E+05   0.719643E-03
   0.141078E+01   0.404505E+05   0.401935E+05   0.123544E-02   0.158539E-02   0.203692E+02   0.399561E+05   0.404103E+05   0.399561E+05  -0.143033E-02   0.306154E+05   0.306128E+05   0.551785E-03
   0.155915E+01   0.342243E+05   0.340069E+05   0.855792E-03   0.129599E-02   0.141604E+02   0.338060E+05   0.341904E+05   0.338060E+05  -0.121017E-02   0.259031E+05   0.259008E+05   0.422782E-03
   0.172313E+01   0.289309E+05   0.287472E+05   0.592288E-03   0.923825E-03   0.983038E+01   0.285773E+05   0.289023E+05   0.285773E+05  -0.102300E-02   0.218967E+05   0.218948E+05   0.323736E-03
   0.190435E+01   0.244354E+05   0.242802E+05   0.409572E-03   0.508351E-03   0.681553E+01   0.241367E+05   0.244112E+05   0.241367E+05  -0.864033E-03   0.184942E+05   0.184926E+05   0.247758E-03
   0.210463E+01   0.206218E+05   0.204908E+05   0.282996E-03   0.373360E-03   0.471964E+01   0.203697E+05   0.206014E+05   0.203697E+05  -0.729185E-03   0.156078E+05   0.156065E+05   0.189529E-03
   0.232598E+01   0.173900E+05   0.172795E+05   0.195386E-03   0.235504E-03   0.326468E+01   0.171774E+05   0.173727E+05   0.171774E+05  -0.614906E-03   0.131618E+05   0.131606E+05   0.144938E-03
