2.344100000000e-03	9.982172278315e-01	9.683241096701e-01	1.043967506553e+00	1.042526011891e+00	7.481197939774e-01
2.590600000000e-03	9.978226889368e-01	9.272634080425e-01	1.042753916564e+00	1.040906870393e+00	7.097278759678e-01
2.863100000000e-03	9.973353166171e-01	8.794007649809e-01	1.041142457728e+00	1.039004824723e+00	6.631251787259e-01
3.164200000000e-03	9.967445055531e-01	8.242075665712e-01	1.039358828768e+00	1.036824054592e+00	6.072238425559e-01
3.497000000000e-03	9.960087969374e-01	7.614066525767e-01	1.037327902510e+00	1.034155397332e+00	5.401233002832e-01
3.864800000000e-03	9.951150527945e-01	6.911532010848e-01	1.034890638516e+00	1.031018468555e+00	4.609075711436e-01
4.271200000000e-03	9.940137436458e-01	6.142185526196e-01	1.032317871286e+00	1.027546171141e+00	3.690292889232e-01
4.720400000000e-03	9.926607993908e-01	5.322080184158e-01	1.029480753059e+00	1.023562609430e+00	2.661589373503e-01
5.216900000000e-03	9.909947329351e-01	4.477447064230e-01	1.026353250162e+00	1.019212659413e+00	1.585720650404e-01
5.765600000000e-03	9.889525971675e-01	3.645499926261e-01	1.023366815972e+00	1.014630299002e+00	6.214519132346e-02
6.371900000000e-03	9.864277368693e-01	2.872682480595e-01	1.020279740137e+00	1.009602876872e+00	1.161084818951e-02
7.042100000000e-03	9.833245188438e-01	2.208843615627e-01	1.017751627295e+00	1.004573407997e+00	7.034063763846e-02
7.782700000000e-03	9.794966857656e-01	1.696354342209e-01	1.015995725760e+00	9.998478452120e-01	3.196474685500e-01
8.601200000000e-03	9.747827706947e-01	1.354899422473e-01	1.015097699459e+00	9.952337025496e-01	7.717788369726e-01
9.505800000000e-03	9.689869055824e-01	1.166727764173e-01	1.015759183406e+00	9.910956184502e-01	1.232741797346e+00
1.050600000000e-02	9.618561820070e-01	1.072505855741e-01	1.017992132062e+00	9.874386073799e-01	1.398618750681e+00
1.161000000000e-02	9.531238706880e-01	9.899226647118e-02	1.022225929889e+00	9.843689027166e-01	1.180695204431e+00
1.283100000000e-02	9.424425144880e-01	8.576363898086e-02	1.028306372682e+00	9.813834644524e-01	7.691294842956e-01
1.418100000000e-02	9.294373777449e-01	6.809210162786e-02	1.036717767740e+00	9.782080790066e-01	5.445105495828e-01
1.567200000000e-02	9.136862321174e-01	5.285167211003e-02	1.047560350083e+00	9.749714453145e-01	9.490959339014e-01
1.732100000000e-02	8.947301991802e-01	4.539914173408e-02	1.061586996399e+00	9.713236871613e-01	1.599438904638e+00
1.914200000000e-02	8.721251033795e-01	4.179081674527e-02	1.079790285211e+00	9.675992225100e-01	1.358529326501e+00
2.115600000000e-02	8.455383753726e-01	3.470365851219e-02	1.103140253609e+00	9.634155426427e-01	7.012706591954e-01
2.338000000000e-02	8.147933017879e-01	2.677938968067e-02	1.132099519568e+00	9.587299598356e-01	1.186178093878e+00
2.583900000000e-02	7.801466244566e-01	2.362092730881e-02	1.168348046524e+00	9.536996992929e-01	1.647450408772e+00
2.855700000000e-02	7.424765848529e-01	1.997000252696e-02	1.211826808189e+00	9.484623153887e-01	8.002016195149e-01
3.156000000000e-02	7.037553543829e-01	1.579377345992e-02	1.262136795462e+00	9.428751063079e-01	1.574766469400e+00
3.488000000000e-02	6.673788501719e-01	1.381392079646e-02	1.315611125347e+00	9.376857119776e-01	1.088023843628e+00
3.854800000000e-02	6.384791729746e-01	1.100583513297e-02	1.363854690122e+00	9.333501264251e-01	1.534771853158e+00
4.260200000000e-02	6.235936032285e-01	9.399601071540e-03	1.392915989160e+00	9.307377684997e-01	1.008839761429e+00
4.708300000000e-02	6.291371633432e-01	7.809290516834e-03	1.388175849043e+00	9.306323493485e-01	1.569667616781e+00
5.203400000000e-02	6.581901306099e-01	6.447563346270e-03	1.345435746673e+00	9.335850993964e-01	1.626333763019e+00
5.750700000000e-02	7.062174311687e-01	5.331820045737e-03	1.278746544559e+00	9.390462559306e-01	1.015466260293e+00
6.355500000000e-02	7.583032654859e-01	4.549486688883e-03	1.213830374135e+00	9.452910291827e-01	5.622085410712e-01
7.023900000000e-02	7.916073916144e-01	3.858445632614e-03	1.174760715434e+00	9.494870709514e-01	4.368977452782e-01
7.762600000000e-02	7.847900323027e-01	3.135107419371e-03	1.178753032129e+00	9.489640034036e-01	-1.839032694848e-02
8.579000000000e-02	7.330385729532e-01	2.487468063775e-03	1.235120406314e+00	9.428707629446e-01	-3.510068614753e-01
9.481300000000e-02	6.635781839616e-01	1.923755440589e-03	1.328818784112e+00	9.343335894786e-01	1.329098889598e+00
1.047800000000e-01	6.341030408086e-01	1.697059783308e-03	1.378532877268e+00	9.304092254908e-01	3.018806294460e+00
1.158000000000e-01	6.827982090495e-01	1.357981855374e-03	1.308732922979e+00	9.358322063247e-01	9.826924387703e-03
1.279800000000e-01	7.587853872746e-01	1.170471830328e-03	1.211997990003e+00	9.449708310508e-01	1.287100874316e+00
1.414400000000e-01	7.606376689189e-01	9.529180743243e-04	1.206484306889e+00	9.455711223569e-01	1.193663767338e+00
1.563200000000e-01	6.842426670314e-01	7.749887636058e-04	1.301233434145e+00	9.364060276518e-01	1.176981152982e-02
1.727600000000e-01	6.674661708617e-01	5.996955517983e-04	1.328702299621e+00	9.340413663320e-01	1.942155416631e-01
1.909300000000e-01	7.388894863700e-01	5.469149938951e-04	1.234543169211e+00	9.427143547452e-01	3.520717686102e+00
2.110100000000e-01	7.270959832278e-01	4.143782599549e-04	1.246339890447e+00	9.414327320320e-01	2.497319893264e+00
2.332000000000e-01	6.823332826979e-01	3.512169392543e-04	1.306598813016e+00	9.359641407226e-01	1.691747127801e+00
2.577300000000e-01	7.285991937113e-01	2.840377935786e-04	1.246330671138e+00	9.413476197578e-01	-2.024557951706e-01
2.848300000000e-01	7.058893724085e-01	2.545195200889e-04	1.273992056454e+00	9.387179971926e-01	6.609536164855e-01
3.147900000000e-01	7.121942915508e-01	1.977671225104e-04	1.266901415363e+00	9.393552264271e-01	1.912160728394e+00
3.479000000000e-01	7.111920582222e-01	1.685073920245e-04	1.267446874544e+00	9.392939494616e-01	2.228459203630e+00
3.844800000000e-01	7.136141931479e-01	1.338564559785e-04	1.264843562887e+00	9.395410870159e-01	2.156476962180e+00
4.249200000000e-01	7.091974597358e-01	1.121707877685e-04	1.270269425611e+00	9.390097643681e-01	1.527850356197e+00
4.696100000000e-01	7.133319242873e-01	8.456014278334e-05	1.265074681530e+00	9.395193508566e-01	6.023591263642e-01
5.190000000000e-01	7.122807113708e-01	7.474847412661e-05	1.266452212001e+00	9.393381404961e-01	2.376918091735e+00
5.735800000000e-01	7.117314750171e-01	5.939395492131e-05	1.267134513287e+00	9.392503491839e-01	2.622044182715e+00
6.339100000000e-01	7.118946362666e-01	5.279015306218e-05	1.266885501856e+00	9.392658959611e-01	-2.401319361943e+00
7.005800000000e-01	7.120343462190e-01	3.725546317351e-05	1.266748491221e+00	9.393896042734e-01	-1.035375717335e+00
7.742600000000e-01	7.121162184710e-01	3.250270359346e-05	1.266631076816e+00	9.393209789741e-01	3.807667805707e+00
8.556800000000e-01	7.121643772645e-01	2.572132803474e-05	1.266680579012e+00	9.392803659804e-01	-4.402184235495e-01
9.456800000000e-01	7.121884602253e-01	2.275257482645e-05	1.266602427782e+00	9.392314949447e-01	4.436584630502e-01
1.045100000000e+00	7.122202218966e-01	1.884605400879e-05	1.266545577959e+00	9.393433746323e-01	5.018370909280e+00
1.155100000000e+00	7.122403465664e-01	1.312373565430e-05	1.266517421087e+00	9.393423727903e-01	-2.347762340777e+00
1.276500000000e+00	7.122662870061e-01	9.984889634965e-06	1.266465994770e+00	9.393114089539e-01	-2.377091937880e+00
1.410800000000e+00	7.122863980711e-01	1.003249649810e-05	1.266459262429e+00	9.393338970521e-01	-1.903840367758e+00
1.559200000000e+00	7.123049527857e-01	8.609892573746e-06	1.266425307593e+00	9.393243459174e-01	2.772800908147e-01
1.723100000000e+00	7.123222639508e-01	7.479271335053e-06	1.266424805902e+00	9.392899814184e-01	-5.206028845525e+00
1.904400000000e+00	7.123378071481e-01	5.288590634572e-06	1.266438309663e+00	9.393341224629e-01	2.692669761803e+00
2.104600000000e+00	7.123512249840e-01	4.535919021091e-06	1.266402089759e+00	9.393324846656e-01	5.372663726353e+00
2.326000000000e+00	7.123649037539e-01	4.532678902603e-06	1.266402704497e+00	9.393072629535e-01	3.205229685632e+00
2.570600000000e+00	7.123753941662e-01	3.070454709313e-06	1.266305350933e+00	9.393679686431e-01	-3.665180968332e+00
2.841000000000e+00	7.123853128323e-01	2.593151215819e-06	1.266366536587e+00	9.394316168629e-01	4.591157362154e+00
3.139800000000e+00	7.123937642919e-01	1.698095120789e-06	1.266334755000e+00	9.393430333806e-01	7.213292498584e+00
3.470000000000e+00	7.124079781950e-01	1.567752248007e-06	1.266383616675e+00	9.392686132809e-01	1.648253855944e+01
3.834900000000e+00	7.124083111057e-01	1.540040009699e-06	1.266299130057e+00	9.392530507370e-01	-7.905394215388e-01
4.238200000000e+00	7.124142908697e-01	1.035727174305e-06	1.266293769161e+00	9.392775627375e-01	7.279567204198e+00
4.684000000000e+00	7.124178721401e-01	9.081683431695e-07	1.266266810223e+00	9.393231813999e-01	3.455359529907e+00
5.176600000000e+00	7.124205865736e-01	7.342982729221e-07	1.266270421437e+00	9.393311045359e-01	1.139751021063e+00
5.721000000000e+00	7.124206274026e-01	7.045322593460e-07	1.266251818765e+00	9.393035182861e-01	-1.192787365273e+01
6.322700000000e+00	7.124183721464e-01	3.729121317859e-07	1.266244176542e+00	9.393308949496e-01	3.534040141026e+00
6.987700000000e+00	7.124127814607e-01	2.384771414518e-07	1.266215298088e+00	9.392831856708e-01	3.201784337307e-01
7.722600000000e+00	7.124067137506e-01	3.560252974372e-07	1.266242541720e+00	9.393137462982e-01	4.892115597605e+00
8.534800000000e+00	7.123985475960e-01	2.692087877272e-07	1.266183679687e+00	9.392952446570e-01	-9.407819565981e+00
9.432400000000e+00	7.123829893098e-01	2.071957165083e-07	1.266199362656e+00	9.393357728128e-01	1.504387773250e+01
1.042400000000e+01	7.123635023336e-01	1.653137170441e-07	1.266197161623e+00	9.392940977542e-01	-1.192627905457e+00
1.152100000000e+01	7.123365548607e-01	1.349088532673e-07	1.266163994709e+00	9.393886203893e-01	-2.439232038142e+01
1.273200000000e+01	7.123079466829e-01	1.863502238502e-07	1.266128932826e+00	9.392261296096e-01	-1.136451336064e+01
1.407100000000e+01	7.122625202738e-01	4.286985920641e-08	1.266034724578e+00	9.392701209244e-01	-1.927511456698e+01
1.555100000000e+01	7.122120067860e-01	5.641109834182e-08	1.265978322100e+00	9.393068896980e-01	1.406847583926e+01
1.718700000000e+01	7.121436167132e-01	5.478993782453e-08	1.265932943622e+00	9.392826934052e-01	1.368980272813e+01
1.899400000000e+01	7.120635311564e-01	4.691566820639e-08	1.265838407511e+00	9.392789428081e-01	-3.979421396454e+01
2.099200000000e+01	7.119629415535e-01	1.197040288023e-08	1.265789325490e+00	9.392842150560e-01	3.186192793266e+01
2.320000000000e+01	7.118393386038e-01	6.590825162598e-08	1.265652794695e+00	9.392779087293e-01	-5.923978027809e+01
2.564000000000e+01	7.116873135003e-01	1.774846279049e-08	1.265595919330e+00	9.393035826648e-01	1.807160407797e+01
2.833600000000e+01	7.114996947704e-01	4.601614325443e-08	1.265394827867e+00	9.392620933203e-01	6.712361414169e+01
3.131700000000e+01	7.112727438552e-01	1.648635531553e-08	1.265254098625e+00	9.392696192299e-01	7.586493782604e+01
3.461000000000e+01	7.109915900645e-01	2.166293761001e-08	1.265127871265e+00	9.391965504007e-01	-4.067536488715e+01
3.825000000000e+01	7.106448960413e-01	9.691389639375e-09	1.264830563432e+00	9.391350732507e-01	4.443317155643e+01
4.227300000000e+01	7.102288766189e-01	2.957290290528e-08	1.264395230998e+00	9.392185666268e-01	-1.574180797265e+01
4.671900000000e+01	7.097152860710e-01	1.267519813267e-08	1.264116117906e+00	9.392280211933e-01	5.244292154944e+01
5.163200000000e+01	7.090870529888e-01	1.029447272253e-08	1.263684367536e+00	9.391315839554e-01	2.053406214772e+01
