5.8104000000e-06	5.2704398537e-03
6.4215000000e-06	5.8027693451e-03
7.0969000000e-06	6.3890896055e-03
7.8433000000e-06	7.0345155205e-03
8.6682000000e-06	7.7451833164e-03
9.5798000000e-06	8.5275072549e-03
1.0587000000e-05	9.3896543384e-03
1.1701000000e-05	1.0338137469e-02
1.2931000000e-05	1.1382390926e-02
1.4291000000e-05	1.2531656099e-02
1.5794000000e-05	1.3797497511e-02
1.7456000000e-05	1.5191401201e-02
1.9291000000e-05	1.6726071813e-02
2.1320000000e-05	1.8415883633e-02
2.3563000000e-05	2.0275813977e-02
2.6041000000e-05	2.2323675537e-02
2.8779000000e-05	2.4579926174e-02
3.1806000000e-05	2.7063518164e-02
3.5151000000e-05	2.9797168388e-02
3.8848000000e-05	3.2807419781e-02
4.2934000000e-05	3.6122641894e-02
4.7449000000e-05	3.9769286909e-02
5.2439000000e-05	4.3787406189e-02
5.7954000000e-05	4.8209554999e-02
6.4050000000e-05	5.3079510968e-02
7.0786000000e-05	5.8441442875e-02
7.8230000000e-05	6.4341921155e-02
8.6458000000e-05	7.0843738162e-02
9.5551000000e-05	7.7999427988e-02
1.0560000000e-04	8.5876023009e-02
1.1671000000e-04	9.4539528464e-02
1.2898000000e-04	1.0408958028e-01
1.4254000000e-04	1.1459829514e-01
1.5754000000e-04	1.2616476404e-01
1.7410000000e-04	1.3889319626e-01
1.9242000000e-04	1.5291428750e-01
2.1265000000e-04	1.6833429430e-01
2.3502000000e-04	1.8530542308e-01
2.5973000000e-04	2.0397252927e-01
2.8705000000e-04	2.2452664657e-01
3.1724000000e-04	2.4712031837e-01
3.5060000000e-04	2.7198534782e-01
3.8748000000e-04	2.9935470441e-01
4.2823000000e-04	3.2940749594e-01
4.7327000000e-04	3.6242870402e-01
5.2304000000e-04	3.9871841406e-01
5.7805000000e-04	4.3860244078e-01
6.3884000000e-04	4.8233524944e-01
7.0603000000e-04	5.3035928017e-01
7.8028000000e-04	5.8303780761e-01
8.6235000000e-04	6.4068129374e-01
9.5304000000e-04	7.0381295632e-01
1.0533000000e-03	7.7292775285e-01
1.1640000000e-03	8.4837910293e-01
1.2865000000e-03	9.3073740496e-01
1.4218000000e-03	1.0205109451e+00
1.5713000000e-03	1.1181498375e+00
1.7366000000e-03	1.2241790193e+00
1.9192000000e-03	1.3391270867e+00
2.1210000000e-03	1.4633499609e+00
2.3441000000e-03	1.5972382547e+00
2.5906000000e-03	1.7410935253e+00
2.8631000000e-03	1.8951085840e+00
3.1642000000e-03	2.0591053180e+00
3.4970000000e-03	2.2332855659e+00
3.8648000000e-03	2.4168196968e+00
4.2712000000e-03	2.6090340416e+00
4.7204000000e-03	2.8090068537e+00
5.2169000000e-03	3.0153071810e+00
5.7656000000e-03	3.2263814945e+00
6.3719000000e-03	3.4413575864e+00
7.0421000000e-03	3.6572871715e+00
7.7827000000e-03	3.8711173558e+00
8.6012000000e-03	4.0797753660e+00
9.5058000000e-03	4.2775611721e+00
1.0506000000e-02	4.4588639689e+00
1.1610000000e-02	4.6167703621e+00
1.2831000000e-02	4.7453777642e+00
1.4181000000e-02	4.8394442388e+00
1.5672000000e-02	4.8924524978e+00
1.7321000000e-02	4.8990536808e+00
1.9142000000e-02	4.8516142550e+00
2.1156000000e-02	4.7465431585e+00
2.3380000000e-02	4.5834723859e+00
2.5839000000e-02	4.3643845014e+00
2.8557000000e-02	4.0963263938e+00
3.1560000000e-02	3.7931942231e+00
3.4880000000e-02	3.4715538959e+00
3.8548000000e-02	3.1528478791e+00
4.2602000000e-02	2.8582313479e+00
4.7083000000e-02	2.6046442469e+00
5.2034000000e-02	2.3987974927e+00
5.7507000000e-02	2.2342380952e+00
6.3555000000e-02	2.0876162715e+00
7.0239000000e-02	1.9239470475e+00
7.7626000000e-02	1.7149386999e+00
8.5790000000e-02	1.4634875879e+00
9.4813000000e-02	1.2136128749e+00
1.0478000000e-01	1.0222152458e+00
1.1580000000e-01	9.0857065750e-01
1.2798000000e-01	8.2831883133e-01
1.4144000000e-01	7.1461470361e-01
1.5632000000e-01	5.7336758104e-01
1.7276000000e-01	4.7486022637e-01
1.9093000000e-01	4.2190680238e-01
2.1101000000e-01	3.5189209486e-01
2.3320000000e-01	2.8210876117e-01
2.5773000000e-01	2.4261258443e-01
2.8483000000e-01	1.9734181642e-01
3.1479000000e-01	1.6281961456e-01
3.4790000000e-01	1.3362058539e-01
3.8448000000e-01	1.0923222567e-01
4.2492000000e-01	8.8660564878e-02
4.6961000000e-01	7.2175403901e-02
5.1900000000e-01	5.8327989907e-02
5.7358000000e-01	4.7025084357e-02
6.3391000000e-01	3.7824233238e-02
7.0058000000e-01	3.0339689280e-02
7.7426000000e-01	2.4275936253e-02
8.5568000000e-01	1.9374391169e-02
9.4568000000e-01	1.5426446653e-02
1.0451000000e+00	1.2254910209e-02
1.1551000000e+00	9.7152907186e-03
1.2765000000e+00	7.6863543022e-03
1.4108000000e+00	6.0692316634e-03
1.5592000000e+00	4.7836307217e-03
1.7231000000e+00	3.7637968309e-03
1.9044000000e+00	2.9560136986e-03
2.1046000000e+00	2.3181115126e-03
2.3260000000e+00	1.8149992008e-03
2.5706000000e+00	1.4189296469e-03
2.8410000000e+00	1.1076882097e-03
3.1398000000e+00	8.6364155161e-04
3.4700000000e+00	6.7246038108e-04
3.8349000000e+00	5.2292594737e-04
4.2382000000e+00	4.0616176494e-04
4.6840000000e+00	3.1509456181e-04
5.1766000000e+00	2.4417100837e-04
5.7210000000e+00	1.8901938044e-04
6.3227000000e+00	1.4617050708e-04
6.9877000000e+00	1.1292694968e-04
7.7226000000e+00	8.7156656822e-05
8.5348000000e+00	6.7208500556e-05
9.4324000000e+00	5.1778360500e-05
1.0424000000e+01	3.9857183752e-05
1.1521000000e+01	3.0653483353e-05
1.2732000000e+01	2.3559507797e-05
1.4071000000e+01	1.8091821533e-05
1.5551000000e+01	1.3882460408e-05
1.7187000000e+01	1.0645034692e-05
1.8994000000e+01	8.1566394329e-06
2.0992000000e+01	6.2456822913e-06
2.3200000000e+01	4.7793305362e-06
2.5640000000e+01	3.6547366401e-06
2.8336000000e+01	2.7931389933e-06
3.1317000000e+01	2.1332024641e-06
3.4610000000e+01	1.6282400797e-06
3.8250000000e+01	1.2420621346e-06
4.2273000000e+01	9.4683276167e-07
4.6719000000e+01	7.2135701994e-07
5.1632000000e+01	5.4926427704e-07
