5.8104000000e-06	4.0697682041e+01
6.4215000000e-06	4.0697683702e+01
7.0969000000e-06	4.0697687463e+01
7.8433000000e-06	4.0697689954e+01
8.6682000000e-06	4.0697247099e+01
9.5798000000e-06	4.0698067733e+01
1.0587000000e-05	4.0694872291e+01
1.1701000000e-05	4.0695364259e+01
1.2931000000e-05	4.0695374623e+01
1.4291000000e-05	4.0698046474e+01
1.5794000000e-05	4.0698056797e+01
1.7456000000e-05	4.0698105423e+01
1.9291000000e-05	4.0698491897e+01
2.1320000000e-05	4.0698551873e+01
2.3563000000e-05	4.0698618809e+01
2.6041000000e-05	4.0698749143e+01
2.8779000000e-05	4.0698789028e+01
3.1806000000e-05	4.0698865355e+01
3.5151000000e-05	4.0699009927e+01
3.8848000000e-05	4.0699112043e+01
4.2934000000e-05	4.0697360430e+01
4.7449000000e-05	4.0700240558e+01
5.2439000000e-05	4.0700542389e+01
5.7954000000e-05	4.0700771293e+01
6.4050000000e-05	4.0702349538e+01
7.0786000000e-05	4.0702392930e+01
7.8230000000e-05	4.0704111236e+01
8.6458000000e-05	4.0702916411e+01
9.5551000000e-05	4.0704462643e+01
1.0560000000e-04	4.0706268828e+01
1.1671000000e-04	4.0711435858e+01
1.2898000000e-04	4.0711825362e+01
1.4254000000e-04	4.0715524624e+01
1.5754000000e-04	4.0719953323e+01
1.7410000000e-04	4.0725486250e+01
1.9242000000e-04	4.0729249249e+01
2.1265000000e-04	4.0737434400e+01
2.3502000000e-04	4.0747127578e+01
2.5973000000e-04	4.0759462148e+01
2.8705000000e-04	4.0771949725e+01
3.1724000000e-04	4.0789992268e+01
3.5060000000e-04	4.0809643640e+01
3.8748000000e-04	4.0831448935e+01
4.2823000000e-04	4.0862012590e+01
4.7327000000e-04	4.0899784032e+01
5.2304000000e-04	4.0944487310e+01
5.7805000000e-04	4.0996599478e+01
6.3884000000e-04	4.1065399273e+01
7.0603000000e-04	4.1144889840e+01
7.8028000000e-04	4.1241823471e+01
8.6235000000e-04	4.1365659318e+01
9.5304000000e-04	4.1513972531e+01
1.0533000000e-03	4.1693644861e+01
1.1640000000e-03	4.1914583885e+01
