5.8104000000e-06	1.0015150442e+00
6.4215000000e-06	1.0015150424e+00
7.0969000000e-06	1.0015150393e+00
7.8433000000e-06	1.0015150366e+00
8.6682000000e-06	1.0015126754e+00
9.5798000000e-06	1.0015148554e+00
1.0587000000e-05	1.0015100066e+00
1.1701000000e-05	1.0015125544e+00
1.2931000000e-05	1.0015125430e+00
1.4291000000e-05	1.0015153997e+00
1.5794000000e-05	1.0015153828e+00
1.7456000000e-05	1.0015153541e+00
1.9291000000e-05	1.0015151582e+00
2.1320000000e-05	1.0015151280e+00
2.3563000000e-05	1.0015150908e+00
2.6041000000e-05	1.0015150145e+00
2.8779000000e-05	1.0015149510e+00
3.1806000000e-05	1.0015145846e+00
3.5151000000e-05	1.0015147549e+00
3.8848000000e-05	1.0015146406e+00
4.2934000000e-05	1.0015118679e+00
4.7449000000e-05	1.0015145748e+00
5.2439000000e-05	1.0015140579e+00
5.7954000000e-05	1.0015115402e+00
6.4050000000e-05	1.0015138099e+00
7.0786000000e-05	1.0015110533e+00
7.8230000000e-05	1.0015128988e+00
8.6458000000e-05	1.0015096689e+00
9.5551000000e-05	1.0015091890e+00
1.0560000000e-04	1.0015059866e+00
1.1671000000e-04	1.0015103137e+00
1.2898000000e-04	1.0015068764e+00
1.4254000000e-04	1.0015027418e+00
1.5754000000e-04	1.0015015187e+00
1.7410000000e-04	1.0014996221e+00
1.9242000000e-04	1.0014919750e+00
2.1265000000e-04	1.0014891576e+00
2.3502000000e-04	1.0014832826e+00
2.5973000000e-04	1.0014789144e+00
2.8705000000e-04	1.0014713213e+00
3.1724000000e-04	1.0014623413e+00
3.5060000000e-04	1.0014494521e+00
3.8748000000e-04	1.0014322811e+00
4.2823000000e-04	1.0014157598e+00
4.7327000000e-04	1.0013942660e+00
5.2304000000e-04	1.0013695158e+00
5.7805000000e-04	1.0013333453e+00
6.3884000000e-04	1.0012955250e+00
7.0603000000e-04	1.0012471387e+00
7.8028000000e-04	1.0011842676e+00
8.6235000000e-04	1.0011197357e+00
9.5304000000e-04	1.0010324395e+00
1.0533000000e-03	1.0009266950e+00
1.1640000000e-03	1.0008032257e+00
1.2865000000e-03	1.0006540752e+00
1.4218000000e-03	1.0004719895e+00
1.5713000000e-03	1.0002578655e+00
1.7366000000e-03	1.0000035089e+00
1.9192000000e-03	9.9970257964e-01
2.1210000000e-03	9.9935060393e-01
2.3441000000e-03	9.9894473730e-01
2.5906000000e-03	9.9848119983e-01
2.8631000000e-03	9.9795376180e-01
3.1642000000e-03	9.9737334151e-01
3.4970000000e-03	9.9673939565e-01
3.8648000000e-03	9.9606413856e-01
4.2712000000e-03	9.9537588747e-01
4.7204000000e-03	9.9468858053e-01
5.2169000000e-03	9.9402638283e-01
5.7656000000e-03	9.9341714997e-01
6.3719000000e-03	9.9284505075e-01
7.0421000000e-03	9.9231614072e-01
7.7827000000e-03	9.9180163680e-01
8.6012000000e-03	9.9125070268e-01
9.5058000000e-03	9.9066148558e-01
1.0506000000e-02	9.9003296702e-01
1.1610000000e-02	9.8939075310e-01
1.2831000000e-02	9.8869612387e-01
1.4181000000e-02	9.8789431044e-01
1.5672000000e-02	9.8694061126e-01
1.7321000000e-02	9.8581795466e-01
1.9142000000e-02	9.8451753462e-01
2.1156000000e-02	9.8300133043e-01
2.3380000000e-02	9.8126664441e-01
2.5839000000e-02	9.7934307698e-01
2.8557000000e-02	9.7726676174e-01
3.1560000000e-02	9.7512437974e-01
3.4880000000e-02	9.7310718886e-01
3.8548000000e-02	9.7150227532e-01
4.2602000000e-02	9.7069509423e-01
4.7083000000e-02	9.7104460410e-01
5.2034000000e-02	9.7270407597e-01
5.7507000000e-02	9.7539039657e-01
6.3555000000e-02	9.7825006188e-01
7.0239000000e-02	9.8002574863e-01
7.7626000000e-02	9.7959794014e-01
8.5790000000e-02	9.7670726581e-01
9.4813000000e-02	9.7284106613e-01
1.0478000000e-01	9.7123161017e-01
1.1580000000e-01	9.7401385214e-01
1.2798000000e-01	9.7821896876e-01
1.4144000000e-01	9.7826815791e-01
1.5632000000e-01	9.7401120081e-01
1.7276000000e-01	9.7311748443e-01
1.9093000000e-01	9.7710947532e-01
2.1101000000e-01	9.7641368001e-01
2.3320000000e-01	9.7394106378e-01
2.5773000000e-01	9.7652042722e-01
2.8483000000e-01	9.7524058355e-01
3.1479000000e-01	9.7560656715e-01
3.4790000000e-01	9.7553933792e-01
3.8448000000e-01	9.7568155015e-01
4.2492000000e-01	9.7543073494e-01
4.6961000000e-01	9.7566371712e-01
5.1900000000e-01	9.7560357411e-01
5.7358000000e-01	9.7557167638e-01
6.3391000000e-01	9.7557984390e-01
7.0058000000e-01	9.7559238325e-01
7.7426000000e-01	9.7559372436e-01
8.5568000000e-01	9.7559664470e-01
9.4568000000e-01	9.7559515289e-01
1.0451000000e+00	9.7560068642e-01
1.1551000000e+00	9.7560161967e-01
1.2765000000e+00	9.7560143688e-01
1.4108000000e+00	9.7560364871e-01
1.5592000000e+00	9.7560404496e-01
1.7231000000e+00	9.7560402078e-01
1.9044000000e+00	9.7560708101e-01
2.1046000000e+00	9.7560735647e-01
2.3260000000e+00	9.7560743033e-01
2.5706000000e+00	9.7560873243e-01
2.8410000000e+00	9.7561297719e-01
3.1398000000e+00	9.7560968719e-01
3.4700000000e+00	9.7560882236e-01
3.8349000000e+00	9.7560672711e-01
4.2382000000e+00	9.7560799818e-01
4.6840000000e+00	9.7560949542e-01
5.1766000000e+00	9.7561006088e-01
5.7210000000e+00	9.7560868565e-01
6.3227000000e+00	9.7560941119e-01
6.9877000000e+00	9.7560667186e-01
7.7226000000e+00	9.7560786638e-01
8.5348000000e+00	9.7560549353e-01
9.4324000000e+00	9.7560614825e-01
1.0424000000e+01	9.7560308616e-01
1.1521000000e+01	9.7560404435e-01
1.2732000000e+01	9.7559515098e-01
1.4071000000e+01	9.7559172205e-01
1.5551000000e+01	9.7558832760e-01
1.7187000000e+01	9.7558150303e-01
1.8994000000e+01	9.7557368872e-01
2.0992000000e+01	9.7556551287e-01
2.3200000000e+01	9.7555360356e-01
2.5640000000e+01	9.7554222956e-01
2.8336000000e+01	9.7552306071e-01
3.1317000000e+01	9.7550390931e-01
3.4610000000e+01	9.7547794429e-01
3.8250000000e+01	9.7544444465e-01
4.2273000000e+01	9.7540877262e-01
4.6719000000e+01	9.7536587342e-01
5.1632000000e+01	9.7530768668e-01
