5.8104000000e-06	1.0262188027e+00
6.4215000000e-06	1.0262188026e+00
7.0968000000e-06	1.0262187832e+00
7.8432000000e-06	1.0262187831e+00
8.6681000000e-06	1.0262187830e+00
9.5797000000e-06	1.0262187827e+00
1.0587000000e-05	1.0262188033e+00
1.1701000000e-05	1.0262187011e+00
1.2931000000e-05	1.0262186317e+00
1.4291000000e-05	1.0262186505e+00
1.5794000000e-05	1.0262185282e+00
1.7455000000e-05	1.0262796727e+00
1.9291000000e-05	1.0262817145e+00
2.1320000000e-05	1.0262252026e+00
2.3562000000e-05	1.0262231391e+00
2.6040000000e-05	1.0262230535e+00
2.8779000000e-05	1.0262228696e+00
3.1806000000e-05	1.0262223672e+00
3.5151000000e-05	1.0262218830e+00
3.8848000000e-05	1.0262213224e+00
4.2933000000e-05	1.0262209426e+00
4.7449000000e-05	1.0262254539e+00
5.2439000000e-05	1.0262243886e+00
5.7954000000e-05	1.0262234252e+00
6.4049000000e-05	1.0262274084e+00
7.0785000000e-05	1.0261693380e+00
7.8230000000e-05	1.0262297742e+00
8.6457000000e-05	1.0262295466e+00
9.5550000000e-05	1.0262318648e+00
1.0560000000e-04	1.0261778774e+00
1.1671000000e-04	1.0262425684e+00
1.2898000000e-04	1.0262454476e+00
1.4254000000e-04	1.0261936678e+00
1.5754000000e-04	1.0262570575e+00
1.7410000000e-04	1.0262072600e+00
1.9241000000e-04	1.0262151903e+00
2.1265000000e-04	1.0261723559e+00
2.3502000000e-04	1.0261853752e+00
2.5973000000e-04	1.0262050924e+00
2.8705000000e-04	1.0261683708e+00
3.1724000000e-04	1.0261385458e+00
3.5060000000e-04	1.0261150550e+00
3.8747000000e-04	1.0261528063e+00
4.2823000000e-04	1.0260851017e+00
4.7326000000e-04	1.0260319741e+00
5.2304000000e-04	1.0260452850e+00
5.7804000000e-04	1.0259611816e+00
6.3884000000e-04	1.0258964531e+00
7.0603000000e-04	1.0257953967e+00
7.8028000000e-04	1.0257847202e+00
8.6234000000e-04	1.0256955179e+00
9.5303000000e-04	1.0255302655e+00
1.0533000000e-03	1.0254185469e+00
1.1640000000e-03	1.0252603621e+00
1.2865000000e-03	1.0250006512e+00
1.4218000000e-03	1.0247244702e+00
1.5713000000e-03	1.0243865013e+00
1.7365000000e-03	1.0240182111e+00
1.9192000000e-03	1.0235845350e+00
2.1210000000e-03	1.0229501729e+00
2.3441000000e-03	1.0223358495e+00
2.5906000000e-03	1.0216096976e+00
2.8631000000e-03	1.0206574248e+00
3.1642000000e-03	1.0196080659e+00
3.4970000000e-03	1.0184228447e+00
3.8647000000e-03	1.0170165740e+00
4.2712000000e-03	1.0155545385e+00
4.7204000000e-03	1.0139781675e+00
5.2169000000e-03	1.0122868820e+00
5.7655000000e-03	1.0107579623e+00
6.3719000000e-03	1.0093463203e+00
7.0420000000e-03	1.0083308006e+00
7.7826000000e-03	1.0078042877e+00
8.6011000000e-03	1.0082701155e+00
9.5057000000e-03	1.0096867313e+00
1.0505000000e-02	1.0123746692e+00
1.1610000000e-02	1.0165718542e+00
1.2831000000e-02	1.0223470305e+00
1.4181000000e-02	1.0298339582e+00
1.5672000000e-02	1.0394720935e+00
1.7321000000e-02	1.0517580886e+00
1.9142000000e-02	1.0673797272e+00
2.1155000000e-02	1.0869626127e+00
2.3380000000e-02	1.1113565428e+00
2.5839000000e-02	1.1407479565e+00
2.8557000000e-02	1.1758328407e+00
3.1560000000e-02	1.2153664737e+00
3.4879000000e-02	1.2563415523e+00
3.8548000000e-02	1.2922579350e+00
4.2602000000e-02	1.3129534622e+00
4.7082000000e-02	1.3081528587e+00
5.2034000000e-02	1.2747966535e+00
5.7506000000e-02	1.2228014376e+00
6.3554000000e-02	1.1715710286e+00
7.0238000000e-02	1.1406863354e+00
7.7625000000e-02	1.1448237243e+00
8.5789000000e-02	1.1910240176e+00
9.4812000000e-02	1.2643995834e+00
1.0478000000e-01	1.3012400653e+00
1.1580000000e-01	1.2466400679e+00
1.2798000000e-01	1.1703554312e+00
1.4144000000e-01	1.1669378454e+00
1.5632000000e-01	1.2423728190e+00
1.7276000000e-01	1.2627072610e+00
1.9093000000e-01	1.1886875784e+00
2.1101000000e-01	1.1987321046e+00
2.3320000000e-01	1.2458240944e+00
2.5773000000e-01	1.1982890317e+00
2.8483000000e-01	1.2205005172e+00
3.1479000000e-01	1.2146131799e+00
3.4789000000e-01	1.2152247846e+00
3.8448000000e-01	1.2130595268e+00
4.2492000000e-01	1.2174204922e+00
4.6961000000e-01	1.2132029272e+00
5.1900000000e-01	1.2143283167e+00
5.7358000000e-01	1.2148749687e+00
6.3390000000e-01	1.2147560951e+00
7.0057000000e-01	1.2145580042e+00
7.7425000000e-01	1.2144743393e+00
8.5568000000e-01	1.2144873268e+00
9.4567000000e-01	1.2144160213e+00
1.0451000000e+00	1.2144128939e+00
1.1550000000e+00	1.2143883285e+00
1.2765000000e+00	1.2143590425e+00
1.4108000000e+00	1.2143506404e+00
1.5591000000e+00	1.2143309197e+00
1.7231000000e+00	1.2142962198e+00
1.9043000000e+00	1.2142954453e+00
2.1046000000e+00	1.2142711550e+00
2.3260000000e+00	1.2142691992e+00
2.5706000000e+00	1.2142871404e+00
2.8410000000e+00	1.2142432675e+00
3.1397000000e+00	1.2142224322e+00
3.4700000000e+00	1.2141285076e+00
3.8349000000e+00	1.2142144900e+00
4.2382000000e+00	1.2142143337e+00
4.6839000000e+00	1.2141988545e+00
5.1766000000e+00	1.2142026900e+00
5.7210000000e+00	1.2141977399e+00
6.3227000000e+00	1.2142002635e+00
6.9876000000e+00	1.2141923542e+00
7.7225000000e+00	1.2141724027e+00
8.5347000000e+00	1.2141455477e+00
9.4323000000e+00	1.2141610991e+00
1.0424000000e+01	1.2140876585e+00
1.1521000000e+01	1.2141575116e+00
1.2732000000e+01	1.2141453125e+00
1.4071000000e+01	1.2141297227e+00
1.5551000000e+01	1.2141236566e+00
1.7187000000e+01	1.2141275601e+00
1.8994000000e+01	1.2141109117e+00
2.0992000000e+01	1.2141000539e+00
2.3200000000e+01	1.2141085457e+00
2.5640000000e+01	1.2141003124e+00
2.8336000000e+01	1.2141156373e+00
3.1316000000e+01	1.2140757230e+00
3.4610000000e+01	1.2141131413e+00
3.8250000000e+01	1.2140794318e+00
4.2273000000e+01	1.2140124044e+00
4.6718000000e+01	1.2140626543e+00
5.1632000000e+01	1.2140792349e+00
